community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title
5.6,Mediocre,"The evil Tlaloc has stolen the moonstones, diminishing the powers of the
Moon Juju goddess. It falls to Tak to right this wrong. He's got nothing but
his wits and his um... chicken suit?!?",Helixe,Platformer,5.0,Mediocre,GBA GCN PS2,19.99 USD,THQ,E for Everyone,Mild Animated Violence,"http://www.ign.com/games/super-mario-bros-3/gba-497892,http://www.ign.com/games/super-mario-world/gba-16931,http://www.ign.com/games/super-mario-world-2-yoshis-island/gba-482090,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","October 15, 2003",http://gameboy.ign.com/articles/457/457185p1.html,Tak and the Power of Juju
8.2,Great,"Add a little magic to your Sims' lives. Cast spells, hypnotize friends, and even turn a neighbor into a frog. Perform magic, quest for ingredients, and unlock spell recipes. You can craft charms, animate minions, and add magical decor. But watch out, spells can go haywire if you're not careful. Either way, the neighborhood will never be the same.",Maxis,Simulation,8.2,Great,PC Mac,19.99 USD,Electronic Arts,T for Teen,"Comic Mischief, Mature Sexual Themes, Mild Violence","http://www.ign.com/games/civilization-beyond-earth/pc-20016115,http://www.ign.com/games/simcity/pc-128952,http://www.ign.com/games/civilization-beyond-earth-rising-tide/pc-20040683,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","October 28, 2003",http://pc.ign.com/articles/457/457171p1.html,The Sims: Makin' Magic
7.0,Good,"Rogue Ops is a third-person military action game that follows the story of Nikki Connors, as she seeks to revenge the deaths of her daughter and husband. An ex-member of the Green Berets she trains for two years to confront Omega 19, a nefarious terrorists organization. Use stealth and the latest in military technology, including retina scanner, special vision, fly cam, thermal optical camouflage, adrenaline boost, communication system and grapple hooks to take out the enemy once and for all. Revenge may be a dish best served cold, but the action in this game is hot. Developed by UK-based Bits Studios.",Bits Studios,"Third-Person, Action",7.5,Good,PS2 GCN Xbox,6.99 USD,Kemco,M for Mature,Mild Language,"http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war/ps2-661321,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","October 28, 2003",http://ps2.ign.com/articles/456/456618p1.html,Rogue Ops
8.9,Great,"You're cast in the role of Ding Chavez, the leader of a four-man team of Rainbow Six operatives who are sent around the world to answer terrorist threats with a minimal amount of attention and casualties. You can play either through 14 specific missions with multiple goals or terrorist hunts.

Play alone, or play online with squad-based co-op multiplayer missions. Communicate with online and computer teammates, with voice-activated squad orders made possible by the Xbox headset. Intelligent computer AI ensures a challenging and realistic tactical gameplay experience. Hunt down terrorists in dangerous environments, ranging from dangerous warehouses, to war-torn cityscapes.",Ubisoft Montreal,"First-Person, Shooter",9.3,Amazing,Xbox PS2 GCN Cell Cell,19.99 USD,Ubisoft,M for Mature,Violence,"http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/doom-3/xbox-482119,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","October 28, 2003",http://xbox.ign.com/articles/457/457000p1.html,Tom Clancy's Rainbow Six 3
8.3,Great,"An epic gladiatorial saga comes to life. The darkness of the Great War has passed and the lands of Gladius are peaceful once more. Now combat takes place only in the gladiator arenas, where schools from around the world compete for the title of Imperial Champions. Follow the grand saga of two young heroes, Ursula and Valens, as they recruit and train a team of warriors and compete in the gladiator games. Battle with deadly weapons and powerful magic as you learn vital combat tactics while you enhance and customize your own characters. Strategies are nearly endless, with 16 character classes and over 100 unique character types from which to choose.",LucasArts,"Turn-Based, Strategy",8.1,Great,GCN Xbox PS2,49.99 USD,LucasArts,T for Teen,"Blood and Gore, Comic Mischief, Violence","http://www.ign.com/games/pikmin-1/gcn-16510,http://www.ign.com/games/pikmin-2/gcn-496779,http://www.ign.com/games/fire-emblem-path-of-radiance/gcn-1982,http://www.ign.com/games/digimon-world-4/gcn-639262,http://www.ign.com/games/fire-emblem-path-of-radiance/gcn-1982,http://www.ign.com/games/final-fantasy-crystal-chronicles/gcn-479090,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","November 3, 2003",http://cube.ign.com/articles/456/456996p1.html,Gladius
8.8,Great,"Activision's definitive skateboarding game returns on the PlayStation 2, GameCube, Xbox, Game Boy Advance and PC with

. In a departure from former games in the series,

gives players the chance to take an ambitious non-pro skater from an unknown, to superstar status. 

For the first time in the series, players will be able to get off their board and explore the expansive levels on foot, or in a vehicle. Customize the look of your skater, your skater's tricks, and even create custom skateparks.

features nine sprawling courses, as well as a level of freedom and customization that is unprecedented in the popular series.",Neversoft Entertainment,"Extreme Sports, Sports",9.2,Amazing,Xbox GBA PS2 Cell GCN PC,19.99 USD,Activision,T for Teen,"Mild Realistic Violence, Strong Language, Blood and Gore","http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","October 27, 2003",http://xbox.ign.com/articles/456/456805p1.html,Tony Hawk's Underground
8.5,Great,"In an effort to cause the kind of global mayhem he has always dreamed of, the evil Plankton has set in motion his most diabolical plot ever to take over the world and the fate of Bikini Bottom has been put in the hands (or small tentacles) of three unsuspecting heroes. Put your platform skills to the ultimate test as SpongeBob, Patrick or Sandy Cheeks with an array of insane new maneuvers and power-ups at your disposal! Explore a huge 3D world, comprised of five huge worlds, encounter familiar friends and finally put an end to Plankton's evil scheme!",Heavy Iron Studios,Platformer,7.3,Good,PS2 PC Xbox GCN GBA GBA,19.99 USD,THQ,E for Everyone,"Comic Mischief, Mild Cartoon Violence","http://www.ign.com/games/ratchet-and-clank/ps2-481057,http://www.ign.com/games/jak-and-daxter-the-precursor-legacy/ps2-16447,http://www.ign.com/games/jak-ii/ps2-535876,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","October 29, 2003",http://ps2.ign.com/articles/440/440253p1.html,SpongeBob SquarePants: The Battle For Bikini Bottom
8.6,Great,"Online enabled freestyle snowboarding game. Explore vast areas of wide-open, spectacularly rendered real mountains packed with terrain parks designed by world-famous snow park architect, Chris Gunnarson. Play head-to-head with friends in the various multiplayer modes. When you're ready to take it to the next level, connect to Xbox Live to check rankings and challenge the world's best virtual riders. Travel the globe, and pull sick tricks in front of sponsors, photographers, and fans. Build your fame, and get photos and demo reels in the latest snowboard magazine or video. Climb to the top ranks of the sport, and become a media superstar -- all to the sounds of more than 300 indie tracks.",Microsoft Game Studios,"Extreme Sports, Sports",9.0,Amazing,Xbox,19.99 USD,Microsoft Game Studios,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","October 28, 2003",http://xbox.ign.com/articles/456/456807p1.html,Amped 2
8.8,Great,"Microsoft's

for Xbox seeks to bring home the complete tennis experience. The Xbox Live enabled title lets players define their tennis playing style, take risks, pull off world-class shots, and work the crowd to develop a unique image on the court. Players can also train with a coach, to master shots and playing surfaces and work your way up the online rankings to become the best in the world.

offers singles or doubles matches with 16 of the world's top professionals, including cover athletes Anna Kournikova and the world's number-one player, Lleyton Hewitt.",Power & Magic,Sports,9.3,Amazing,Xbox PS2 PC,17.99 USD,Microsoft,E for Everyone,No Descriptors,"http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","October 28, 2003",http://xbox.ign.com/articles/456/456806p1.html,Top Spin
8.8,Great,"Activision's definitive skateboarding game returns on the PlayStation 2, GameCube, Xbox, Game Boy Advance and PC with

. In a departure from former games in the series,

gives players the chance to take an ambitious non-pro skater from an unknown, to superstar status. 

For the first time in the series, players will be able to get off their board and explore the expansive levels on foot, or in a vehicle. Customize the look of your skater, your skater's tricks, and even create custom skateparks.

features nine sprawling courses, as well as a level of freedom and customization that is unprecedented in the popular series.",Neversoft Entertainment,"Extreme Sports, Sports",9.2,Amazing,GCN GBA Xbox PS2 Cell PC,19.99 USD,Activision,T for Teen,"Mild Animated Violence, Mild Realistic Violence, Strong Language, Suggestive Themes, Blood and Gore","http://www.ign.com/games/bmx-xxx/gcn-17510,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/madden-nfl-2006/gcn-698630,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","October 27, 2003",http://cube.ign.com/articles/456/456817p1.html,Tony Hawk's Underground
9.0,Amazing,"Activision's definitive skateboarding game returns on the PlayStation 2, GameCube, Xbox, Game Boy Advance and PC with

. In a departure from former games in the series,

gives players the chance to take an ambitious non-pro skater from an unknown, to superstar status. 

For the first time in the series, players will be able to get off their board and explore the expansive levels on foot, or in a vehicle. Customize the look of your skater, your skater's tricks, and even create custom skateparks.

features nine sprawling courses, as well as a level of freedom and customization that is unprecedented in the popular series.",Neversoft Entertainment,"Extreme Sports, Sports",9.5,Amazing,PS2 GBA Xbox Cell GCN PC,19.99 USD,Activision,T for Teen,"Blood, Mild Violence, Strong Language, Suggestive Themes","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/ssx-tricky/ps2-15991,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","October 28, 2003",http://ps2.ign.com/articles/456/456803p1.html,Tony Hawk's Underground
1.4,Unbearable,,,Racing,0.5,Disaster,Cell,,Warner Bros.  Interactive,,,"http://www.ign.com/games/the-fast-and-the-furious/cell-820562,http://www.ign.com/games/ivan-ironman-stewarts-super-off-road-3d/cell-728157,http://www.ign.com/games/tank-racer/cell-757425,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Oct 16, 2003",http://wireless.ign.com/articles/456/456984p1.html,Looney Tunes: Back in Action: Zany Race
8.2,Great,"The mega-popular arcade-style

football series returns with

for the PlayStation 2, Xbox, and GameCube. For the first time in the series' long-running history

will feature a slew of realistic NFL elements mixed with the fast-paced and action-centered gameplay that fans have come to know and love. New 11-on-11 gameplay takes the action to the pro-level; making it possible to include every player, team and position. An extensive new ten-season Franchise Mode allows gamers to experience player trading and drafting, and improved graphics and animations take advantage of motion-capture technology; making those bone-crunching hits painfully realistic.",Midway  Games,Sports,8.0,Great,PS2 Xbox GCN,5.99 USD,Midway  Games,E for Everyone,Mild Realistic Violence,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/atari-racing-collection/ps2-483265,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","October 27, 2003",http://ps2.ign.com/articles/456/456876p1.html,NFL Blitz: Pro
8.7,Great,"Hidden and Dangerous 2 is a first and third person tactical shooter that builds upon the tremendous success of its predecessor. With its unique blend of action, strategy and tactics, Hidden and Dangerous 2 will test gamers' commanding skills, with more than 20 complex missions over nine different campaigns. Individual operations take place in locations throughout the world, from the lush jungles of Burma to the harsh deserts of Africa. Hidden and Dangerous 2 will feature multiplayer modes including Cooperative and Deathmatch play, with the option to play as Axis forces.",Illusion Softworks,Action,7.9,Good,PC,19.99 USD,Gathering of Developers (aka GOD Games),M for Mature,"Blood, Violence","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 21, 2003",http://pc.ign.com/articles/457/457177p1.html,Hidden & Dangerous 2
6.9,Okay,"Adaptation of the airborne wizard soccer game featured in the Harry Potter books. Two teams comprised of seven players compete on broomsticks in the air. The quaffle, a floating sphere, acts as the equivalent to a soccer ball. Three ""chasers"" on each team offensively move the quaffle up and down the airborne stadium and attempt to hurl it through one of three existing goals. One ""keeper,"" or goalie, on each end tries to block and return those attempts. Players must also watch out for ""bludgers,"" or hard spheres with minds of their own that try to knock wizards off of their broomsticks, and the ""snitch,"" a tiny golden sphere that pretty much guarantees a win.",Electronic Arts,Sports,7.2,Good,Xbox PS2 PC GCN GBA,9.99 USD,Electronic Arts,E for Everyone,No Descriptors,"http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/crimson-skies-high-road-to-revenge/xbox-479671,http://www.ign.com/games/mortal-kombat-shaolin-monks/xbox-709116,http://www.ign.com/games/atari-racing-collection/xbox-486903,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","October 28, 2003",http://xbox.ign.com/articles/456/456779p1.html,Harry Potter: Quidditch World Cup
6.0,Okay,"Atari's series of Backyard sports games hits the court with BACKYARD BASKETBALL. As with the other Backyard titles, players put together a team from over 30 of the Backyard kids and ten kid versions of top NBA stars. Players have a variety of characters to put on their team, including kid versions of Yao Ming, LeBron James, Shaquille O'Neal, Tracy McGrady, Dirk Nowitzki, and others. All 30 NBA teams are available along with several Backyard Teams like the Jumpin' Gym Rats. Players can also create their own kids and teams. Once the game starts, players direct the action as their team tries to score as many points as possible. Unlike other, more traditional, basketball games, BACKYARD BASKETBALL includes a number of power-ups players can grab to give them things like super speed or jumping power. There are a number of different courts, too, including one on the beach, a playground, and a street court. Players have several play options, including a season mode, quick game, and two different mini-games to play. The game tracks a number of statistics through the season, both for players and teams, and custom-created players will actually gain experience and improve with time. BACKYARD BASKETBALL includes everything that makes the Backyard series so much fun: crazy gameplay, fun characters, and all the excitement of a basketball game. With a game link, players can even go head-to-head with friends. BACKYARD BASKETBALL is a treat for basketball fans who are looking for a new challenge.","Humongous, SolWorks",Sports,6.5,Okay,PS2 Web PC GBA,9.99 USD,Atari,E for Everyone,No Descriptors,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","October 21, 2003",http://ps2.ign.com/articles/504/504152p1.html,Backyard Basketball
8.1,Great,"In a world on the brink of global conflict, you find yourself back on the front lines of battle. Only this time, you're not here to prevent a war...  You're here to start one. A third-person shooter from Namco, kill.switch is a mission-based jaunt with 16 different weapons, 15 scenarios, and an emphasis on finding cover for protection. Players can dynamically use their environment as cover -- conform to objects and terrain, popping out to fire from protected positions. There is also a blindfire move that lets the main character fire without even looking. The relentless enemies in the game use the same tactics available to the player, and work as teams to take you down.",Namco,"Third-Person, Shooter",8.0,Great,PS2 PC GBA Xbox,19.99 USD,Namco,T for Teen,"Strong Language, Violence","http://www.ign.com/games/star-wars-battlefront-ii-2005/ps2-737697,http://www.ign.com/games/killzone/ps2-568333,http://www.ign.com/games/call-of-duty-finest-hour/ps2-550009,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","October 28, 2003",http://ps2.ign.com/articles/456/456606p1.html,kill.switch
7.4,Good,"Adaptation of the airborne wizard soccer game featured in the Harry Potter books. Two teams comprised of seven players compete on broomsticks in the air. The quaffle, a floating sphere, acts as the equivalent to a soccer ball. Three ""chasers"" on each team offensively move the quaffle up and down the airborne stadium and attempt to hurl it through one of three existing goals. One ""keeper,"" or goalie, on each end tries to block and return those attempts. Players must also watch out for ""bludgers,"" or hard spheres with minds of their own that try to knock wizards off of their broomsticks, and the ""snitch,"" a tiny golden sphere that pretty much guarantees a win.",Electronic Arts,Sports,7.2,Good,GCN PS2 Xbox PC GBA,19.99 USD,Electronic Arts,E for Everyone,No Descriptors,"http://www.ign.com/games/bmx-xxx/gcn-17510,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/madden-nfl-2006/gcn-698630,http://www.ign.com/games/action-replay-ultimate-codes-mario-kart-double-dash/gcn-16574,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/kirby-air-ride/gcn-499716,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","October 28, 2003",http://cube.ign.com/articles/456/456761p1.html,Harry Potter: Quidditch World Cup
7.4,Good,"Adaptation of the airborne wizard soccer game featured in the Harry Potter books. Two teams comprised of seven players compete on broomsticks in the air. The quaffle, a floating sphere, acts as the equivalent to a soccer ball. Three ""chasers"" on each team offensively move the quaffle up and down the airborne stadium and attempt to hurl it through one of three existing goals. One ""keeper,"" or goalie, on each end tries to block and return those attempts. Players must also watch out for ""bludgers,"" or hard spheres with minds of their own that try to knock wizards off of their broomsticks, and the ""snitch,"" a tiny golden sphere that pretty much guarantees a win.",Electronic Arts,Sports,7.2,Good,PS2 Xbox PC GCN GBA,19.99 USD,Electronic Arts,E for Everyone,No Descriptors,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/atari-racing-collection/ps2-483265,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","October 28, 2003",http://ps2.ign.com/articles/456/456783p1.html,Harry Potter: Quidditch World Cup
6.9,Okay,"SWAT: GST is a first-person tactical arcade game combining the strategic elements of SWAT 3 with the instantly accessible arcade action of the Virtua Cop series. Like the real-life SWAT organization itself, the SWAT Global Strike Team is a life-saving organization tasked with defending and saving the lives of the innocent. As a member of the SWAT Global Strike Team gamers will be called to duty at a moment?s notice, confronted with missions unlike any seen before.

Founded in 2008, The Global Strike Team is an international offshoot from the SWAT organization tasked with helping countries and organizations around the globe to resolve situations they cannot accomplish successfully on their own.",Argonaut Games,Action,6.6,Okay,Xbox PS2,19.99 USD,"Sierra, Vivendi Games",M for Mature,Blood and Gore,"http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","October 28, 2003",http://xbox.ign.com/articles/456/456785p1.html,SWAT: Global Strike Team
8.4,Great,"EA's second attempt at re-creating Tolkien goodness. Enhances the formula it cobbled together using a little

, a little

, and a far more impressive amount of movie footage from all three of the Peter Jackson films,

expands in every single way to make this year's effort undeniable. 

Players get the chance to play as five characters (Gandalf, Aragorn, Legolas, Gimli, Sam and Frodo), plus three secret ones; the environments are interactive with useable weapons, ropes to swing down, catapults to fire, and more. Plus, gamers can finally get together with their buddies to play the game in co-op mode.",Electronic Arts,"Third-Person, Action",8.7,Great,PC GBA GCN Cell PS2 Xbox Mac,9.99 USD,Electronic Arts,T for Teen,Violence,"http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","November 3, 2003",http://pc.ign.com/articles/457/457800p1.html,The Lord of the Rings: The Return of the King
8.0,Great,"Part 2 in the series, Back to Baghdad is a squad-based shooter that picks up right where the first Desert Storm left off. John Bradley, Paul Foley, Mick Connors, and David Jones are back once again to team up and once again take on Saddam's henchmen. Whether it's protecting friendly choppers from enemy fire, the burning oil fields, Iraq's chemical weapons program, or secret superguns, there was apparently enough unfinished business left to serve as the basis for a second game. For the sequel, the developers improved on the team-mate AI and game UI, but the biggest attraction is once again the co-operative multiplayer mode.",Pivotal Games,"Third-Person, Action",7.9,Good,PC Xbox GCN PS2 PS3,4.99 USD,Take-Two Interactive,T for Teen,"Realistic Blood, Realistic Violence","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 7, 2003",http://pc.ign.com/articles/457/457799p1.html,Conflict: Desert Storm II: Back to Baghdad
7.2,Good,"Sequel to the original Ford Racing features over 30 different Ford vehicles including stock cars, trucks, concept cars, and all-American muscle cars, as well as a diverse set of tracks including Road Tracks, City Limits, Ovals, Spring Break and Lost World.  Players compete in more than 30 exciting challenges to unlock new cars, tracks and game modes while at the same time testing their skills to the limit. Experience a wide variety of racing themes including Concepts, Movie Stars, Living Legends and many more. The game also features a head-to-head mode that lets players race against your friends in split-screen action.","Razorworks, Empire Interactive",Racing,4.9,Bad,Xbox Mac PC PS2,9.99 USD,"Gotham Games, Take-Two Interactive",E for Everyone,No Descriptors,"http://www.ign.com/games/forza-motorsport/xbox-682857,http://www.ign.com/games/need-for-speed-most-wanted/xbox-740898,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/xbox-679033,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","November 3, 2003",http://xbox.ign.com/articles/502/502501p1.html,Ford Racing 2
6.9,Okay,"A third-person action title from Acclaim, Gladiator: Sword of Vengeance tells the story of Rome in the year 106 A.D. It follows the exploits of an evil emperor named Arruntius as he gains aid from the demon gods Phobos and Deimos in an effort to destroy and rebuild the Roman Empire in his own image -- with only the reborn gladiator Invictus Thrax around to stop him.

Spread out across many different lands, Sword of Vengeance includes dissimilar kinds of authentic weaponry, a unique experience and upgrade system, and bloody fatality sequences. Also available for Microsoft's Xbox.",Acclaim Studios Manchester,"Third-Person, Action",8.0,Great,PS2 PC Xbox GCN,9.99 USD,Acclaim Entertainment,M for Mature,Mild Realistic Violence,"http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","November 4, 2003",http://ps2.ign.com/articles/457/457808p1.html,Gladiator: Sword of Vengeance
6.4,Okay,"In Frogger's Adventure: Forgotten Relic, join Frogger on a fun-filled journey as he travels across diverse worlds, searches for clues and avoids fierce foes. Featuring Frogger's Famous ""hop-and-dodge"" style gameplay, this game is designed to please players of all ages. There are also some elements that increase the replay of Frogger's Journey: The Forgotten Relic, like the Castlevania: Harmony of Dissonance inspired furniture collection and the multiple paths unlocked by using the increasing abilities of Frogger. The game features almost 20 different levels and RPG-inspired gameplay on top of the classic Frogger formula.",Konami HWI,Action,5.0,Mediocre,GBA,12.99 USD,Konami,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","November 3, 2003",http://gameboy.ign.com/articles/457/457755p1.html,Frogger's Journey: Forgotten Relic
7.3,Good,"Handheld adaptation of the Electronic Arts fantasy sports game. Take any of the Hogwarts Houses to triumph in the Hogwarts Quidditch Cup and then use your new skills to take your country to victory in the Quidditch World Cup. Players can choose between nine international Quidditch teams, each with its own distinctive playing style: USA, England, France, Germany, the Nordic Team, Spain, Australia and Bulgaria featuring Viktor Krum. GBA owners get to experience the first ever Harry Potter multi-player game for the platform. Link up to go head to head with your friends in magical, fast and exciting two-player action.",Magic Pockets,Sports,6.0,Okay,GBA PS2 Xbox PC GCN,17.99 USD,Electronic Arts,E for Everyone,No Descriptors,"http://www.ign.com/games/mario-golf-advance-tour/gba-550432,http://www.ign.com/games/tony-hawks-pro-skater-2/gba-16246,http://www.ign.com/games/shaun-palmers-pro-snowboarder/gba-16410,http://www.ign.com/games/mario-kart-super-circuit/gba-15249,http://www.ign.com/games/mario-golf-advance-tour/gba-550432,http://www.ign.com/games/super-monkey-ball-jr/gba-480095,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","October 28, 2003",http://gameboy.ign.com/articles/457/457743p1.html,Harry Potter: Quidditch World Cup
