community_score	community_score_phrase	description	developers	genres	ign_score	ign_score_phrase	platforms	price	publisher	rating_category	rating_content	related_games	release_date	review_link	title
7.3	Good	"RollerCoaster Tycoon is the best-selling build/management sim that's as easy to use as it is powerful! You'll get to design your rides, build your park and keep it up and running with the latest and greatest attractions.

RollerCoaster Tycoon provides a variety of scenarios that will challenge your imagination. Build your park from scratch or improve and expand an existing park with new and exciting rides and attractions - your ultimate goal is to keep your guests happy and keep your park profitable. You will have access to an unlimited combination of roller coaster designs and landscapes to help you build the coolest park imaginable."	Chris Sawyer	Economic, Simulation	6.0	Okay	Xbox PC	26.99 USD	Infogrames	E for Everyone	Mild Violence	http://www.ign.com/games/playboy-the-mansion/xbox-664371,http://www.ign.com/games/the-sims-bustin-out/xbox-566356,http://www.ign.com/games/the-sims-1/xbox-498288,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526	March 25, 2003	http://xbox.ign.com/articles/391/391883p1.html	RollerCoaster Tycoon
7.4	Good	Take a gamble on your skills as a casino manager in the cutthroat business full of card sharks, hit men and escorts. With game play both inside the casino and outside in the surrounding city, Casino Inc. requires gamers to build, manage and expand their empire by whatever means necessary. Hire troublemakers to disrupt the competition, place advertising throughout the city and even set up shuttle routes or limo services to drive customers in. Casino Inc. features simple and accessible controls, in-depth tutorials, 120 unique characters and the widest variety of attractions yet.	Hothouse Creations	Casino	7.6	Good	PC	29.99 USD	Konami	M for Mature	Gambling, Mature Sexual Themes, Use of Alcohol, Violence	http://www.ign.com/games/igt-slots-wolf-run/pc-84167,http://www.ign.com/games/igt-slots-cleopatra-ii/pc-117331,http://www.ign.com/games/world-of-need-for-speed/pc-764410,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505	Mar 25, 2003	http://pc.ign.com/articles/391/391946p1.html	Casino Inc.
7.7	Good	"The revamped Gallop Racer treats the player to an inside look into the exciting sport of horse racing, focusing not only on racing but the other aspects that go into the sport as well. One of the game's biggest highlights is the betting system that allows the player to use their gambling earnings within the game's Season Mode. Players will be able to use their winnings to buy new training facilities and equipment and to purchase racing horses.

Another feature in the game is its fully interactive training program, made for gamers who are new to the Gallop Racer series.  Other features include six new jockeys to choose from, 3000 unlockable horses, 32 different track environments, and a mini game that enables the player to custom breed their horses in order to produce a more powerful steed."	Tecmo	Simulation	7.9	Good	PS2	29.99 USD	Tecmo	E for Everyone	Gambling	http://www.ign.com/games/the-sims-1/ps2-17231,http://www.ign.com/games/the-sims-bustin-out/ps2-566345,http://www.ign.com/games/playboy-the-mansion/ps2-497001,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576	March 31, 2003	http://ps2.ign.com/articles/391/391930p1.html	Gallop Racer 2003: A New Breed
7.4	Good	Based on the second movie in the trilogy, Enter the Matrix features a mixture of gunplay and martial arts that bend the rules of the Matrix, insane driving and stunts, and the chance to pilot the fastest hovercraft in the fleet. This game isn't just set in the Matrix universe, it's designed to be an integral part of the entire Matrix experience, with a story that weaves in and out of The Matrix: Reloaded, the sequel to the Academy Award-winner. Enter the Matrix is the story-behind-the-story. Features bullet time effects, never-before-seen life-action footage starring the cast of the movies, and more.	Shiny Entertainment	Third-Person, Action	7.2	Good	GCN Xbox PC PS2	12.99 USD	Infogrames	T for Teen	Mild Language, Suggestive Themes, Violence	http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713	May 14, 2003	http://cube.ign.com/articles/403/403746p1.html	Enter the Matrix
7.4	Good	"Taking place between the second and third movie in the motion picture trilogy,

features a mixture of gunplay and martial arts that bends the rules. Insane driving and stunts and the chance to pilot the fastest hovercraft in the fleet proves that this isn't just a game that's set in the

universe; it's an experience that's designed to be a true part of the entire

mythos.

is the story-behind-the-story and features slo-mo bullet time effects, never-before-seen live-action footage starring the cast of the movies, and plenty more. Also available for the Microsoft Xbox, Nintendo Gamecube, and Windows PC."	Shiny Entertainment	Third-Person, Action	7.2	Good	PS2 Xbox PC GCN	19.99 USD	Atari, Warner Bros.  Interactive	T for Teen	Mild Language, Suggestive Themes, Violence	http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576	May 15, 2003	http://ps2.ign.com/articles/403/403749p1.html	Enter the Matrix
7.0	Good	"A bestselling adventure game on Handango! Become one of four heroes in the first chapter of an intense and story-driven saga. Legions of the undead have risen and are terrorizing the Commonlands. Rumors speak of a powerful necromancer as the culprit. Now, the nearby city of Freeport is imperiled! It is up to you to defend it against the rising forces of evil. Can you save the city?

Based on the hugely popular EverQuest for the PC, EverQuest for the Pocket PC brings the adventure to you wherever you may be. Visit locations familiar to players, such as Freeport, the Oasis, Neriak, Befallen, the Spectral Isle and the Freeport Tunnels!"	Emodiv	RPG	8.5	Great	PDA Cell		Sony Online Entertainment	T for Teen	Animated Blood, Mild Violence	http://www.ign.com/games/legacy-the-legend/pda-741424,http://www.ign.com/games/arvale-ii-ocean-of-time/pda-769383,http://www.ign.com/games/everquest-war-on-faydwer/pda-641026,http://www.ign.com/games/toki-tori/pda-868328,http://www.ign.com/games/explode-arena/pda-769363,http://www.ign.com/games/microcircuit/pda-752299	January 2003	http://wireless.ign.com/articles/402/402200p1.html	EverQuest for Pocket PC: Hero's Call
7.9	Good	The Sultan's wives have been kidnapped by the Vizier in order to carry out experiments on abstinence. He no longer knows how to express his desires-and only you can set them free! You must complete 7 original levels to deliver the kidnapped beauties.		Action	8.5	Great	Cell		Gameloft			http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/galaxy-on-fire-2/cell-70028,http://www.ign.com/games/kingdom-hearts/cell-706954,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725	May 1, 2003	http://wireless.ign.com/articles/402/402204p1.html	Prince of Persia: Harem Adventures
8.8	Great	An Xbox Live-enabled installment in the long-running Castle Wolfenstein first-person shooter franchise. Himmler, the Fuhrer's bloodthirsty SS chief, has dabbled in the occult to create an army of the undead-and only one man can stop him. You're B.J. Blazkowicz, a bad-ass Army Ranger recruited into the Office of Secret Actions. Your mission: blast across the globe and into the dark depths of Castle Wolfenstein-battling carcass-shredding mutants and death-wielding zombies-to terminate Himmler's demonic experiments. Turn the tides of war before it's too late.	Nerve Software	First-Person, Shooter	9.3	Amazing	Xbox	19.99 USD	Activision	M for Mature	Blood and Gore, Violence	http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/doom-3/xbox-482119,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526	May 6, 2003	http://xbox.ign.com/articles/401/401224p1.html	Return to Castle Wolfenstein: Tides of War
9.2	Amazing	Three-on-three action basketball game. Like the first NBA Street, Vol. 2's roster of players comprises both fictional Street Legends and real NBA players. In addition to teams of contemporary superstars, the licensed half of the roster also includes great NBA names of yesteryear -- Julius Erving, Clyde Drexler, Dominque Wilkins, Larry Bird, Magic Johnson, Pete Maravich, George Gervin, Wilt Chamberlain, Jerry West, Bill Walton, and more. The classic players add a nice bit of leavening to the game's style, with the short shorts and high socks of the NBA's old school contrasting with today's baggy jerseys and loosened-up attitude. In total, the roster includes 145 modern players, 6 fictional Street Legends, and 25 NBA Legends.	NuFX, Inc., EA Canada	Sports	9.4	Amazing	PS2 Xbox GCN	19.99 USD	Electronic Arts	E for Everyone		http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576	April 29, 2003	http://ps2.ign.com/articles/395/395008p1.html	NBA Street Vol. 2
9.0	Amazing	Three-on-three action basketball game. Like the first NBA Street, Vol. 2's roster of players comprises both fictional Street Legends and real NBA players. In addition to teams of contemporary superstars, the licensed half of the roster also includes great NBA names of yesteryear -- Julius Erving, Clyde Drexler, Dominque Wilkins, Larry Bird, Magic Johnson, Pete Maravich, George Gervin, Wilt Chamberlain, Jerry West, Bill Walton, and more. The classic players add a nice bit of leavening to the game's style, with the short shorts and high socks of the NBA's old school contrasting with today's baggy jerseys and loosened-up attitude. In total, the roster includes 145 modern players, 6 fictional Street Legends, and 25 NBA Legends.	EA Canada	Sports	9.4	Amazing	Xbox PS2 GCN	19.99 USD	Electronic Arts	E for Everyone	No Descriptors	http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526	April 28, 2003	http://xbox.ign.com/articles/395/395017p1.html	NBA Street Vol. 2
6.6	Okay	Zapper is an action-packed and addictive game that starts with the ?avoid-em-up? game play mechanics of Blitz Games? own Frogger 2: Swampy?s Revenge, and then takes the action to a whole new level. In this action-adventure game, Zapper (a cricket) hops his way through six interactive worlds in a quest to find his brother, held captive by the evil magpie queen. Dangerous traps and even more dangerous enemies await Zapper. It will take fast-footed skill and timing to conquer all the worlds and survive the final showdown with the magpie queen.	Blitz Games	Platformer	5.5	Mediocre	PC GCN Xbox 360 GBA Xbox PS2 PC	19.99 USD	Infogrames	E for Everyone	Comic Mischief	http://www.ign.com/games/shovel-knight/pc-162603,http://www.ign.com/games/limbo/pc-110626,http://www.ign.com/games/rayman-legends/pc-20003028,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505	Nov 12, 2002	http://pc.ign.com/articles/394/394818p1.html	Zapper: One Wicked Cricket
7.0	Good	The world?s most insane off-road rally race returns to the consoles bigger and badder than ever before with Dakar 2: Special Stages Racing. Choose from a vast assortment of fully licensed trucks, cars and motorcycles in which you?ll compete against the elements that mother-nature has placed in your path to victory. This is a no holds barred quest for world rally supremacy!	Acclaim Studios Cheltenham	Racing	6.2	Okay	GCN PS2 GBA Xbox Cell	19.99 USD	Acclaim Entertainment	E for Everyone		http://www.ign.com/games/action-replay-ultimate-codes-mario-kart-double-dash/gcn-16574,http://www.ign.com/games/kirby-air-ride/gcn-499716,http://www.ign.com/games/need-for-speed-most-wanted/gcn-740900,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713	March 28, 2003	http://cube.ign.com/articles/394/394742p1.html	Dakar 2: The World's Ultimate Rally
		Frogger, one of the most well-known videogame characters of all time is returning to the videogame world.The game puts the little frog on a quest spanning eight expansive worlds, each with detailed and exotic environments. Frogger Beyond takes a spin from the norm with snowboarding and mine carting.	Konami of America Papa Yeti Team	Platformer	5.5	Mediocre	PC Xbox GCN	14.99 USD	Konami	E for Everyone	Suitable for Persons Ages Six and Older	http://www.ign.com/games/shovel-knight/pc-162603,http://www.ign.com/games/limbo/pc-110626,http://www.ign.com/games/rayman-legends/pc-20003028,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505	Apr 15, 2003	http://pc.ign.com/articles/394/394788p1.html	Frogger Beyond
9.0	Amazing	In Castlevania: Aria of Sorrow, players take the role of Soma Cruz, a young man who has been chosen as the next incarnation of the dark lord Dracula. The year is 2035 and Soma Cruz is about to witness the first solar eclipse of the 21st century when he suddenly blacks out – only to awaken inside a mysterious castle. Players discover that they are destined to become the dark lord and the only way to escape from this evil fate is to escape the castle. As Soma, players will be able to wield a great variety of weapons in their quest to escape Dracula's castle. Along the way, players discover the ability to collect and use the souls of vanquished enemies to make themselves more powerful or enable them to perform special skills. In addition, there is an RPG element of Aria of Sorrow which adds an unparalleled level of depth to the game.	Konami TYO	Action	9.3	Amazing	GBA Cell Wii U	24.99 USD	Konami	T for Teen	Animated Blood, Violence	http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/metroid-zero-mission/gba-566746,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508	May 6, 2003	http://gameboy.ign.com/articles/400/400856p1.html	Castlevania: Aria of Sorrow
8.5	Great	"The second in a four-part serial RPG that simulates an online RPG experience, .hack//MUTATION follows the story of a young player named Kite as he continues his journey through ""The World"" in an attempt to discover its mysterious origins.

A unique feature in the

series allows players to transfer the data from their game save file from the original title to subsequent games in the four part series. Continue the story, while retaining your experience level and items from the first game.

As an added bonus, MUTATION ships with a special 45-minute Anime DVD that ties in directly with the story (.hack//Liminality Vol. 2: In the case of Yuki Alhara)."	CyberConnect2	Third-Person, Action	8.4	Great	PS2	29.99 USD	Bandai	T for Teen		http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/kingdom-hearts-ii/ps2-550308,http://www.ign.com/games/kingdom-hearts-ii/ps2-853598,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576	May 6, 2003	http://ps2.ign.com/articles/400/400688p1.html	.hack//MUTATION (Part 2)
6.3	Okay	Shadowbane, the first MMORPG to be mainly focused on player versus player combat in an immersive, competitive world. Fighting for power and incorporating a real guild system, players will be able to take over enemy guild territories, castles and more. Shadowbane sports an impressive 300 powers, 70 skills, 22 classes, and 40 sub-class Disciplines, for a new level of individuality. Motion-captured combat, 360-degree camera control, Polygon Reduction technology which allows graphics detail to scale based on the performance metrics of the user's machine, a real Multi-World Universe where each world is connected to a myriad of others allowing players to pass through them, are all bundled up into a fully 3D world.	Wolfpack Studios	Persistent Online, RPG	7.3	Good	PC Mac	7.99 USD	Ubisoft	T for Teen	Blood, Violence	http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505	March 25, 2003	http://pc.ign.com/articles/400/400698p1.html	Shadowbane
6.2	Okay	Take a deep breath and prepare for a puzzle game set in the underwater kingdom of Clu Clu Land. The greedy Sea Urchins have stolen all of Clu Clu Land's gold bars and buried them in a series of mazes. As Bubbles, a brave bubble fish, you'll set out to uncover all of the gold bars in each maze. But you'll have to be careful: Sea Urchins will relentlessly pursue Bubbles, and there are also dangerous black holes that must be avoided. Bubbles isn't defenseless, though, as she has the ability to stun Sea Urchins with sound waves and quickly change direction using posts scattered throughout the stages. Not only that, but the locations of the gold bars in each maze form the outline of another object -- once you know the object, you're well on your way to finding the gold.	Nintendo	Action	5.0	Mediocre	GBA	4.95 USD	Nintendo	E for Everyone		http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508	April 21, 2003	http://gameboy.ign.com/articles/400/400529p1.html	Clu Clu Land-e
7.1	Good	Donkey Kong 3-e is a direct emulation of the NES cartridge, which itself was a port of the sequel that hit arcades in the early 80s. The game design takes a tremendous departure from the Donkey Kong gameplay, taking a much more dramatic leap from Donkey Kong Jr. than Donkey Kong Jr. did from the original Donkey Kong; the only connection this sequel has to previous games in the Donkey Kong brand is, of course, Donkey Kong himself. In the game, players take control of Stanley the bug man, using his bug spray to not only exterminate the insects flying around, but also to scoot Donkey Kong up the vines by blasting him in the crotch. Getting Donkey Kong up the vines will sometime knock down a much more powerful blaster that can pretty much wipe out any insect fluttering around...not to mention getting Donkey Kong up higher with more powerful crotch-sprays.	Nintendo	Shooter	7.0	Good	GBA	4.95 USD	Nintendo	E for Everyone		http://www.ign.com/games/james-bond-007-nightfire/gba-497891,http://www.ign.com/games/iridion-3d/gba-15797,http://www.ign.com/games/doom/gba-16301,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508	April 21, 2003	http://gameboy.ign.com/articles/400/400531p1.html	Donkey Kong 3-e
8.3	Great	You're a hotshot computer hacker in the year 2010 -- an Uplink Agent, an expert in computer espionage employed by major corporations. You make your living by circumventing security systems, stealing important data, framing innocents, and disposing of the evidence. Invest your profits in better computer systems and tools to pull off ever more complicated and dangerous hacks. As your skills develop, you can attempt big jobs like influencing the stock market or creating the world's most devastating computer virus. Uplink's presentation of the world of hacking is perhaps more glamourous than the real thing, but has a core basis in reality.	Introversion Software	Strategy	7.5	Good	PC Mac Linux	29.99 USD	Strategy First, Infogrames	E for Everyone	Suitable for Persons Ages Six and Older	http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505	Mar 17, 2003	http://pc.ign.com/articles/400/400237p1.html	Uplink: Hacker Elite
8.1	Great	"The pennant race is heating up! Your team is four games behind the division leaders, with most of the season behind you. The trading deadline is almost past, and now you have to decide - what is the best way to get to the playoffs? Should you pay top dollar to acquire another starting pitcher? Would a new slugger do the trick? Or can your current players handle the sprint to the finish on their own?

Take control of your favorite team - with the real roster of big league players - and show the world that you've got what it takes to be a Baseball Mogul!"	Hip Interactive	Sports	8.0	Great	PC	7.99 USD	Hip Interactive	E for Everyone	Suitable for Persons Ages Six and Older	http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/mechwarrior-online/pc-18954,http://www.ign.com/games/stardew-valley/pc-20001247,http://www.ign.com/games/omerta-city-of-gangsters-134706/pc-129676,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505	Mar 17, 2003	http://pc.ign.com/articles/400/400225p1.html	Baseball Mogul 2004
4.8	Bad	"Mickey and his pals are holding court!  Are you ready for some of the fastest-paced, highest-flying, hardest-slamming basketball action you've ever seen? Disney Sports Basketball brings exaggerated moves and original locations to life as your favorite Disney characters take to the court.

Game features include 2-on-2 courtside action, 6 game modes including a full range of mini games and over 25 magic items to boost performance."	Konami	Sports	4.0	Bad	GCN GBA	24.99 USD	Konami	E for Everyone	Suitable for Persons Ages Six and Older	http://www.ign.com/games/bmx-xxx/gcn-17510,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/madden-nfl-2006/gcn-698630,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713	January 15, 2003	http://cube.ign.com/articles/394/394828p1.html	Disney Sports Basketball
8.2	Great	"Similar to

, the gamer commands Allied, Russian or German troops. 3D surroundings and 3D units offer brand new tactical possibilities. From the historical point of view, this RTS game is even more accurate than

. With its generated missions and adaptive degree of difficulty it has everything a war gamer could possibly wish for.

includes 150 pieces of equipment, 40 sorts of infantry, and 250 types of buildings and objects. You can take part in historical or random battles as you battle human or AI-controlled opponents."	Nival Interactive	Real-Time, Strategy	8.2	Great	PC Mac	29.99 USD	cdv Software Entertainment	T for Teen	Violence	http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505	May 13, 2003	http://pc.ign.com/articles/394/394655p1.html	Blitzkrieg
		A fat pile of bricks, a wrecking ball, and an appetite for busting things up. All that's missing is your mom's orange shag carpet, because booting up Breakout is tantamount to using Mr. Peabody's Wayback Machine. Of course, it's hard not to miss the paddle controller. It made those superfast later rounds a blast, as you ripped that knob clockwise and counter-clockwise, hoping you managed to time the run just right and finish off that pesky final brick. In this version, you're gonna have to adjust to using the joystick and touchpad, which may take a few games to get a handle on. However, since the screen is decidedly smaller than a television, you have less ground to cover--and that kinda makes up for it.	Atari	Puzzle	7.0	Good	Cell 2600		Atari			http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/3d-tower-bloxx-deluxe/cell-14232300,http://www.ign.com/games/xxx-puzzle/cell-761657,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725	May 1, 2003	http://wireless.ign.com/articles/400/400836p1.html	Breakout
8.1	Great	Conflict: Desert Storm lets you take charge of the best known and most feared special operations forces in the world: the elite British SAS or the US Delta Force squads. You're the best trained, best equipped and best organised Special Forces in the world. The area that has been assigned to you is yours for the taking. Seek, locate and destroy enemy targets and personnel. Create havoc and confusion throughout the enemy's lines of communication and supply. What lies before you is an opportunity in a soldier's lifetime. Take your equipment, take your training and use it well. Features included squad-based combat (both alone or co-operatively with friends), 15 missions, and scripted events.	Pivotal Games	Third-Person, Shooter	7.7	Good	GCN Cell PS2 PC Xbox	12.99 USD	Gotham Games	T for Teen	Animated Violence, Mild Animated Violence	http://www.ign.com/games/james-bond-007-nightfire/gcn-480685,http://www.ign.com/games/star-wars-rogue-squadron-iii-rebel-strike/gcn-546759,http://www.ign.com/games/star-fox-assault/gcn-481615,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713	April 22, 2003	http://cube.ign.com/articles/394/394608p1.html	Conflict: Desert Storm
6.4	Okay	"Polygonal top down racer that retains the basic gameplay of the 2D original. Players spend most of their time in the game's aptly titled ""race"" mode, piloting their diminutive vehicle around tracks built into huge streets, a bizarre sci-fi themed toy room, a barn, and so on, for a total of eight environments, with two tracks apiece. There are eight characters in all. Will you be the angry looking policeman, or the lady in a spacesuit who sounds like a man? The choice is yours. Each character comes with a matching vehicle. The redneck has a truck, the Crocodile Hunter ripoff has a jeep, and so on. There are vehicle specific abilities for each ride that can be turned off and on. The PlayStation 2 version of the game saw limited release in Toys R Us stores as well as full distribution in Europe."	Infogrames Sheffield House	Racing	4.0	Bad	PS2 GBA Xbox GCN	7.99 USD	Infogrames	E for Everyone	Comic Mischief, Mild Violence	http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576	April 15, 2003	http://ps2.ign.com/articles/394/394515p1.html	Micro Machines [2002]
5.2	Mediocre	Race to become a motocross champion!  Join Mickey and his pals for the most action you will find on two wheels as you rack up points, gather gems, and collect cool motorcycle parts.	Jupiter	Racing	5.5	Mediocre	GBA	36.99 USD	Konami	E for Everyone	Suitable for Persons Ages Six and Older	http://www.ign.com/games/mario-kart-super-circuit/gba-15249,http://www.ign.com/games/moto-racer-advance/gba-482173,http://www.ign.com/games/excitebike/gba-488697,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508	March 30, 2003	http://gameboy.ign.com/articles/394/394641p1.html	Disney Sports Motocross
4.6	Bad	Army Men: Air Combat - The Elite Missions is a fast and furious game of toy helicopter-based combat set in the Army Men universe. It combines the trigger-twitching action of shooter-style gameplay with more strategic environment interaction via the winch mechanic. Continuing the classic struggle between the Green and Tan Armies, the heroic Captain Blade and his Alpha Wolf Squadron once again take to the skies with an onslaught of missions, incredible helicopter physics, deep gameplay, stunning cinematics and exciting character interaction. Real Combat. Plastic Men.	3DO	Flight	3.5	Awful	GCN	34.99 USD	3DO	T for Teen	Animated Violence	http://www.ign.com/games/star-wars-rogue-squadron-ii-rogue-leader/gcn-15337,http://www.ign.com/games/pilotwings-948988/gcn-552530,http://www.ign.com/games/zero-fighter-war-report/gcn-495852,http://www.ign.com/games/action-replay-ultimate-codes-mario-kart-double-dash/gcn-16574,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/kirby-air-ride/gcn-499716,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713	March 26, 2003	http://cube.ign.com/articles/394/394614p1.html	Army Men: Air Combat 'The Elite Missions'
