publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
SEGA,Puzzle,Zoe Mode,"Set within a 3D world, players use the game's unique crush mechanic to ""crush"" the environment and transform it into a more simplified 2D platformer. Once flattened, players utilize the 2D space to move to new areas to solve otherwise impossible challenges, and unlock secret items that were previously unobtainable in the 3D environment. Players then ""uncrush"" the 2D environment and return to the 3D world.",Crush,http://www.ign.com/games/crush/psp-879262,http://psp.ign.com/articles/793/793399p1.html,29.99 USD,8.9,PSP 3DS,"May 29, 2007","http://www.ign.com/games/angry-birds/psp-82423,http://www.ign.com/games/locoroco-2/psp-883935,http://www.ign.com/games/sudoku-ea/psp-23184,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Good,7.9,"Animated Blood, Mild Suggestive Themes, Mild Violence",E10+ for Everyone 10 and older,Great
NEC,Platformer,Hudson Soft,"This comical action game features two bungling detectives, J.J. and Jeff, as they travel through a total of six fields. One day, a request comes into their office to take a case that requires them to rescue a wealthy man who's been kidnapped. Choose between the two characters and set off alone to outwit your partner and save the day. Each field is broken down into four areas, where enemies, as well as your partner, will try to keep you from your goal. There are many items throughout each area. Kick around in various locations to make them appear. 
Jump and spray-paint your way toward your goal. If you find a hidden room, you can regain health while being completely entertained by its short sketch and 
surreal allure.",J.J. & Jeff,http://www.ign.com/games/jj-jeff/tg16-6099,http://retro.ign.com/articles/884/884524p1.html,,4.0,TG16 Wii,1990,"http://www.ign.com/games/bonks-adventure/tg16-5647,http://www.ign.com/games/the-new-zealand-story/tg16-9638,http://www.ign.com/games/chiki-chiki-boys/tg16-694444,http://www.ign.com/games/air-zonk/tg16-9312,http://www.ign.com/games/dungeon-explorer/tg16-8772,http://www.ign.com/games/legendary-axe/tg16-5644",Okay,6.8,,,Bad
Eidos Interactive,Strategy,PlayFirst,"Welcome to Diner Dash, the action-puzzle that brings out the entrepreneur in all of us! Poor Flo! Sick and tired of pushing paper in the dreary, bleary-eyed world of finance, she ditched her desk job and now she's rolling up her sleeves and setting out to build her very own empire of high-class, five-star restaurants. It won't be easy, though! Flo's on her own now, and heading for the top! To get there she'll have to start on the ground floor—and she needs your help to survive and thrive. Diner Dash blends the best in fast paced-action puzzles with a build-your-restaurant-empire theme that encourages players to serve their way from a two-table diner to the top of the restaurant ladder – starting with a run-of-the-mill greasy spoon and ending in a dream restaurant.",Diner Dash: Sizzle & Serve,http://www.ign.com/games/diner-dash-sizzle-serve/psp-839799,http://psp.ign.com/articles/793/793050p1.html,19.99 USD,6.5,PSP NDS,"May 22, 2007","http://www.ign.com/games/final-fantasy-tactics/psp-869380,http://www.ign.com/games/disgaea-2-cursed-memories/psp-14307707,http://www.ign.com/games/crystal-defenders-14316085/psp-29147,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Good,7.1,,E for Everyone,Okay
Gameloft,Action,Gameloft,,Pirates of the Seven Seas,http://www.ign.com/games/pirates-of-the-seven-seas/cell-907110,http://wireless.ign.com/articles/792/792309p1.html,,7.0,Cell,July 2007,"http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Good
Enix,Action,Quintet,"A masterpiece of design originally released in the early days of the Super Nintendo Entertainment System, ActRaiser's enduring popularity stems from its revolutionary combination of action and simulation-based gameplay. The user plays the role of the Master, a dethroned deity whose once idyllic world has fallen under the control of the Evil One. Stripped of godly power, the Master must somehow put an end to the Evil One's reign and rebuild his desolate realm.

Gameplay alternates between two modes: Action and Simulation. In Action mode, the Master must battle against impossible odds to pacify six lands. Pacifying a land unlocks Simulation mode. In this mode, the Master must oversee the development and repopulation of the territory he has reclaimed. In doing so, he will gain followers who gradually restore his godly might, empowering him to take back the next land and, ultimately, defeat the Evil One.",ActRaiser,http://www.ign.com/games/actraiser/snes-7672,http://retro.ign.com/articles/846/846717p1.html,29.99 USD,7.5,SNES Cell Wii,November 1991,"http://www.ign.com/games/legend-of-zelda-a-link-to-the-past/snes-6857,http://www.ign.com/games/chrono-trigger/snes-6858,http://www.ign.com/games/super-metroid/snes-6886,http://www.ign.com/games/harvest-moon-1/snes-9203,http://www.ign.com/games/captain-tsubasa-3/snes-13381,http://www.ign.com/games/captain-tsubasa-4/snes-568918,http://www.ign.com/games/super-mario-world/snes-6885,http://www.ign.com/games/legend-of-zelda-a-link-to-the-past/snes-6857,http://www.ign.com/games/earthbound/snes-6862",Great,8.7,Mild Fantasy Violence,E10+ for Everyone 10 and older,Good
Bandai Namco Games,Board,Bandai Namco Games,"In Tamagotchi: Party On!, players can explore the colorful world of Tamagotchi Planet by visiting a number of whimsically named locales like Tamagotchi Town, Mame City, GuruGuru Town, and Patchi's Forest.

Tamagotchi: Party On! allows players to choose their favorite virtual pet and run in a hilarious campaign to become the next president of Tamagotchi Planet. Players will shake the hands of potential voters, find lost children, and test their public speaking skills as they earn popularity by going up against three friends or playing solo in over 15 mini-games. In order to succeed at each of these mini-games, players will have to swing, shake, point, turn and twist their Wii Remote in order to increase their popularity.",Tamagotchi: Party On!,http://www.ign.com/games/tamagotchi-party-on/wii-827214,http://wii.ign.com/articles/792/792818p1.html,39.99 USD,3.5,Wii,"May 29, 2007","http://www.ign.com/games/fortune-street/wii-110862,http://www.ign.com/games/monopoly-14249310/wii-14249297,http://www.ign.com/games/monopoly-2009/wii-110014,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Bad,4.9,,E for Everyone,Awful
Game Factory,Adventure,DC Studios,"An adventure/RPG based on the 3D animated action-adventure television series, Code Lyoko is about a group of students who uncover a parallel universe called Lyoko inside a super-computer that is threatened by a virus that could destroy the universe. Four ordinary students -- Jeremy, Odd, Ulrich and Yumi -- must help a virtual humanoid creature named ""Aelita"" to stop rogue computer XANA's latest attack on their real world.",Code Lyoko: Get Ready to Virtualize,http://www.ign.com/games/code-lyoko-get-ready-to-virtualize/nds-774064,http://ds.ign.com/articles/796/796326p1.html,29.99 USD,6.5,NDS,"May 17, 2007","http://www.ign.com/games/animal-crossing-wild-world/nds-682878,http://www.ign.com/games/professor-layton-and-the-last-specter/nds-14328893,http://www.ign.com/games/professor-layton-and-the-diabolical-box/nds-885807,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Good,7.3,Mild Fantasy Violence,E10+ for Everyone 10 and older,Okay
Konami,Card,Konami,"Yu-Gi-Oh! World Championship 2007 allows users to construct, organize, and duel using the stylus. The game includes 1600 cards, allowing for lots of attacking, spell-casting and defending possibilities. Also, owners of the Yu-Gi-Oh! GX Spirit Caller for DS are able to trade entire decks between the two games and, after beginning the game, can access every card in Yu-Gi-Oh! GX Spirit Caller via the game's card recipe.

Yu-Gi-Oh! World Championship 2007 also includes various dueling possibilities. Different options allow for single-player duels against a host of CPU-controlled opponents; Limited Duels wherein only certain cards are available; and Survival Duels where the aim is simply to beat a succession of duelists for as long as possible. The Trading Card Game is also enhanced via wireless and Wi-Fi modes, allowing players to compete with friends or against players from all over the world.",Yu-Gi-Oh! World Championship 2007,http://www.ign.com/games/yu-gi-oh-world-championship-2007/nds-889744,http://ds.ign.com/articles/796/796321p1.html,29.99 USD,7.8,NDS,"March 20, 2007","http://www.ign.com/games/yu-gi-oh-5ds-world-championship-2011-over-the-nexus/nds-96503,http://www.ign.com/games/yu-gi-oh-spirit-caller/nds-774650,http://www.ign.com/games/yu-gi-oh-5ds-stardust-accelerator-world-championship-2009/nds-14306911,http://www.ign.com/games/yu-gi-oh-5ds-world-championship-2011-over-the-nexus/nds-96503,http://www.ign.com/games/yu-gi-oh-spirit-caller/nds-774650,http://www.ign.com/games/yu-gi-oh-5ds-stardust-accelerator-world-championship-2009/nds-14306911,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Great,8.2,,E for Everyone,Good
EA Mobile,Hunting,EA Mobile,,ESPN Bassmaster Elite Series,http://www.ign.com/games/espn-bassmaster-elite-series/cell-926494,http://wireless.ign.com/articles/795/795965p1.html,,8.0,Cell,June 2007,"http://www.ign.com/games/fishing-handy-games/cell-761918,http://www.ign.com/games/duckshot/cell-868337,http://www.ign.com/games/deer-hunter-3-mobile/cell-14303221,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Great,8.5,,,Great
"Best Direction, Inc.",Card,"Best Direction, Inc.","Shoot'em Poker allows the player to pick between 9 different old west personalities, including Jane, Doc, Annie, and other gunslingers. Once the player has picked their persona, the game begins. This is where Best Direction's inventive twist on poker comes into play. Players are dealt their cards and, after picking which ones to keep and discard, much like in 5 card draw, are taken to a shooting gallery! Instead of being given 3 random cards, players are shown 4 rows of cards scrolling face up across the screen, and have the opportunity to shoot the cards they want in their hand. The clock is a stick of dynamite that has its fuse burning down, and if you don't shoot all your cards the dynamite explodes, and randomly assigns cards to you.",Shoot'em Poker,http://www.ign.com/games/shootem-poker/cell-926496,http://wireless.ign.com/articles/795/795962p1.html,,7.8,Cell,June 2007,"http://www.ign.com/games/blackjack-cheater/cell-749134,http://www.ign.com/games/card-sharks/cell-754101,http://www.ign.com/games/jet-set-solitaire/cell-791356,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Good
NIS,"Real-Time, Strategy",Vanillaware,"In this game, players will take on the role of Lillet Blan, a young magician who is admitted to a prestigious yet mystical magic school; however, on the 5th day of school, everyone mysteriously dissapears. Lellet awakens the next day to find out she's once again living out the first day of school! However her memories of the previous days are intact, giving her the opportunity to solve the mysteries behind the disappearences and prevent the tragedy from occuring.",GrimGrimoire,http://www.ign.com/games/grimgrimoire/ps2-892592,http://ps2.ign.com/articles/796/796022p1.html,39.99 USD,8.4,PS2 PS3,"June 26, 2007","http://www.ign.com/games/yu-gi-oh-gx-the-beginning-of-destiny/ps2-951226,http://www.ign.com/games/disgaea-1/ps2-535848,http://www.ign.com/games/front-mission-4/ps2-573997,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.0,"Fantasy Violence, Mild Language, Mild Suggestive Themes",E10+ for Everyone 10 and older,Great
O~3 Entertainment,Action,MileStone (JP),"Featuring three different game play modes, Tank Beat is a touch based action battle game that drives the player through each battle in a variety of tanks against armored, airborne, and sea opponents. Tank Beat is entirely stylus-based.  As you draw tracks and fire on the DS's bottom screen game map, your tank appears and responds on the top screen.  Players engage in a variety of missions and commandeer a full range of tanks: from tiny scrappers, to missile carriers, to giant Panzers.

The game features with three modes: Story, Skirmish, and Battle. In single player Story Mode, players progress through 27 levels of play and unlock various tanks as they achieve objectives. Skirmish Mode allows players to practice on any of the maps and tanks that were unlocked in Story Mode plus additional exclusive levels.  Free-for-all Battle Mode pitches up to 4 players against each other in either wireless head to head action or via the Nintendo Wi-Fi connection.",Tank Beat,http://www.ign.com/games/tank-beat/nds-853947,http://ds.ign.com/articles/795/795825p1.html,29.99 USD,4.0,NDS,"May 29, 2007","http://www.ign.com/games/the-legend-of-zelda-phantom-hourglass/nds-694756,http://www.ign.com/games/the-legend-of-zelda-spirit-tracks/nds-14333936,http://www.ign.com/games/kingdom-hearts-3582-days/nds-964462,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Mediocre,5.8,Mild Violence,E10+ for Everyone 10 and older,Bad
Glu Mobile,Action,Glu Mobile,,Transformers: The Game,http://www.ign.com/games/transformers-autobots/cell-725036,http://wireless.ign.com/articles/795/795168p1.html,,7.0,Cell NDS PC PS2 PSP Xbox 360 NDS Wii PS3,"June 04, 2007","http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Great,8.0,,,Good
Vivendi Games,"Third-Person, Action",Radical Entertainment,"The Scarface video game creates a gameplay environment that authentically recreates the historical time period of the film, touching on politics, news items and events of the day. As Tony Montana (in an alternate-ending story concept that follows the events of the original movie classic), players will travel through the steamy, often violent streets of Miami, the irie islands of the Florida Keys, the Bahamas and various other locales and will interact with a world full of seedy and dangerous characters to procure information, negotiate business deals, smuggle contraband and avoid rivals and DEA on a mission to rebuild their fallen empire.",Scarface: The World is Yours,http://www.ign.com/games/scarface-money-power-respect/wii-880697,http://wii.ign.com/articles/794/794861p1.html,49.99 USD,8.5,Wii Xbox PC PS2 Cell PSP,"June 12, 2007","http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155,http://www.ign.com/games/the-legend-of-zelda-twilight-princess/wii-748589,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Great,8.2,"Blood and Gore, Intense Violence, Sexual Themes, Strong Language, Use of Drugs",M for Mature,Great
Codemasters,Racing,Codemasters,"A reinvigorated McRae rally ride, built for next-gen systems for the realistic feel of racing off-road. This edition goes beyond the series' point-to-point rallying to deliver its most diverse selection of extreme off-road competitions yet. Sensational gravel, mud and dirt racing events from the world over will include perilous Hill Climb, collision-packed Rally Cross events, and grueling C.O.R.R. (Championship Off-Road Racing) events. The game also features international rallying competitions, with official cars on tracks based on real roads and locations around the globe. McCrae expands on beat-the-clock racing and include events with multiple cars on track to satisfy gamers who want to push their on-the-edge driving further. This 2007 edition also features official cars and official events across a wide variety of off-road and rally disciplines, the most authentic and thrilling tracks ever in a McRae game, and modes that make the most of online multiplayer.",Dirt,http://www.ign.com/games/dirt/xbox-360-826336,http://xbox360.ign.com/articles/795/795150p1.html,59.99 USD,8.4,Xbox 360 PC PS3 Cell,"June 12, 2007","http://www.ign.com/games/forza-motorsport-4/xbox-360-112992,http://www.ign.com/games/forza-motorsport-4/xbox-360-77615,http://www.ign.com/games/ubisoft-the-crew/xbox-360-20023103,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Great,8.5,"Alcohol Reference, Mild Language, Mild Violence",E for Everyone,Great
Groove Games,"First-Person, Shooter",Jarhead Games,"You are an elite Sniper/Spotter team deployed to infiltrate, investigate and eliminate the dark plots that exist in Iran's terrorist underground. Use stealth, precision strikes and deadly accuracy to cut out key targets in the ongoing fight against terrorism and international security.",Marine Sharpshooter III,http://www.ign.com/games/marine-sharpshooter-iii/pc-902876,http://pc.ign.com/articles/795/795377p1.html,19.99 USD,3.5,PC,"May 28, 2007","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.6,"Blood, Intense Violence, Strong Language",M for Mature,Awful
Bandai,Fighting,CyberConnect2,"In Naruto: Ultimate Ninja 2, gamers can play through events in the Naruoto storyline all while earning points toward upgrading their character's strength, defense, agility, chakra and special abilities. Players can walk the path of Naruto in the new all-new mode Ultimate Road, which will allow them to play through all of the pivotal events in the storyline, as well as unlock an original story. More than 60 missions and seven mini games will push potential ninja to their limit.

Players can take the role of Naruto, Sasake, Kakashi, Rock Lee, Gara, Kiba and other favorites while taking on daunting tasks like battling the sand ninja and working their way through the Chunin exam, the test to move up in the ninja ranks. Ninja in training can even perfect their skills in Practice mode then put their training to the test against a friend in the VS mode. With a vast amount of unlockable features such as playable characters, movies, music, collectible cards and more Naruto fans will be busy for ages to come.",Naruto: Ultimate Ninja 2,http://www.ign.com/games/naruto-ultimate-ninja-2/ps2-692885,http://ps2.ign.com/articles/794/794693p1.html,39.99 USD,7.4,PS2,"June 12, 2007","http://www.ign.com/games/tekken-5/ps2-681191,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/dragon-ball-z-budokai-3/ps2-679951,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.3,"Simulated Gambling, Suggestive Themes, Violence",T for Teen,Good
"XS Games, Acclaim Entertainment",Action,Acclaim Studios Austin,"Based on the comic book created by Archangel Studios and Christian Gossett, The Red Star is a battle action game that centers on three different main characters. Set in an alternate Russia (URRS) where technology, magic, and futuristic weapons are wielded by its Red Fleet Army, The Red Star begins with Sorceress-General Maya Antares and the search for her missing husband, Marcus. Features included different play styles and abilities from character to character, 10 upgradable weapons, melee combat, and two-person cooperative play.",The Red Star,http://www.ign.com/games/the-red-star/ps2-568431,http://ps2.ign.com/articles/795/795065p1.html,19.99 USD,6.9,PS2 Wii PS3 Xbox iPhone PC PSP,"April 23, 2007","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.0,Violence,T for Teen,Okay
Taito,Pinball,Taito,,Space Invaders Pinball,http://www.ign.com/games/space-invaders-pinball/cell-925323,http://wireless.ign.com/articles/794/794641p1.html,,4.0,Cell,"January 8, 2008","http://www.ign.com/games/pac-man-pinball/cell-716630,http://www.ign.com/games/pac-man-pinball-2/cell-14297637,http://www.ign.com/games/vector-855938/cell-855938,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Bad
Broderbund,Puzzle,Broderbund,"A downloadable version of the classic treasure-hunting game (1984 NES version), provided through Nintendo's Virtual Console service.

This landmark action-puzzle game has been a worldwide fixture in video games from the moment of its inception until today, producing many sequels and related products along the way. The player controls the hero, or ""Runner,"" who collects gold nuggets located around every stage, all the while avoiding capture by enemy robots. The action itself is simple, but the stages are designed as increasingly challenging puzzles, and none of the 50 stages is as easy as it seems. The Runner avoids enemies by digging holes in the floor to the right and left of his position—by doing this, he can clear a path to places that, at first glance, seem unreachable. Players must use their brains to collect all the gold nuggets in every puzzling stage if they want to escape to the next. In addition to normal play, this version of the game features an Edit Mode that allows players to design their own stages, adding a new level of enjoyment to the game.",Lode Runner,http://www.ign.com/games/lode-runner/wii-926150,http://wii.ign.com/articles/795/795523p1.html,5 USD,3.5,Wii Mac iPod NES 7800 C64 400/800 Apple-II Cell Cell Wii U PC PS MSX2,"June 11, 2007","http://www.ign.com/games/boom-blox/wii-892269,http://www.ign.com/games/angry-birds/wii-82426,http://www.ign.com/games/world-of-goo/wii-14230233,http://www.ign.com/games/mario-kart-wii/wii-949580,http://www.ign.com/games/boom-blox/wii-892269,http://www.ign.com/games/nba-jam/wii-56365,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Good,7.0,No Descriptors,E for Everyone,Awful
Gameloft,Action,Gameloft,,Surf's Up,http://www.ign.com/games/surfs-up-810066/cell-926093,http://wireless.ign.com/articles/795/795618p1.html,,7.8,Cell NDS PC PS2 PS3 PSP Wii GCN Xbox 360 GBA PC,June 2007,"http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Good
SEGA,Action,SEGA,"In this sequel to the popular Golden Axe, the Dark Guild has risen to dominate the world and destroy all that is good. Now, it's up to you to stop the Guild and his minions and restore peace in a world of magic, mysticism, and mayhem. You can play as the Barbarian, the Amazon, or the Dwarf each with special skills and characteristics as you set out to bring down the Dark Guild and recover the Golden Axe. You can engage in traditional hand-to-hand combat, use magic to get your point across, or even hop on the back of a dragon and devastate your enemies with the ancient version of a flame thrower! If you can stop the Dark Guild and retrieve the Golden Axe, all will be right in the world again. Should you fail well, that's not an option.",Golden Axe II,http://www.ign.com/games/golden-axe-2/gen-6473,http://retro.ign.com/articles/884/884132p1.html,29.99 USD,6.5,Gen Mac iPhone PS3 Wii PC,"May 10, 1991","http://www.ign.com/games/streets-of-rage-1/gen-6624,http://www.ign.com/games/streets-of-rage-3/gen-6626,http://www.ign.com/games/desert-strike-return-to-the-gulf/gen-6419,http://www.ign.com/games/sonic-the-hedgehog-2/gen-1344,http://www.ign.com/games/shining-force-ii/gen-6302,http://www.ign.com/games/sonic-knuckles/gen-1334",Great,8.1,Animated Violence,T for Teen,Okay
D3 Publisher,Puzzle,Now Production,,PQ: Practical Intelligence Quotient 2,http://www.ign.com/games/pq-practical-intelligence-quotient-2/psp-872649,http://psp.ign.com/articles/795/795705p1.html,,8.0,PSP,"June 12, 2007","http://www.ign.com/games/angry-birds/psp-82423,http://www.ign.com/games/locoroco-2/psp-883935,http://www.ign.com/games/sudoku-ea/psp-23184,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Good,7.6,No Descriptors,E for Everyone,Great
Glu Mobile,Puzzle,,,Poker Pop World Tour,http://www.ign.com/games/poker-pop-world-tour/cell-863164,http://wireless.ign.com/articles/795/795623p1.html,,8.0,Cell,"Apr 1, 2007","http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/3d-tower-bloxx-deluxe/cell-14232300,http://www.ign.com/games/xxx-puzzle/cell-761657,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Great
Crave Entertainment,Virtual Pet,Brain Toys,"Choose your favorite breed of kitten, give it a name, feed it and play with it, all through the Nintendo DS interface. Your kitten will even respond to your voice, and interact with the environment you provide. Earn an allowance to buy cute accessories and toys for your pet. Choose from 40 breeds of kittens, each with unique personalities and use proper care and training techniques to meet your kitten's needs and desires.",Purr Pals,http://www.ign.com/games/purr-pals/nds-875975,http://ds.ign.com/articles/795/795820p1.html,29.99 USD,6.5,NDS Wii,"March 27, 2007","http://www.ign.com/games/nintendogs-dachshund-and-friends/nds-695663,http://www.ign.com/games/viva-pinata-pocket-paradise/nds-953406,http://www.ign.com/games/nintendogs-chihuahua-and-friends/nds-736312,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Okay,6.4,Comic Mischief,E for Everyone,Okay
SEGA,Platformer,Sonic Team,"A downloadable version of the 1992 Genesis/Mega Drive game, provided through Nintendo's Virtual Console service.

Dr. Eggman (aka Dr. Robotnik) is back to continue his zealous search for the Chaos Emeralds needed to fuel his new Death Egg contraption. The evil doctor secretly follows Sonic to his vacation spot, Westside Island, and launches a full-scale attack, imprisoning all the helpless animals of the island and turning them into mindless worker drones. Now Sonic must thwart the doctor's plans at all costs. This time he isn't alone, as a peculiar two-tailed fox named Miles Prower (aka Tails) decides to aid him in the battle. Together they must locate the Chaos Emeralds before Dr. Eggman does, and put an end to his diabolical scheme.",Sonic the Hedgehog 2 (Genesis),http://www.ign.com/games/sonic-the-hedgehog-2/wii-909601,http://wii.ign.com/articles/795/795640p1.html,8 USD,8.5,Wii iPhone Gen 3DS PS3 Cell Wii 3DS Xbox 360 SMS PC LCD GG,"June 11, 2007","http://www.ign.com/games/kirbys-dream-land-2/wii-132757,http://www.ign.com/games/super-mario-galaxy-2/wii-14354736,http://www.ign.com/games/new-super-mario-bros-wii/wii-14354229,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Great,8.7,No Descriptors,E for Everyone,Great
Taito,Action,Taito,"It's clobberin' time again as Marvel's first family of Super Heroes return in six epic slices of all-out mobile action! Inspired by the new blockbuster Fantastic Four movie you must help the heroes face the greatest threat the Earth has ever known, from both Dr. Doom and an all-new intergalactic threat. Dodge meteors as Silver Surfer, puzzle your way through security traps with Mr Fantastic, smash tanks as The Thing, help Invisible Woman defeat Doctor Doom's robots and destroy enemy missiles as Human Torch. Only when you defeat each game will you get to unlock the secret sixth adventure, featuring the Fantasticar, and save the world from Doom!",Fantastic 4: Rise of the Silver Surfer,http://www.ign.com/games/fantastic-4-rise-of-the-silver-surfer/cell-925331,http://wireless.ign.com/articles/794/794653p1.html,6.99 USD,6.0,Cell PS2 PS3 Xbox 360 Wii NDS,"June 12, 2007","http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Okay,6.9,,,Okay
Bandai Namco Games,Action,Bandai Namco Games,"The 2007 Championship Edition of Pac-Man features a classic 2-D Pac-Man presentation with a new, modern look in HD, different gameplay modes, and Xbox Live leaderboards.",Pac-Man: Championship Edition,http://www.ign.com/games/pac-man-championship-edition/xbox-360-925003,http://xboxlive.ign.com/articles/794/794608p1.html,10 USD,8.4,Xbox 360 PSP Cell Android iPhone,"June 6, 2007","http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/metal-gear-solid-5/xbox-360-149842,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Great,8.3,No Descriptors,E for Everyone,Great
