publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Sony Computer Entertainment,"Turn-Based, RPG",Media.Vision,"Finally, a sequel has come for one of the PlayStation's first RPGs with WILD ARMS: 2nd Ignition. The game features a new story and cast of characters, this time led by a mysterious person named Ashley. The story spans various locations and dungeons around the world, offering varying graphical and musical styling. The visuals remain as the same type as the first game: there is a ¿ perspective view that looks down on the characters, something unique from just about every other RPG available. The backgrounds appear as 3D polygons, though each of the characters are sprites, with plenty of animations to make their motions fluid and smooth. The battle system is a slow-paced turn-based affair, letting the player have plenty of time to think over each move. WILD ARMS: 2nd Ignition offers gameplay that mixes the classic RPG style with other contemporary games, and a graphics system that no other game can match.",Wild ARMs 2,http://www.ign.com/games/wild-arms-2/ps-12916,http://psx.ign.com/articles/162/162916p1.html,9.99 USD,6.0,PS PS3 PSP,"April 30, 2000","http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",Good,7.9,Violence,E for Everyone,Okay
NovaLogic,Action,NovaLogic,"Tachyon: The Fringe is a space combat simulation where you must use your own survival techniques as a pilot figher. When you explore the galaxy, you often encounter vicious space battles. You play as Jake Logan, a corporate star pilot in the 26th century. You are framed for a crime you did not commit. Banished to the dangerous fringe of colonized space, you must survive by all accounts.

Bruce Cambell is the voice for your character Jake Login. Cambell is well known for the Evil Dead movie and the television show, Xena: Warrior Princess.",Tachyon: The Fringe,http://www.ign.com/games/tachyon-the-fringe/pc-11519,http://pc.ign.com/articles/161/161519p1.html,,8.4,PC,April 2000,"http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.4,Fantasy Violence,E for Everyone,Great
Square Enix,RPG,Square,"Adventure into a world of unparalleled depth and danger with SquareSoft's Vagrant Story. In this sweeping dungeon-crawling epic you play as Ashley Riot, a young assassin and spy for the organization known as Riskbreakers. Your goal is to unravel a deep and twisted plot and come to terms with the recent death of your wife and child. If this sounds a bit too cerebral never fear. Your path to recapturing your sense of humanity hinges on the destruction of countless vicious monsters and the exploration of dark and dangerous dungeons. Vagrant Story is awash in gorgeous scenery and features designs from Yasumi Matsuno and Akihiko Yoshida, the acclaimed artists and creators behind Final Fantasy Tactics.",Vagrant Story,http://www.ign.com/games/vagrant-story/ps-12288,http://psx.ign.com/articles/162/162288p1.html,19.99 USD,9.6,PS PSP PS3,"May 16, 2000","http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",Amazing,9.0,Animated Violence,T for Teen,Amazing
Infogrames,Sports,Rage Software,"Hardcore soccer action comes to the PlayStation with STRIKER PRO 2000. You can choose from 130 different European club teams thanks to the UEFA license. After you choose a team, work on strategies, tactics, and learn the controls with the Training mode. When you are ready for some competition, there are eight other gameplay modes to choose from. No matter the mode, the artificial intelligence of the computer-controlled players creates the most realistic simulation possible. In other words, defenders mark their men extremely well and make things as challenging as you'd expect from world-class competition. If you can get past the defense, you must contend with goalies that are virtually brick walls. The offensive players are no slouches either; they instinctively push forward to capitalize on breakaway opportunities. STRIKER PRO 2000 puts you in the middle of a soccer match without having to put on your cleats.",Striker Pro 2000,http://www.ign.com/games/striker-pro-2000/ps-13527,http://psx.ign.com/articles/163/163527p1.html,17.99 USD,7.2,PS DC,April 2000,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",Good,7.8,,E for Everyone,Good
Nintendo,"First-Person, Shooter",Rare,"Spiritual sequel to GoldenEye. Starring special agent Joanna DarkT, the storyline, is brought to life by outstanding cinemas and surprisingly good voice-acting. Shooting, with some snazzy new weapons, is still the primary focus of the game, but with all of the tasks and puzzles to get through, you'll have to use your brain as well as your trigger finger to get by. It is in this way, that Perfect Dark, pays the ultimate respect to GoldenEye. Rare took so many steps to differentiate this game from its three year old predecessor, but the one thing that is consistent over both games, is the extraordinary depth and rich gameplay. If you didn't play GE, you might have a hell of a time learning how a game like PD thinks and what kind of behavior is rewarded.",Perfect Dark,http://www.ign.com/games/perfect-dark/n64-3906,http://ign64.ign.com/articles/153/153906p1.html,49.99 USD,9.8,N64 GBC Xbox 360,"May 22, 2000","http://www.ign.com/games/goldeneye/n64-1991,http://www.ign.com/games/doom/n64-503,http://www.ign.com/games/jet-force-gemini/n64-3862,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933",Amazing,9.3,"Blood, Animated Violence",M for Mature,Amazing
Majesco,"First-Person, Shooter",Red Storm Entertainment,"Tactical, squad-based, real-world combat comes to the Dreamcast in RAINBOW SIX from Pipe Dream. The name of the game is strategy (broken up by bursts of gunfire), and you'll need all your wits about you to survive. You take command of a secret antiterrorist strike team and plan and attack your way through 21 international rescue missions. RAINBOW SIX is really two games in one. The first is the planning stage: watch informative, compelling mission briefings, choose your team members, and equip them for action. Next, check the location blueprints and assign orders for your elite agents. Once you have a plan of action set, the second phase begins. Watch as bullets fly, bombs explode, and necks snap as your agents execute your careful orders and carry out their daring rescue attempts. Things don't always play out as you'd hope, so you'll need a facile mind to change gears and issue new commands on the fly. In varied locales from embassies to amusement parks, you'll plan, perfect, and guide your team to victory in RAINBOW SIX.",Tom Clancy's Rainbow Six,http://www.ign.com/games/tom-clancys-rainbow-six/dc-11887,http://dreamcast.ign.com/articles/161/161887p1.html,49.99 USD,8.0,DC PC N64 PS Mac PS3 PSP GBC PC,"May 09, 2000","http://www.ign.com/games/cannon-spike-167939/dc-14734,http://www.ign.com/games/the-house-of-the-dead-2/dc-10956,http://www.ign.com/games/under-defeat/dc-819511,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967",Good,7.3,"Blood and Gore, Animated Violence",T for Teen,Great
Jaleco,Action,"Asmik Corporation, Bit Town",,Vanark,http://www.ign.com/games/vanark/ps-14178,http://psx.ign.com/articles/164/164178p1.html,,8.0,PS,March 2000,"http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",Good,7.9,,T for Teen,Great
DreamCatcher Interactive,Adventure,DreamCatcher Interactive,"Sci-fi fantasy graphic adventure game from The Adventure Company. Prepare yourself for an incredible adventure! Armed with only your wits, your travels will take you through stunning 3D lands of desert, jungle and water as you explore breathtaking ruins and caverns in search of the elusive Crystal Key. The game offers beautifully rendered 3D scenes and animation that can be rotated 360 degrees. Featuring a twisting storyline, detailed graphics, engaging original music, and challenging 3D puzzles, The Crystal Key provides hours and hours of challenging and entertaining gameplay.",The Crystal Key,http://www.ign.com/games/the-crystal-key/pc-14517,http://pc.ign.com/articles/164/164517p1.html,19.99 USD,6.8,PC Mac,"Mar 30, 2000","http://www.ign.com/games/recore/pc-20047415,http://www.ign.com/games/life-is-strange-episode-4/pc-20031273,http://www.ign.com/games/the-walking-dead-the-game/pc-100880,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.3,No Descriptors,E for Everyone,Okay
Hasbro Interactive,Action,Digital Eclipse Software,"Two CD-ROMs full of Atari arcade classics? Believe it! Combining two volumes of ATARI ARCADE HITS, this all-inclusive package lets you test your mettle at such groundbreaking games as: ASTEROIDS, CENTIPEDE, MISSILE COMMAND, PONG, SUPER BREAKOUT, TEMPEST; ASTROIDS DELUXE, BATTLEZOME, CRYSTAL CASTLES, GRAVITAR, MILLIPEDE, and WARLORDS. Each game is replicated in arcade-perfect form, and there's an Enhanced mode for each presenting the action with updated graphics and gameplay. Throw in a collection of old Atari ads and an entire CD of desktop themes, and you've a got a winner on your hands.",Atari Greatest Hits,http://www.ign.com/games/atari-greatest-hits/pc-14100,http://pc.ign.com/articles/164/164100p1.html,19.99 USD,7.5,PC,"Apr 7, 2000","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.3,No Descriptors,E for Everyone,Good
3DO,Sports,Team .366,"The HIGH HEAT BASEBALL series was already a fan favorite among gamers, but things have gotten out of hand since they added Sammy Sosa's endorsement. Arguably the most complete baseball game of all-time, HIGH HEAT BASEBALL 2001 features all 30 current Major League teams and 45 stadiums. Yep, you read correctly the extra 15 stadiums are classic parks that no longer house MLB teams, which means you'll get to play at such dinosaurs as Shibe Park and Baker Bowl. New player models allow for a greater variance in physics among the athletes, and the graphics have been widely improved from top to bottom. Also augmented is the Home Run Challenge, which now lets you choose whether you want to take your pitches overhand, side-armed, or submarined. This version includes an amazing highlight reel that's viewable at the end of each contest, and better AI than any baseball game in history. It's got everything but the overpriced hot dogs and licorice.",Sammy Sosa High Heat Baseball 2001,http://www.ign.com/games/sammy-sosa-high-heat-baseball-2001/ps-13803,http://psx.ign.com/articles/163/163803p1.html,17.99 USD,5.5,PS PC PC,"March 21, 2000","http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",Great,8.2,No Descriptors,E for Everyone,Mediocre
Sierra Studios,Racing,Deibus Studios,,Edgar Torronteras' Moto-X 2000,http://www.ign.com/games/edgar-torronteras-moto-x-2000-142664/pc-14510,http://pc.ign.com/articles/164/164510p1.html,,5.5,PC,"Apr 7, 2000","http://www.ign.com/games/forza-horizon-3/pc-20054784,http://www.ign.com/games/flatout-4/pc-20068143,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.0,,,Mediocre
Codemasters,Racing,Codemasters,"Colin McRae Rally brings the thrill and excitement or European-style rally racing to the PC. Learn how to control your car with the Rally School where Colin McRae teaches the basics. After earning your stripes, choose from 12 real-world rally cars and take on the challenge of an actual event in the Rally mode. For those who want to tackle a bigger challenge, Championship mode will place you in the rallies of eight different countries, including Australia and Monte Carlo. If you're interested in a different kind of racing, try Colin McRae Rally.",Colin McRae Rally [2000],http://www.ign.com/games/colin-mcrae-rally/pc-12378,http://pc.ign.com/articles/162/162378p1.html,14.99 USD,6.7,PC PS,"Apr 18, 2000","http://www.ign.com/games/forza-horizon-3/pc-20054784,http://www.ign.com/games/flatout-4/pc-20068143,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.6,No Descriptors,E for Everyone,Okay
Midway  Games,Racing,Kalisto Entertainment,"4 Wheel Thunder is off road racing with flair that has been developed with the Sega Dreamcast in mind... full-bore, all-out action at a consistent 60 frames per second! With shortcuts, power ups, performance upgrades, Turbo boosts and Jumps, 4 Wheel Thunder packs as much gameplay as possible into each race. It's the latest worthy title in Midway's Thunder series designed to over-stimulate your driving senses.",4 Wheel Thunder,http://www.ign.com/games/4-wheel-thunder-2000/dc-12901,http://dreamcast.ign.com/articles/162/162901p1.html,28.99 USD,8.1,DC,"May 4, 2000","http://www.ign.com/games/crazy-taxi/dc-12006,http://www.ign.com/games/san-francisco-rush-2049/dc-13634,http://www.ign.com/games/yume-uma-ken-99-internet-142167/dc-13795,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967",Good,7.5,,E for Everyone,Great
Infogrames,Racing,Eutechnyx,"Players choose from over 50 cars and over 25 racing teams, each with multiple styles, individual engine sounds and set-up routines allowing players to maximize performance. With vintage Le Mans around-the-clock racing, day-to-night-to-day lighting conditions and realistic night time effects, Test Drive Le Mans promises intense racing action. Each car featured in ""Test Drive Le Mans"" was designed in collaboration with actual Le Mans race teams, ensuring detailed technical specifications and performance data to provide the most realistic race experience.",Test Drive Le Mans,http://www.ign.com/games/test-drive-le-mans/pc-14091,http://pc.ign.com/articles/164/164091p1.html,,7.5,PC PS GBC DC,"Mar 31, 2000","http://www.ign.com/games/forza-horizon-3/pc-20054784,http://www.ign.com/games/flatout-4/pc-20068143,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.4,No Descriptors,E for Everyone,Good
Space Time Foam,Action,Space Time Foam,"Chase Ace II is the sequel to the original Chase Ace game, a freeware arcade and manga inspired action PC game. Three different styles are available to choose from: Mission, Course, Keep 'em coming. The game also includes an Extensive Level editor, which includes Double original soundtrack - Select Techno or Funky Much more!",Chase Ace 2,http://www.ign.com/games/chase-ace-2/pc-14583,http://pc.ign.com/articles/164/164583p1.html,,8.4,PC,"Dec 21, 1999","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.5,,RP for Rating Pending,Great
Capcom,Fighting,Capcom,"Capcom brings its arcade hit STREET FIGHTER ALPHA 3 to the Dreamcast. All of the characters from the previous games in the ALPHA series have returned, while many old favorites like Guile, E. Honda, Blanka, Balrog, Dee Jay, and Fei Long make their fist appearance in the ALPHA series. There are also four new characters: Karin Kanzuki, Rainbow Mika, Juli, and Juni, making 34 characters in all. Further, each character has three different fighting styles, meaning you'll have your hands full if you want to master this game. If you're looking for a perfect translation of the arcade version of the game, look no further than the Arcade mode. In order to earn new skills for each character's fighting style, play the World Tour mode. If you play the game well, you can unlock other modes including Team Battle, Survival, Dramatic Battle Plus, and Final Battle. Try to become the ultimate fighter with STREET FIGHTER ALPHA 3.",Street Fighter Alpha 3,http://www.ign.com/games/street-fighter-alpha-3/dc-11950,http://dreamcast.ign.com/articles/161/161950p1.html,28.99 USD,9.5,DC GBA PSP Arcade Arcade PSP PS PS3 Saturn,"May 17, 2000","http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967,http://www.ign.com/games/soulcalibur/dc-10953,http://www.ign.com/games/ultimate-fighting-championship/dc-14160,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967",Amazing,9.0,Violence,T for Teen,Amazing
Electronic Arts,Wrestling,2n,"Do you think you can take the WCW championship? Now you can try in WCW MAYHEM. There are 12 WCW superstars you can compete with or against including Sting, Goldberg, Hollywood Hogan, Kevin ""Big Sexy"" Nash, Randy ""Macho Man"" Savage, Diamond Dallas Page, Bret Hart, Bam Bam Bigelow, Ric Flair, Buff Bagwell, Booker T., and Lex Luger. All of the wrestlers have special characteristics and unique finishing moves. Take on any of the wrestlers in the Player vs. Computer mode, or you can try to win the championship in the Quest for the Best mode. You can also challenge your friends to a match in the Player vs. Player mode. In all of the modes, you can take the action outside of the ring, giving you the full WCW treatment. Are you tough enough to stay alive and win the WCW championship with WCW MAYHEM?",WCW Mayhem,http://www.ign.com/games/wcw-mayhem/gbc-12818,http://gameboy.ign.com/articles/162/162818p1.html,35.99 USD,7.0,GBC N64 PS,"May 11, 2000","http://www.ign.com/games/wwf-no-mercy/gbc-14816,http://www.ign.com/games/wwf-wrestlemania-2000/gbc-12391,http://www.ign.com/games/wwf-attitude/gbc-11912,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",Mediocre,5.8,"Animated Violence, Mild Animated Violence",E for Everyone,Good
Infogrames,Racing,Crawfish Interactive,"DRIVER slides onto Game Boy Color with all of the high-speed chase action of the PlayStation hit. You are Tanner, an undercover cop who must infiltrate a powerful crime syndicate by posing as an expert getaway driver. You'll hit the streets in three different cities: Miami, New York, and Los Angeles. Your job is to complete a variety of objectives as you speed, slide, and out-drive through more than 30 missions of overhead action. Be careful you don't wreck your ride or get caught by the police roaming the streets though, or it's Game Over. The overhead perspective gives you a large view of the area around you, so use it to your advantage to scope out what lies around the next turn. DRIVER offers a password system to save your progress through the game, and it is only compatible with Game Boy Color systems.",Driver,http://www.ign.com/games/driver/gbc-12947,http://gameboy.ign.com/articles/162/162947p1.html,28.99 USD,8.0,GBC PS PS Mac PSP PC iPhone PS3,"May 16, 2000","http://www.ign.com/games/hot-wheels-stunt-track-driver/gbc-13350,http://www.ign.com/games/test-drive-cycles/gbc-12230,http://www.ign.com/games/grand-theft-auto-ii/gbc-15416,http://www.ign.com/games/mario-tennis-gbc/gbc-14380,http://www.ign.com/games/ready-2-rumble-boxing/gbc-12329,http://www.ign.com/games/mario-golf-gb/gbc-12206,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",Good,7.3,No Descriptors,E for Everyone,Great
Wrebbit,Puzzle,DYAD Digital Studios,,Puzz 3D: The Orient Express,http://www.ign.com/games/puzz-3d-the-orient-express/pc-14633,http://pc.ign.com/articles/164/164633p1.html,,3.5,PC,"Mar 20, 2000","http://www.ign.com/games/the-witness/pc-23509,http://www.ign.com/games/valiant-hearts-the-great-war/pc-20005430,http://www.ign.com/games/never-alone/pc-20017754,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.0,,,Awful
DreamCatcher Interactive,Puzzle,Women Wise,,The Legend of Lotus Spring,http://www.ign.com/games/the-legend-of-lotus-spring/pc-14512,http://pc.ign.com/articles/164/164512p1.html,9.95 USD,4.2,PC Mac,"Feb 21, 2000","http://www.ign.com/games/the-witness/pc-23509,http://www.ign.com/games/valiant-hearts-the-great-war/pc-20005430,http://www.ign.com/games/never-alone/pc-20017754,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.6,,E for Everyone,Bad
3DO,Sports,Team .366,"Sammy Sosa High Heat Baseball 2001 offers a realistic 3D engine and gameplay that gives you the closest simulation of hard-hitting baseball you can get without picking up a bat. Features include over 750 Major League players from the 1999 and 2000 rosters, improved graphics, tons of new animations, all new Action Camera Mode and new training difficulty levels, internet/LAN play of Exhibition, Season, and Playoff games, custom leagues, Home Run Derby, and a full-featured career/season mode. A deep statistical tracking system and database are also at your disposal. In the TV-style presentation, you'll see every player's stats as he steps up to the plate, and you can also check career stats as well as numbers from last year's real season. Everything is included from fielding percentage to hitting patterns to ground ball percentage.",Sammy Sosa High Heat Baseball 2001,http://www.ign.com/games/sammy-sosa-high-heat-baseball-2001/pc-14210,http://pc.ign.com/articles/164/164210p1.html,19.99 USD,8.0,PC PS,"Mar 8, 2000","http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.4,No Descriptors,E for Everyone,Great
Bandai,Action,Bandai,"Humanity has colonized other planets. Now, a huge corporation backed by a gigantic military force wants to establish Earth rule over the colonies. Planet after planet has fallen to the corporation. A giant warship sits poised to take over the planet Hornet. You take the role of Jutah Fate, a member of a special-forces unit. His mission is to infiltrate the warship and sabotage it from the inside. Jutah must plant bombs throughout the ship; after a bomb is planted, it remains dormant until Jutah detonates it. He must also contend with a large number of guards. Luckily, bombs can be thrown onto the bodies of the guards and detonated to eliminate them. You can score combination points by planting bombs on more than one enemy, or by planting bombs on one enemy and destroying others with the blast. Help save Hornet from Earth rule in SILENT BOMBER.",Silent Bomber,http://www.ign.com/games/silent-bomber/ps-11837,http://psx.ign.com/articles/161/161837p1.html,30.99 USD,8.0,PS PSP PS3,April 2000,"http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",Great,8.4,Animated Violence,T for Teen,Great
Sony Computer Entertainment,Racing,Funcom,"PlayStation-exclusive kart racer. Uses an advanced physics model which gives a realistic racing feel to the karts, six main characters to choose from (plus three hidden ones who become available as the game progresses), and 12 tracks over three leagues, including a raceway, volcanic island, theme park and city track. True to the genre, there are plenty of shortcuts, hidden areas, water pools, oil spills, lava pits and dirt patches to mix things up. The game also uses a turbo system and a free-form combat system that lets players use weapons to fight whoever they like in whatever way they can think of. Known as Speed Freaks in Europe and Speed Punks in the US, the game supports four-player split-screen combat.",Speed Punks,http://www.ign.com/games/speed-punks/ps-13364,http://psx.ign.com/articles/163/163364p1.html,14.99 USD,9.0,PS,"April 18, 2000","http://www.ign.com/games/gran-turismo-1998/ps-2226,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/gran-turismo-2/ps-11426,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",Great,8.2,"Mild Animated Violence, Mild Language",E for Everyone,Amazing
NewKidCo,Action,NewKidCo,"Join Winnie the Pooh and his friends as they come to the Game Boy Color in WINNIE THE POOH: Adventures in the 100 Acre Wood.  You must help Pooh get to a certain place on the game board within a specified number of dice rolls. Along the way, he will encounter his friends Tigger, Piglet, Rabbit, and Eeyore, who will play along with Pooh and open mini-games for the loveable bear to store in his cupboard. The mini-games will have the player helping Pooh look for honey, exercise, fish, get unstuck from Rabbit's hole, bounce with Tigger, and catch acorns. The more you play WINNIE THE POOH: Adventures in the 100 Acre Wood, the greater the chances of finding a new path or mini-game.",Winnie The Pooh: Adventures in the 100 Acre Woods,http://www.ign.com/games/winnie-the-pooh-adventures-in-the-100-acre-woods/gbc-14203,http://gameboy.ign.com/articles/164/164203p1.html,35.99 USD,7.0,GBC,"March 29, 2000","http://www.ign.com/games/the-legend-of-zelda-oracle-of-seasons/gbc-16042,http://www.ign.com/games/the-legend-of-zelda-oracle-of-ages/gbc-16041,http://www.ign.com/games/batman-chaos-in-gotham/gbc-14474,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",Okay,6.0,,E for Everyone,Good
Bandai,Fighting,Capcom,Super Gem Fighter Mini Mix plays up the fan frenzy for Capcom's best-loved characters in the fighting franchise with miniature versions of popular Capcom fighters engaged in fierce battles.  Combatants vie to collect power-up gems as they perform an array of special attacks and powerful combos.,Pocket Fighter,http://www.ign.com/games/pocket-fighter/ws-13093,http://gameboy.ign.com/articles/163/163093p1.html,,8.0,WS Arcade Arcade PS Saturn PS3,Import Only,"http://www.ign.com/games/dragon-ball/ws-662895,http://www.ign.com/games/mega-man-and-bass/ws-13082,http://www.ign.com/games/gunpey-839696/ws-12129",Okay,6.0,,,Great
Eidos Interactive,"Third-Person, Action",Mucky Foot,"Urban Chaos is a third-person action-adventure that takes you into the under life of crime and turmoil in Union City, a thin guise for life in any big metropolitan area. The game is set at the turn of the millennium and Union City is experiencing a phenomenal new wave of violence and crime, and new gangs have sprung up with more power and aggression than ever. As D'arci Stern, you must complete the menial tasks of being a cop, such as tackling petty crimes and such, but in the larger scope of things, you find out that a much bigger set of crimes and conspiracies are coming at you like a freight train.",Urban Chaos,http://www.ign.com/games/urban-chaos/ps-11544,http://psx.ign.com/articles/161/161544p1.html,14.99 USD,4.5,PS DC PC,"April 30, 2000","http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",Okay,6.2,"Animated Blood, Animated Violence, Strong Language",M for Mature,Bad
Microsoft,Action,Microsoft,"Allegiance is an online-only space-combat sim that incorporates elements of real-time strategy games like none before it. In 2140, a runaway asteroid slammed into the Earth, destroying 8000 years of civilization. The remnants of humanity then split into warring factions, and began a fierce battle of attrition over the remaining sparse resources scattered among the cold, hard asteroids. Dogfight with your friends in this ever-expanding universe or choose to command your team to victory. Join one of four factions as you battle it out with hundreds of players online to determine the fate of the universe as we know it!",Allegiance,http://www.ign.com/games/allegiance/pc-11589,http://pc.ign.com/articles/161/161589p1.html,49.99 USD,8.2,PC,"Mar 16, 2000","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.3,"Animated Violence, Realistic Violence",E for Everyone,Great
