community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title
8.5,Great,"The second in a four-part serial RPG that simulates an online RPG experience, .hack//MUTATION follows the story of a young player named Kite as he continues his journey through ""The World"" in an attempt to discover its mysterious origins.

A unique feature in the

series allows players to transfer the data from their game save file from the original title to subsequent games in the four part series. Continue the story, while retaining your experience level and items from the first game.

As an added bonus, MUTATION ships with a special 45-minute Anime DVD that ties in directly with the story (.hack//Liminality Vol. 2: In the case of Yuki Alhara).",CyberConnect2,"Third-Person, Action",8.4,Great,PS2,29.99 USD,Bandai,T for Teen,,"http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/kingdom-hearts-ii/ps2-550308,http://www.ign.com/games/kingdom-hearts-ii/ps2-853598,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","May 6, 2003",http://ps2.ign.com/articles/400/400688p1.html,.hack//MUTATION (Part 2)
6.3,Okay,"Shadowbane, the first MMORPG to be mainly focused on player versus player combat in an immersive, competitive world. Fighting for power and incorporating a real guild system, players will be able to take over enemy guild territories, castles and more. Shadowbane sports an impressive 300 powers, 70 skills, 22 classes, and 40 sub-class Disciplines, for a new level of individuality. Motion-captured combat, 360-degree camera control, Polygon Reduction technology which allows graphics detail to scale based on the performance metrics of the user's machine, a real Multi-World Universe where each world is connected to a myriad of others allowing players to pass through them, are all bundled up into a fully 3D world.",Wolfpack Studios,"Persistent Online, RPG",7.3,Good,PC Mac,7.99 USD,Ubisoft,T for Teen,"Blood, Violence","http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","March 25, 2003",http://pc.ign.com/articles/400/400698p1.html,Shadowbane
6.2,Okay,"Take a deep breath and prepare for a puzzle game set in the underwater kingdom of Clu Clu Land. The greedy Sea Urchins have stolen all of Clu Clu Land's gold bars and buried them in a series of mazes. As Bubbles, a brave bubble fish, you'll set out to uncover all of the gold bars in each maze. But you'll have to be careful: Sea Urchins will relentlessly pursue Bubbles, and there are also dangerous black holes that must be avoided. Bubbles isn't defenseless, though, as she has the ability to stun Sea Urchins with sound waves and quickly change direction using posts scattered throughout the stages. Not only that, but the locations of the gold bars in each maze form the outline of another object -- once you know the object, you're well on your way to finding the gold.",Nintendo,Action,5.0,Mediocre,GBA,4.95 USD,Nintendo,E for Everyone,,"http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","April 21, 2003",http://gameboy.ign.com/articles/400/400529p1.html,Clu Clu Land-e
7.1,Good,"Donkey Kong 3-e is a direct emulation of the NES cartridge, which itself was a port of the sequel that hit arcades in the early 80s. The game design takes a tremendous departure from the Donkey Kong gameplay, taking a much more dramatic leap from Donkey Kong Jr. than Donkey Kong Jr. did from the original Donkey Kong; the only connection this sequel has to previous games in the Donkey Kong brand is, of course, Donkey Kong himself. In the game, players take control of Stanley the bug man, using his bug spray to not only exterminate the insects flying around, but also to scoot Donkey Kong up the vines by blasting him in the crotch. Getting Donkey Kong up the vines will sometime knock down a much more powerful blaster that can pretty much wipe out any insect fluttering around...not to mention getting Donkey Kong up higher with more powerful crotch-sprays.",Nintendo,Shooter,7.0,Good,GBA,4.95 USD,Nintendo,E for Everyone,,"http://www.ign.com/games/james-bond-007-nightfire/gba-497891,http://www.ign.com/games/iridion-3d/gba-15797,http://www.ign.com/games/doom/gba-16301,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","April 21, 2003",http://gameboy.ign.com/articles/400/400531p1.html,Donkey Kong 3-e
8.3,Great,"You're a hotshot computer hacker in the year 2010 -- an Uplink Agent, an expert in computer espionage employed by major corporations. You make your living by circumventing security systems, stealing important data, framing innocents, and disposing of the evidence. Invest your profits in better computer systems and tools to pull off ever more complicated and dangerous hacks. As your skills develop, you can attempt big jobs like influencing the stock market or creating the world's most devastating computer virus. Uplink's presentation of the world of hacking is perhaps more glamourous than the real thing, but has a core basis in reality.",Introversion Software,Strategy,7.5,Good,PC Mac Linux,29.99 USD,"Strategy First, Infogrames",E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Mar 17, 2003",http://pc.ign.com/articles/400/400237p1.html,Uplink: Hacker Elite
8.1,Great,"The pennant race is heating up! Your team is four games behind the division leaders, with most of the season behind you. The trading deadline is almost past, and now you have to decide - what is the best way to get to the playoffs? Should you pay top dollar to acquire another starting pitcher? Would a new slugger do the trick? Or can your current players handle the sprint to the finish on their own?

Take control of your favorite team - with the real roster of big league players - and show the world that you've got what it takes to be a Baseball Mogul!",Hip Interactive,Sports,8.0,Great,PC,7.99 USD,Hip Interactive,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/mechwarrior-online/pc-18954,http://www.ign.com/games/stardew-valley/pc-20001247,http://www.ign.com/games/omerta-city-of-gangsters-134706/pc-129676,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Mar 17, 2003",http://pc.ign.com/articles/400/400225p1.html,Baseball Mogul 2004
4.8,Bad,"Mickey and his pals are holding court!  Are you ready for some of the fastest-paced, highest-flying, hardest-slamming basketball action you've ever seen? Disney Sports Basketball brings exaggerated moves and original locations to life as your favorite Disney characters take to the court.

Game features include 2-on-2 courtside action, 6 game modes including a full range of mini games and over 25 magic items to boost performance.",Konami,Sports,4.0,Bad,GCN GBA,24.99 USD,Konami,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/bmx-xxx/gcn-17510,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/madden-nfl-2006/gcn-698630,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","January 15, 2003",http://cube.ign.com/articles/394/394828p1.html,Disney Sports Basketball
8.2,Great,"Similar to

, the gamer commands Allied, Russian or German troops. 3D surroundings and 3D units offer brand new tactical possibilities. From the historical point of view, this RTS game is even more accurate than

. With its generated missions and adaptive degree of difficulty it has everything a war gamer could possibly wish for.

includes 150 pieces of equipment, 40 sorts of infantry, and 250 types of buildings and objects. You can take part in historical or random battles as you battle human or AI-controlled opponents.",Nival Interactive,"Real-Time, Strategy",8.2,Great,PC Mac,29.99 USD,cdv Software Entertainment,T for Teen,Violence,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","May 13, 2003",http://pc.ign.com/articles/394/394655p1.html,Blitzkrieg
,,"A fat pile of bricks, a wrecking ball, and an appetite for busting things up. All that's missing is your mom's orange shag carpet, because booting up Breakout is tantamount to using Mr. Peabody's Wayback Machine. Of course, it's hard not to miss the paddle controller. It made those superfast later rounds a blast, as you ripped that knob clockwise and counter-clockwise, hoping you managed to time the run just right and finish off that pesky final brick. In this version, you're gonna have to adjust to using the joystick and touchpad, which may take a few games to get a handle on. However, since the screen is decidedly smaller than a television, you have less ground to cover--and that kinda makes up for it.",Atari,Puzzle,7.0,Good,Cell 2600,,Atari,,,"http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/3d-tower-bloxx-deluxe/cell-14232300,http://www.ign.com/games/xxx-puzzle/cell-761657,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","May 1, 2003",http://wireless.ign.com/articles/400/400836p1.html,Breakout
8.1,Great,"Conflict: Desert Storm lets you take charge of the best known and most feared special operations forces in the world: the elite British SAS or the US Delta Force squads. You're the best trained, best equipped and best organised Special Forces in the world. The area that has been assigned to you is yours for the taking. Seek, locate and destroy enemy targets and personnel. Create havoc and confusion throughout the enemy's lines of communication and supply. What lies before you is an opportunity in a soldier's lifetime. Take your equipment, take your training and use it well. Features included squad-based combat (both alone or co-operatively with friends), 15 missions, and scripted events.",Pivotal Games,"Third-Person, Shooter",7.7,Good,GCN Cell PS2 PC Xbox,12.99 USD,Gotham Games,T for Teen,"Animated Violence, Mild Animated Violence","http://www.ign.com/games/james-bond-007-nightfire/gcn-480685,http://www.ign.com/games/star-wars-rogue-squadron-iii-rebel-strike/gcn-546759,http://www.ign.com/games/star-fox-assault/gcn-481615,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","April 22, 2003",http://cube.ign.com/articles/394/394608p1.html,Conflict: Desert Storm
6.4,Okay,"Polygonal top down racer that retains the basic gameplay of the 2D original. Players spend most of their time in the game's aptly titled ""race"" mode, piloting their diminutive vehicle around tracks built into huge streets, a bizarre sci-fi themed toy room, a barn, and so on, for a total of eight environments, with two tracks apiece. There are eight characters in all. Will you be the angry looking policeman, or the lady in a spacesuit who sounds like a man? The choice is yours. Each character comes with a matching vehicle. The redneck has a truck, the Crocodile Hunter ripoff has a jeep, and so on. There are vehicle specific abilities for each ride that can be turned off and on. The PlayStation 2 version of the game saw limited release in Toys R Us stores as well as full distribution in Europe.",Infogrames Sheffield House,Racing,4.0,Bad,PS2 GBA Xbox GCN,7.99 USD,Infogrames,E for Everyone,"Comic Mischief, Mild Violence","http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","April 15, 2003",http://ps2.ign.com/articles/394/394515p1.html,Micro Machines [2002]
5.2,Mediocre,"Race to become a motocross champion!  Join Mickey and his pals for the most action you will find on two wheels as you rack up points, gather gems, and collect cool motorcycle parts.",Jupiter,Racing,5.5,Mediocre,GBA,36.99 USD,Konami,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/mario-kart-super-circuit/gba-15249,http://www.ign.com/games/moto-racer-advance/gba-482173,http://www.ign.com/games/excitebike/gba-488697,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","March 30, 2003",http://gameboy.ign.com/articles/394/394641p1.html,Disney Sports Motocross
4.6,Bad,"Army Men: Air Combat - The Elite Missions is a fast and furious game of toy helicopter-based combat set in the Army Men universe. It combines the trigger-twitching action of shooter-style gameplay with more strategic environment interaction via the winch mechanic. Continuing the classic struggle between the Green and Tan Armies, the heroic Captain Blade and his Alpha Wolf Squadron once again take to the skies with an onslaught of missions, incredible helicopter physics, deep gameplay, stunning cinematics and exciting character interaction. Real Combat. Plastic Men.",3DO,Flight,3.5,Awful,GCN,34.99 USD,3DO,T for Teen,Animated Violence,"http://www.ign.com/games/star-wars-rogue-squadron-ii-rogue-leader/gcn-15337,http://www.ign.com/games/pilotwings-948988/gcn-552530,http://www.ign.com/games/zero-fighter-war-report/gcn-495852,http://www.ign.com/games/action-replay-ultimate-codes-mario-kart-double-dash/gcn-16574,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/kirby-air-ride/gcn-499716,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","March 26, 2003",http://cube.ign.com/articles/394/394614p1.html,Army Men: Air Combat 'The Elite Missions'
7.3,Good,"Take over where Episode II ends during the epic Clone Wars and lead the Republic army in the as Anakin Skywalker, Mace Windu & Obi-Wan Kenobi. Your directive: stop the Separatists from reassembling an ancient Sith weapon of mass annihilation!  Gamers will be able to undertake missions ranging from intense close combat engagements to enormous large-scale battles.

Game features include over five unique crafts (Republic gunship, speeder bike, fighter tank, assault walker and even a Maru) and 30 combat units; four entirely different multiplayer modes and 16 single-player missions on six expansive worlds.",Pandemic Studios,Action,7.7,Good,Xbox GCN PS2,12.99 USD,LucasArts,T for Teen,Mild Realistic Violence,"http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","April 22, 2003",http://xbox.ign.com/articles/394/394653p1.html,Star Wars: The Clone Wars
7.8,Good,"Internally developed by Codemasters and known by several different names (it is known as V8 Supercars and is also considered part of the TOCA racing series),

is one of the most popular racing titles in the world. Boasting 42 licensed automobiles, 38 international circuits, and 13 different championships,

also has one of the biggest feature sets in the genre.

Also available for the Xbox and PS2,

additional features include a story-based career mode, customizable cars, several points of real-time damage, and a soundtrack consisting of artists like Lynyrd Skynyrd, Thin Lizzy, and Ash.",Codemasters,Racing,7.5,Good,PC Xbox PS2,9.99 USD,Codemasters,T for Teen,Strong Language,"http://www.ign.com/games/forza-horizon-3/pc-20054784,http://www.ign.com/games/flatout-4/pc-20068143,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","April 3, 2003",http://pc.ign.com/articles/394/394443p1.html,Pro Race Driver
7.8,Good,"Side-scrolling stealth action game, based on the Xbox hit. The game puts you in control of Sam Fisher, an ex-CIA, ex-Navy SEAL who's called into service at the request of the National Security Agency. The NSA has commissioned a new sub-agency called Third Echelon to gather intelligence in the colder, more cruel geopolitical landscape of 2004. Third Echelon has the latitude to deploy Splinter Cells -- such as Sam -- highly trained operatives who are granted the ""Fifth Freedom"" to do whatever it takes to protect the country. The downside is that if Sam's ever caught doing dirt, the US government will disavow any knowledge of his existence. Links up with the GameCube version.",Ubisoft Montreal,Action,8.0,Great,GBA PC Cell PS3 Xbox PS2 Mac GCN,12.99 USD,Ubisoft,T for Teen,"Mild Animated Violence, Mild Realistic Violence","http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","April 24, 2003",http://gameboy.ign.com/articles/400/400127p1.html,Tom Clancy's Splinter Cell
5.3,Mediocre,"Earn experience points and increase your skills as you eliminate opponents, destory enemy insallations and build your own defenses.",Freeform Interactive,"First-Person, Shooter",5.5,Mediocre,PC,9.99 USD,Freeform Interactive,M for Mature,"Realistic Blood, Realistic Violence","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","April 15, 2003",http://pc.ign.com/articles/400/400123p1.html,Purge
,,,Spot Wireless,Puzzle,7.0,Good,Cell,,SEGA Mobile,,,"http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/3d-tower-bloxx-deluxe/cell-14232300,http://www.ign.com/games/xxx-puzzle/cell-761657,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Apr 1, 2003",http://wireless.ign.com/articles/399/399810p1.html,Break the Eggs
8.7,Great,"Burnout 2: Point of Impact builds upon this strong speed-driven franchise with improved gameplay, new game options and bigger, better and more insane crashes. Players can test their nerves and skills by taking to the air, sliding through corners, and swerving to avoid head-on collisions, while filling their meter to unleash a burst of speed previously exclusive to airplanes. In addition to an offensive driving 101, Burnout 2 features a four-player crash mode, six different locations with 30 stages, realistic weather effects, and 14 cars (plus hidden ones). The Xbox version also offers 21 new car skins, 15 more crash junctions, Dolby Digital 5.1 sound, and online leaderboards.",Criterion Games,Racing,8.6,Great,Xbox GCN PS2,17.99 USD,Acclaim Entertainment,E for Everyone,,"http://www.ign.com/games/forza-motorsport/xbox-682857,http://www.ign.com/games/need-for-speed-most-wanted/xbox-740898,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/xbox-679033,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","April 28, 2003",http://xbox.ign.com/articles/399/399946p1.html,Burnout 2: Point of Impact -- Developer's Cut
,,"The gang's all here - and you get to play a part, too. Solve the mysteries and capture the villains while playing your favorite characters.",Digital Bridges,Adventure,7.5,Good,Cell,,Digital Bridges,E for Everyone,,"http://www.ign.com/games/surviving-hollywood/cell-945124,http://www.ign.com/games/darkest-fear/cell-802028,http://www.ign.com/games/salt/cell-37567,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Apr 1, 2003",http://wireless.ign.com/articles/399/399814p1.html,Scooby-Doo: Jeepers Creepers
,,,Disney Internet Group,Shooter,3.0,Awful,Cell,3.99 USD,Disney Internet Group,,,"http://www.ign.com/games/micro-counter-strike/cell-14271633,http://www.ign.com/games/bioshock-mobile/cell-14234779,http://www.ign.com/games/call-of-duty-black-ops/cell-75028,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Apr 1, 2003",http://wireless.ign.com/articles/394/394170p1.html,Lilo & Stitch: Space Escape
8.0,Great,"As an all-powerful Pirate King, players must manage a seventeenth century band of buccaneers in ""Tropico 2: Pirate Cove."" To attract the most frightening of history's sea-faring bad boys, Pirate Kings must keep their charges brave and well-supplied between voyages.

Success in Tropico 2: Pirate Cove depends on careful management of the pirate population. As dead men earn no plunder, the King must keep his pirates well equipped for potentially lethal missions. Sea dogs require muskets, cutlasses, cannons, and the skills to use them when they venture forth to plunder the Spanish Main. Pirates equipped with a parrot on their shoulders and a scary black hat are more likely to strike fear into their victims' hearts.",Frog City Software,Simulation,8.4,Great,PC Mac,9.99 USD,"Gathering of Developers (aka GOD Games), Take-Two Interactive",T for Teen,"Suggestive Themes, Violence","http://www.ign.com/games/civilization-beyond-earth/pc-20016115,http://www.ign.com/games/simcity/pc-128952,http://www.ign.com/games/civilization-beyond-earth-rising-tide/pc-20040683,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","April 8, 2003",http://pc.ign.com/articles/394/394421p1.html,Tropico 2: Pirate Cove
6.5,Okay,,Namco,Shooter,3.0,Awful,Cell,3.99 USD,Namco,,,"http://www.ign.com/games/micro-counter-strike/cell-14271633,http://www.ign.com/games/bioshock-mobile/cell-14234779,http://www.ign.com/games/call-of-duty-black-ops/cell-75028,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Apr 1, 2003",http://wireless.ign.com/articles/394/394165p1.html,Galaxian Mini
8.7,Great,"Konami unleashes intense side-scrolling Ninja action on the Game Boy Advance in Ninja Five-O. Playing as Ninja cop Joe Osugi, players will battle a series of evil Ninja masters and the terrorist cells under their control. Ninja Five-O features authentic ninja swords, shuriken throwing stars, ninjutsu magic and a unique Kaginawa grappling hook system to create spectacular acrobatic moves and an innovative fighting style. Step in to the world of Ninja Five-OTM and restore honor to the ancient Ninja arts.",Hudson Soft,Action,8.5,Great,GBA,14.99 USD,Konami,E for Everyone,Animated Violence,"http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","April 15, 2003",http://gameboy.ign.com/articles/394/394456p1.html,Ninja Five-O
,,"A port of the side-scrolling blaster arcade game from Midway where players blast enemy ships seeking to kidnap humans from the planet. You pilot a fighter, skimming the planet's surface for any sign of aliens. These aliens, of course, hunger for human flesh -- eager to turn our brothers and sisters into foaming mutant drones. This just will not do. So start shooting. THQ Wireless'

looks remarkably faithful to the original. Backbone has also crafted a high score board where gamers can post their achievements for a nation of

heads to see.",Backbone Entertainment,Shooter,2.0,Painful,Cell 2600 GBA Arcade 400/800 Coleco Xbox 360 Web Xbox PS2 GCN TI-99 5200,1.99 USD,"THQ, Midway  Games",,,"http://www.ign.com/games/micro-counter-strike/cell-14271633,http://www.ign.com/games/bioshock-mobile/cell-14234779,http://www.ign.com/games/call-of-duty-black-ops/cell-75028,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Apr 1, 2003",http://wireless.ign.com/articles/394/394168p1.html,Defender
8.1,Great,"The most accurate re-creation of the Yu-Gi-Oh! Trading Card Game ever! Implementing updated rules from the official Trading Card Game and over 1000 cards, Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel is a must-have for every duelist. With support for English, French, Spanish, German, Japanese and Italian, duelists are no longer bound by the limitations of language. Win the championship and become the best duelist in the world!",Konami,Card,8.0,Great,GBA,12.99 USD,Konami,E for Everyone,"Mild Animated Violence, Mild Realistic Violence","http://www.ign.com/games/yu-gi-oh-the-eternal-duelist-soul/gba-492362,http://www.ign.com/games/yu-gi-oh-reshef-of-destruction/gba-568736,http://www.ign.com/games/yu-gi-oh-ultimate-masters-world-championship-tournament-2006/gba-811362,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","April 15, 2003",http://gameboy.ign.com/articles/394/394205p1.html,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel
4.5,Bad,"Castles & Catapults combines the turn-based planning and strategy of a board game with the action and excitement of a real-time computer game.  Assemble an army of warriors to march into the field of battle. Men-at-arms, long bowmen, pikemen -- these are the pawns that clear a path for your deadly siege. Demolish your enemy's defenses, storm the walls and capture the castle to claim victory! Whether playing alone or online, conquest is just a catapult's launch away.",Infogrames,Strategy,2.0,Painful,PC,9.99 USD,Infogrames,T for Teen,Realistic Violence,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Mar 12, 2003",http://pc.ign.com/articles/394/394186p1.html,Castles & Catapults
8.4,Great,"Codemasters has cemented a deep working relationship with Ford Racing for this project and will be making use of their vast expertise to add realism and a passion to the game's atmospherics. Visually, Colin McRae Rally 3 will be a feast of cars, stages and countryside, with the Ford Focus RS World Rally Car returning as the lead car. The in-game Ford Focus is being designed to feature fully moving working parts, such as suspension, and the enhanced damage engine will result in a totally destructible car ? panels can be ripped off and punctured as well as dented.",Codemasters,Racing,8.9,Great,PS2 Xbox GCN PC,14.99 USD,Codemasters,E for Everyone,No Descriptors,"http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","April 15, 2003",http://ps2.ign.com/articles/393/393956p1.html,Colin McRae Rally 3
6.8,Okay,"X-Men: Wolverine's Revenge is the only action-adventure game that lets players take on the persona of Wolverine as they explore the mysterious past and deadly future of the most popular X-Men character. Unleashing Wolverine's awesome mutant powers and enlisting the aid of Charles Xavier, players must face off against arch enemies as they discover the truth about the Shiva-Virus and the secret behind the ruthless Dept. H organization that made Wolverine into the deadly killing machine that he is today.",GenePool Software,Action,6.6,Okay,GCN digiBLAST GBA Mac GBA Xbox PC PS2,7.99 USD,Activision,T for Teen,"Blood, Violence","http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","April 15, 2003",http://cube.ign.com/articles/393/393922p1.html,X2: Wolverine's Revenge
