publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Sony Computer Entertainment,Flight,Incognito Entertainment,"The heart-pounding, gut-wrenching thrill of Warhawk get even more intense with Operation: Omega Dawn, Warhawk's first downloadable Booster pack. Developed by Incognito Entertainment, the highly-anticipated add-on pack redefines team tactics in Warhawk and introduces a host of new strategic elements. Featuring an entirely new battlefield, ""Omega Factory,"" in which Eucadians and Chenovans are fighting for control, Operation: Omega Dawn includes six map configurations where warhawks can take flight through the night skies of an isolated factory world. Adding to the intensity, players can board the KT-424 Combat Dropship – a supreme vehicle that can transport up to seven troopers and a ground vehicle at one time, allowing for massive invasions on enemy territories. The Dropship act as a multiplayer Boss character, similar to those found in single player games, and creates memorable moments where seven players are operating in smooth coordination.",Warhawk -- Operation: Omega Dawn,http://www.ign.com/games/warhawk-operation-omega-dawn/ps3-14222434,http://ps3.ign.com/articles/845/845506p1.html,7.99 USD,8.0,PS3,"December 20, 2007","http://www.ign.com/games/warhawk-892084/ps3-748468,http://www.ign.com/games/damage-inc-pacific-squadron-wwii/ps3-136266,http://www.ign.com/games/ace-combat-assault-horizon/ps3-82903,http://www.ign.com/games/amplitude-hd/ps3-20017510,http://www.ign.com/games/twisted-metal/ps3-951234,http://www.ign.com/games/sports-champions-2/ps3-135395,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Great,8.3,"Blood, Violence",T for Teen,Great
Ubisoft,Educational,Gameloft,,Brain Challenge,http://www.ign.com/games/brain-challenge/nds-14211805,http://ds.ign.com/articles/845/845423p1.html,29.99 USD,7.5,NDS WinPhone Cell PS3 iPod DSi PSP Wii Xbox 360 iPhone,"January 8, 2008","http://www.ign.com/games/brain-age-train-your-brain-in-minutes-a-day/nds-740437,http://www.ign.com/games/big-brain-academy/nds-740443,http://www.ign.com/games/my-japanese-coach/nds-14270524,http://www.ign.com/games/brain-age-train-your-brain-in-minutes-a-day/nds-740437,http://www.ign.com/games/big-brain-academy/nds-740443,http://www.ign.com/games/math-play/nds-925233,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Good,7.2,Mild Cartoon Violence,E for Everyone,Good
SEGA,Fighting,SEGA,"A fighting game for the Sega Master system. The title was originally based on the

series in Japan, but was changed to just generic karate fighting in America since the anime was unknown in the States.",Black Belt,http://www.ign.com/games/black-belt/sms-6075,http://retro.ign.com/articles/845/845141p1.html,,5.0,SMS,,"http://www.ign.com/games/mortal-kombat-3/sms-713194,http://www.ign.com/games/mortal-kombat-2/sms-713193,http://www.ign.com/games/masters-of-combat/sms-829614,http://www.ign.com/games/alex-kidd-in-miracle-world/sms-6046,http://www.ign.com/games/golden-axe-warrior/sms-6049,http://www.ign.com/games/shinobi-1987/sms-6134",Good,7.6,Released,Status,Mediocre
Capcom,Action,Capcom,"A cellphone version of the hit Xbox 360 game. Become Frank West, a freelance photojournalist on the hunt for the scoop of a lifetime. When things go horribly wrong, Frank must fight his way out of a suburban shopping mall overrun by zombies, utilizing anything the he can find to fight off the flesh-hungry mob.",Dead Rising [Mobile],http://www.ign.com/games/dead-rising-mobile/cell-14224250,http://wireless.ign.com/articles/844/844753p1.html,,7.3,Cell iPhone,January 2008,"http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Amazing,9.1,,,Good
Electronic Arts,Sports,EA Canada,"NCAA March Madness 08 has a plethora of rich details that brings the college game to life, including new authentic arenas, new player models with form-fitting uniforms, breakaway basketball hoop rims, and the ability of players to slap the backboard on layups.",NCAA March Madness 08,http://www.ign.com/games/ncaa-march-madness-08/ps2-946139,http://ps2.ign.com/articles/845/845013p1.html,29.99 USD,4.9,PS2 Xbox 360 PS3,"December 11, 2007","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Mediocre,5.6,No Descriptors,E for Everyone,Bad
MumboJumbo,Puzzle,MumboJumbo,,Luxor: Pharaoh's Challenge,http://www.ign.com/games/luxor-pharaohs-challenge/psp-858162,http://psp.ign.com/articles/845/845236p1.html,19.99 USD,4.0,PSP PS2 Wii,"December 18, 2007","http://www.ign.com/games/angry-birds/psp-82423,http://www.ign.com/games/locoroco-2/psp-883935,http://www.ign.com/games/sudoku-ea/psp-23184,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Okay,6.0,No Descriptors,E for Everyone,Bad
Ubisoft,Virtual Pet,,"Care for up to 12 hamsters (including two unlockable rare breeds) and even baby hamsters in the sequel to Petz: Hamsterz! Customize your hamster's cage with over 200 toys and accessories, plus 34 “treasure” items. Play mini-games with your friends or use Nintendo wireless play to visit their cages.",Petz: Hamsterz 2,http://www.ign.com/games/petz-hamsterz-2/nds-952280,http://ds.ign.com/articles/839/839645p1.html,29.99 USD,7.5,NDS GBA,"November 13, 2007","http://www.ign.com/games/nintendogs-dachshund-and-friends/nds-695663,http://www.ign.com/games/viva-pinata-pocket-paradise/nds-953406,http://www.ign.com/games/nintendogs-chihuahua-and-friends/nds-736312,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Okay,6.5,,E for Everyone,Good
SEGA,RPG,Toei Animation,,Last Battle,http://www.ign.com/games/last-battle/gen-6512,http://retro.ign.com/articles/845/845105p1.html,,3.0,Gen,"Jun 1, 1989","http://www.ign.com/games/phantasy-star-iv/gen-6293,http://www.ign.com/games/phantasy-star-ii/gen-6291,http://www.ign.com/games/shadowrun-1993-sega/gen-5651,http://www.ign.com/games/sonic-the-hedgehog-2/gen-1344,http://www.ign.com/games/shining-force-ii/gen-6302,http://www.ign.com/games/sonic-knuckles/gen-1334",Okay,6.0,,,Awful
Electronic Arts,Sports,EA Tiburon,"A superstar replacement for EA's NFL Street series, NFL Tour brings the spectacle of a traveling NFL road show alive, with intuitive controls, fast-paced gameplay, and visually stunning graphics. Gamers will be able to embark on a fictional NFL road show. With real NFL players as teammates, players will travel across the country to play against each of the NFL teams in newly designed stadiums. As players defeat each of the NFL squads, they come one step closer to winning a NFL contract.",NFL Tour,http://www.ign.com/games/nfl-tour/xbox-360-949524,http://xbox360.ign.com/articles/844/844900p1.html,49.99 USD,4.7,Xbox 360 PS3,"January 8, 2008","http://www.ign.com/games/madden-nfl-2013/xbox-360-128097,http://www.ign.com/games/nba-2k17/xbox-360-20052299,http://www.ign.com/games/2014-fifa-world-cup/xbox-360-20012689,http://www.ign.com/games/ubisoft-the-crew/xbox-360-20023103,http://www.ign.com/games/fantasia-music-evolved/xbox-360-20000219,http://www.ign.com/games/guacamelee/xbox-360-20014216,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Okay,6.7,"Mild Lyrics, Mild Violence",E for Everyone,Bad
Crave Entertainment,Party,,"Bring hours of baby fun home in Baby Pals, a game where you get to do all the fun things real parents do like feeding, bathing, playing with and teaching your baby. If you're a really good parent, your little angel will even love you back ... kootchy kootchy koo!",Baby Pals,http://www.ign.com/games/baby-pals/nds-5647290,http://ds.ign.com/articles/844/844743p1.html,29.99 USD,4.0,NDS,"November 19, 2007","http://www.ign.com/games/mario-party-ds/nds-949643,http://www.ign.com/games/big-bang-mini/nds-14242056,http://www.ign.com/games/rayman-raving-rabbids-2/nds-908526,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Okay,6.8,,E for Everyone,Bad
THQ,Action,Black Lantern Studios,"Some people predict the weather, now you can create it! Use Mother Nature to create, control, destroy and exact revenge using all of the awesome forces of nature at your disposal. Blow buildings apart, start raging fires and damaging lightning as you cause mayhem in towns, cities, and the countryside! Unleash lightning, tornadoes, earthquakes and many other forces of nature. Use your wits or be thwarted by weather harnessing enemies that wish to stop you. Compete for elemental dominance with up to three friends in two fast action multiplayer modes—Race and Tug-of-War.",Elements of Destruction,http://www.ign.com/games/elements-of-destruction/nds-966951,http://ds.ign.com/articles/844/844589p1.html,29.99 USD,7.0,NDS Xbox 360 PC,"December 19, 2007","http://www.ign.com/games/the-legend-of-zelda-phantom-hourglass/nds-694756,http://www.ign.com/games/the-legend-of-zelda-spirit-tracks/nds-14333936,http://www.ign.com/games/kingdom-hearts-3582-days/nds-964462,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Bad,4.3,Mild Violence,E10+ for Everyone 10 and older,Good
Disney Interactive Studios,Action,Backbone Entertainment,"Based on the Disney movie of the same name (TRON, 1982) Tron has players assume the role of some hapless script and are run through the game grid in various exercises. Those too young to play the arcade game can now experience it on the Xbox Live Arcade.",Tron,http://www.ign.com/games/tron-902843/xbox-360-901767,http://xboxlive.ign.com/articles/844/844872p1.html,,4.9,Xbox 360 Arcade,"January 9, 2008","http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/metal-gear-solid-5/xbox-360-149842,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Mediocre,5.4,Mild Fantasy Violence,E for Everyone,Bad
SEGA,Action,Shiny Entertainment,"Players assume the role of a young girl named Lyra as she travels through the frozen wastes of the North in an attempt to rescue a friend kidnapped by a mysterious organization known as The Gobblers. Travelling with her are an armored polar bear and her pet demon Pantalaimon (Pan). Together, they must use a magical golden compass and other items to explore the land and fight their way through confrontations in order to help Lyra's friend.",The Golden Compass,http://www.ign.com/games/the-golden-compass/ps3-889064,http://ps3.ign.com/articles/841/841469p1.html,59.99 USD,3.5,PS3 Cell PSP PC PS2 NDS Wii Xbox 360,"December 4, 2007","http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/metal-gear-solid-5/ps3-149839,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Awful,3.4,"Mild Language, Violence",E10+ for Everyone 10 and older,Awful
SEGA,Action,Shiny Entertainment,"Players assume the role of a young girl named Lyra as she travels through the frozen wastes of the North in an attempt to rescue a friend kidnapped by a mysterious organization known as The Gobblers. Travelling with her are an armored polar bear and her pet demon Pantalaimon (Pan). Together, they must use a magical golden compass and other items to explore the land and fight their way through confrontations in order to help Lyra's friend.",The Golden Compass,http://www.ign.com/games/the-golden-compass/wii-889065,http://wii.ign.com/articles/841/841487p1.html,49.99 USD,3.5,Wii Cell PSP PC PS3 PS2 NDS Xbox 360,"December 4, 2007","http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155,http://www.ign.com/games/the-legend-of-zelda-twilight-princess/wii-748589,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Bad,4.5,"Mild Language, Violence",E10+ for Everyone 10 and older,Awful
Konami,Sports,Konami,"Double Dribble, the first 5-on-5, full-court home basketball game, is pure hoops action at its finest. Choose from a handful of teams and multiple levels of difficulty as you take on the computer alone or challenge a friend and see who has the better skills. Take the ball and sink shots from locations all over the court, or get in your opponent's face and do your best to block the shot. Better yet, drive the lane and rock the rim to see one of the game's trademark slam-dunk cut scenes.",Double Dribble,http://www.ign.com/games/double-dribble/nes-7099,http://retro.ign.com/articles/868/868024p1.html,,5.0,NES Gen LCD Wii,September 1987,"http://www.ign.com/games/mike-tysons-punch-out/nes-5654,http://www.ign.com/games/ice-hockey/nes-7166,http://www.ign.com/games/blades-of-steel/nes-7094,http://www.ign.com/games/the-legend-of-zelda/nes-5990,http://www.ign.com/games/super-mario-bros-3/nes-6694,http://www.ign.com/games/super-mario-bros/nes-6693",Good,7.6,,,Mediocre
Konami,Sports,Konami,"A downloadable version of the 1989 NES game, provided through Nintendo's Virtual Console service.

Double Dribble, the first 5-on-5, full-court home basketball game, is pure hoops action at its finest. Choose from a handful of teams and multiple levels of difficulty as you take on the computer alone or challenge a friend and see who has the better skills. Take the ball and sink shots from locations all over the court, or get in your opponent's face and do your best to block the shot. Better yet, drive the lane and rock the rim to see one of the game's trademark slam-dunk cut scenes.",Double Dribble,http://www.ign.com/games/double-dribble/wii-14220542,http://wii.ign.com/articles/841/841010p1.html,5 USD,5.0,Wii Gen LCD NES,"November 26, 2007","http://www.ign.com/games/wii-sports/wii-826987,http://www.ign.com/games/wii-sports-resort/wii-14266992,http://www.ign.com/games/fifa-2013/wii-115690,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Good,7.8,,E for Everyone,Mediocre
Brash Entertainment,Music,Sensory Sweep,"The Alvin and the Chipmunks video game follows Alvin, Simon, & Theodore on their latest mission to play during the battle of the bands event ""Rockathonapalooza"". As the Chipmunks perform in each of the video game's musical levels -- from school proms to Burning Man to Forest Arenas to the ultimate, Rockathonapalooza -- players are challenged to keep in rhythm with the music.  The combination of fun game play, a cool soundtrack and everyone's favorite Chipmunks, creates another way for the fans of Alvin, new and old, to enjoy and expand on their movie experience.

The Soundtrack for the Alvin and the Chipmunks video game features smash-hit songs spanning several decades and including popular billboard hits and cult favorites, sung in signature Chipmunk style, that give the video game a unique sound.  Some of the more than 40 songs include: All The Small Things (Blink 182), It's Tricky (Run DMC), Heartbreak Hotel (Elvis Presley) All Star (Smashmouth), Shiny Happy People (REM).",Alvin and the Chipmunks,http://www.ign.com/games/alvin-and-the-chipmunks/nds-956752,http://ds.ign.com/articles/841/841444p1.html,29.99 USD,4.5,NDS PS2 Wii PC,"December 4, 2007","http://www.ign.com/games/elite-beat-agents/nds-826978,http://www.ign.com/games/band-hero/nds-22093,http://www.ign.com/games/korg-ds-10-plus/nds-18083,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Mediocre,5.6,Mild Lyrics,E for Everyone,Bad
SEGA,Action,Shiny Entertainment,"Players assume the role of a young girl named Lyra as she travels through the frozen wastes of the North in an attempt to rescue a friend kidnapped by a mysterious organization known as The Gobblers. Travelling with her are an armored polar bear and her pet demon Pantalaimon (Pan). Together, they must use a magical golden compass and other items to explore the land and fight their way through confrontations in order to help Lyra's friend.",The Golden Compass,http://www.ign.com/games/the-golden-compass/xbox-360-889069,http://xbox360.ign.com/articles/841/841488p1.html,59.99 USD,3.5,Xbox 360 Cell PSP PC PS3 PS2 NDS Wii,"December 4, 2007","http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/metal-gear-solid-5/xbox-360-149842,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Bad,4.1,"Mild Language, Violence",E10+ for Everyone 10 and older,Awful
SEGA,Action,Shiny Entertainment,"Players assume the role of a young girl named Lyra as she travels through the frozen wastes of the North in an attempt to rescue a friend kidnapped by a mysterious organization known as The Gobblers. Travelling with her are an armored polar bear and her pet demon Pantalaimon (Pan). Together, they must use a magical golden compass and other items to explore the land and fight their way through confrontations in order to help Lyra's friend.",The Golden Compass,http://www.ign.com/games/the-golden-compass/ps2-889066,http://ps2.ign.com/articles/841/841493p1.html,39.99 USD,3.5,PS2 Cell PSP PC PS3 NDS Wii Xbox 360,"December 4, 2007","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Mediocre,5.4,"Mild Language, Violence",E10+ for Everyone 10 and older,Awful
Midway  Games,Party,Midway  Games,"Game Party for the Wii is a collection of classic skill games from around the world, from American sports venues to European gathering spots. Using the Wii's unique control interface, you can play classics such as darts; modern favorites such as table hockey and hoop shoot, or participate in multiplayer trivia contests. More than a half dozen games are available. It's the ultimate party game.",Game Party,http://www.ign.com/games/game-party/wii-946718,http://wii.ign.com/articles/841/841052p1.html,19.99 USD,3.2,Wii,"November 27, 2007","http://www.ign.com/games/mario-party-9/wii-110860,http://www.ign.com/games/mario-party-8/wii-853824,http://www.ign.com/games/wii-party/wii-73533,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Bad,4.9,No Descriptors,E for Everyone,Awful
Valcon Games,"Extreme, Sports",Fresh 3D,"Mountain Bike Adrenaline featuring Salomon is a new approach to outdoor sports, giving genuine freedom rushes, and full-on free rider attitude. Attempt the most prestigious ATB slopes in the world! Speed, dexterity and a daring nature are the only conditions you'll need to win, beat records and unblock new ATBs, locations and modes.",Mountain Bike Adrenaline,http://www.ign.com/games/mountain-bike-adrenaline/ps2-908805,http://ps2.ign.com/articles/841/841239p1.html,19.99 USD,3.0,PS2 PC,"October 15, 2007","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Bad,4.6,Mild Violence,E for Everyone,Awful
DTP (Digital Entertainment Pool),Adventure,Future Games,"Reprobates, a classically-styled 3rd person point & click sci-fi adventure. Adam Raichl, a 23 years old technician, is about to head off for his dull job, looking forward only to the moment that he can clock out and get back home to his girlfiend. But a bizarre feeling in the back of his head seems to be a premonition for something to come, and when a tanker truck suddenly bears down on him at a stoplight, the same flash erupts just before impact ... but when he wakes up, he is alive. He is not severely hurt. He has no idea why he has woken up in a small bungalow somewhere completely foreign to him rather than a regular hospital. And he has no clue why the man in the room with him is telling him about how Adam had survived a miraculous fall from a plane over five kilometers in the air, that he somehow rescued this man from the ocean, and that former American President Nixon is in trouble with the Watergate scandal. Just where exactly has he woken up?",Next Life,http://www.ign.com/games/next-life/pc-851296,http://pc.ign.com/articles/841/841099p1.html,,4.5,PC,"November 13, 2007","http://www.ign.com/games/recore/pc-20047415,http://www.ign.com/games/life-is-strange-episode-4/pc-20031273,http://www.ign.com/games/the-walking-dead-the-game/pc-100880,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.5,"Mild Blood, Mild Violence, Partial Nudity, Strong Language, Suggestive Themes",M for Mature,Bad
EA Mobile,Simulation,,"Build an artistic city, authoritarian dictatorship, spiritual community or most any society you want in SimCity Societies.

With more than 500 building types, decorative objects and all-new resources, there are endless possibilities to the cities you can develop.  A revolutionary feature set allows you to combine buildings that will produce or consume new kinds of resources called ""social energies."" How you mix and match these resources – industry, wealth, obedience, knowledge, devotion, or creativity—determines the social energy of your city.",SimCity Societies,http://www.ign.com/games/simcity-societies/cell-14215723,http://wireless.ign.com/articles/841/841189p1.html,49.99 USD,8.0,Cell PC PC,"November 13, 2007","http://www.ign.com/games/the-sims-3-ambitions/cell-64052,http://www.ign.com/games/the-sims-3-world-adventures/cell-23330,http://www.ign.com/games/townsmen-2004/cell-705542,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Good,7.9,,E10+ for Everyone 10 and older,Great
Warner Bros.  Interactive,Action,"System 3 Arcade Software, Epyx",,Impossible Mission,http://www.ign.com/games/impossible-mission-864210/nds-864209,http://ds.ign.com/articles/841/841160p1.html,,5.5,NDS Wii PSP PS2,"November 26, 2007","http://www.ign.com/games/the-legend-of-zelda-phantom-hourglass/nds-694756,http://www.ign.com/games/the-legend-of-zelda-spirit-tracks/nds-14333936,http://www.ign.com/games/kingdom-hearts-3582-days/nds-964462,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Okay,6.2,Mild Violence,E for Everyone,Mediocre
Sidhe,Racing,Sidhe,"A re-mixed version of GripShift, the award-winning racing/puzzle game from Sidhe Interactive, speeds onto Xbox Live Arcade with a complete set of upgrades and new features. In this definitive version of the game, players will enjoy improved controls, enhanced HD graphics, additional single player courses and intense, friend-fragging Deathmatch arena battles. A full set of achievements and TrueSkill Leaderboards give Xbox 360 players even more of a reason to jump, blast and speed their way past the competition to become the true GripShift guru.",GripShift,http://www.ign.com/games/gripshift/xbox-360-14220967,http://xboxlive.ign.com/articles/841/841154p1.html,,7.0,Xbox 360 PSP PS3,"December 12, 2007","http://www.ign.com/games/forza-motorsport-4/xbox-360-112992,http://www.ign.com/games/forza-motorsport-4/xbox-360-77615,http://www.ign.com/games/ubisoft-the-crew/xbox-360-20023103,http://www.ign.com/games/ubisoft-the-crew/xbox-360-20023103,http://www.ign.com/games/fantasia-music-evolved/xbox-360-20000219,http://www.ign.com/games/guacamelee/xbox-360-20014216,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Good,7.5,,E for Everyone,Good
THQ,Trivia,,"Based on the wildly successful gameshow of the same name, players will in fact test their knowledge by trying to answer questions that every 5th grader should know. The game includes 23 categories and more than 3000 questions, and is narrated by Jeff Foxworthy.",Are You Smarter Than a 5th Grader?,http://www.ign.com/games/are-you-smarter-than-a-5th-grader/nds-954249,http://ds.ign.com/articles/841/841156p1.html,29.99 USD,5.0,NDS Cell PC,"November 12, 2007","http://www.ign.com/games/scene-it-twilight/nds-33617,http://www.ign.com/games/are-you-smarter-than-a-5th-grader-game-time/nds-18964,http://www.ign.com/games/minute-to-win-it/nds-85924,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Mediocre,5.4,,E for Everyone,Mediocre
Konami,Action,,,Frogger Launch,http://www.ign.com/games/frogger-launch/cell-14224073,http://wireless.ign.com/articles/841/841192p1.html,,5.5,Cell,December 2007,"http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Mediocre
Activision,Puzzle,,,Jewel Quest Expedition,http://www.ign.com/games/jewel-quest-expedition/nds-907932,http://ds.ign.com/articles/840/840917p1.html,29.99 USD,7.2,NDS,"September 11, 2007","http://www.ign.com/games/super-scribblenauts/nds-45898,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/nds-854922,http://www.ign.com/games/scribblenauts/nds-14304256,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Good,7.2,,E for Everyone,Good
Electronic Arts,Sports,EA Canada,"NCAA March Madness 08 has a plethora of rich details that brings the college game to life, including new authentic arenas, new player models with form-fitting uniforms, breakaway basketball hoop rims, and the ability of players to slap the backboard on layups. The game also features custom playbooks for each team through the Floor General Playcalling system, the EA SPORTS Lockdown Stick that enables your players to pressure the ball, force turnovers and harass opponents on the court, a deeper Dynasty Mode that lets you build your school into a national powerhouse, the Pre and Post season NIT and the McDonald's High School All American game and an online feature set that includes customized leagues and ESPN on Demand.

Also included in NCAA March Madness 08 has created a strategic new gameplay experience called Dynamic Post Play that enables you to take complete control over running your offense through the post, and defending your opponent in the paint.",NCAA March Madness 08,http://www.ign.com/games/ncaa-march-madness-08/xbox-360-946090,http://xbox360.ign.com/articles/840/840810p1.html,49.99 USD,7.4,Xbox 360 PS3 PS2,"December 11, 2007","http://www.ign.com/games/madden-nfl-2013/xbox-360-128097,http://www.ign.com/games/nba-2k17/xbox-360-20052299,http://www.ign.com/games/2014-fifa-world-cup/xbox-360-20012689,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Good,7.5,,E for Everyone,Good
Activision,Action,Smart Bomb Interactive,"Based on DreamWorks Animation's Bee Movie film due out this fall, Bee Movie Game lets players race, chase and fly their way through an adrenaline-fueled world of adventure as they experience the hilarious antics of  Barry B. Benson, a dynamic and daring bee who knows there is more to life than making honey.",Bee Movie Game,http://www.ign.com/games/bee-movie-game/wii-926429,http://wii.ign.com/articles/840/840516p1.html,49.99 USD,6.8,Wii NDS PS2 PC Xbox 360,"November 5, 2007","http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155,http://www.ign.com/games/the-legend-of-zelda-twilight-princess/wii-748589,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Okay,6.5,Mild Cartoon Violence,E for Everyone,Okay
