publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
"Mobliss, I-play",Puzzle,"Dhruva Interactive, Sandlot Games",,Slyder,http://www.ign.com/games/slyder/cell-734853,http://wireless.ign.com/articles/624/624151p1.html,,8.9,Cell PC,"June 7, 2005","http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/3d-tower-bloxx-deluxe/cell-14232300,http://www.ign.com/games/xxx-puzzle/cell-761657,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Great
Bandai,Action,Bandai,"Playing as a D.S.G. (""Digital Security Guard"") who protects peace in the digital world, you face off against the Royal Knights who are up to no good. You start off the game by choosing from one of four Digimon who then evolves to 10 different forms as you play. Throughout this four player action RPG, you get to play as your favorite Digmon from the animated series. This time around, your fights will take place in real-time thanks to an enhanced battle system. By mastering skills and techniques, you'll be able to unlock special Digi-evolved Digimon.",Digimon World 4,http://www.ign.com/games/digimon-world-4/ps2-639272,http://ps2.ign.com/articles/624/624195p1.html,29.99 USD,6.1,PS2 GCN Xbox,"June 1, 2005","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/kingdom-hearts-ii/ps2-550308,http://www.ign.com/games/kingdom-hearts-ii/ps2-853598,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.3,Fantasy Violence,E for Everyone,Okay
Rockstar  Games,"Third-Person, Action",Rockstar North,"The follow-up to

and

. This time around, developer Rockstar North and publisher Rockstar take players to the state of San Andreas.

Five years ago Carl Johnson escaped from the pressures of life in Los Santos, San Andreas... a city tearing itself apart with gang trouble, drugs and corruption. Where filmstars and millionaires do their best to avoid the dealers and gangbangers. Now, it's the early 90s. Carl's got to go home. His mother has been murdered, his family has fallen apart and his childhood friends are all heading towards disaster. On his return to the neighborhood, a couple of corrupt cops frame him for homicide. CJ is forced on a journey that takes him across the entire state of San Andreas, to save his family and to take control of the streets.",Grand Theft Auto: San Andreas,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://xbox.ign.com/articles/622/622290p1.html,49.99 USD,9.5,Xbox Mac PS2 PS4 PC PS3 iPhone Android WinPhone,"June 6, 2005","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/hitman-blood-money/xbox-706007,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/tom-clancys-splinter-cell-chaos-theory/xbox-683200,http://www.ign.com/games/lego-star-wars-1/xbox-694423,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Amazing,9.3,"Blood and Gore, Intense Violence, Strong Language, Strong Sexual Content, Use of Drugs",M for Mature,Amazing
Sorrent,Puzzle,Sorrent,"is a three-a-day puzzle game from the mind of expert puzzle designer Scott Kim. Every day, Glu will download three new puzzles into your handset -- one of each type: Logic, Spatial, and Verbal. You have one chance to answer each of these puzzles. And the big catch is that you won't know right away if you indeed got it correct. The only information the game is willing to part with on the same day is how many players answered like you. The following morning, Glu will reveal the answers and update the scoreboard. Ace all three puzzles offered every day and you can stride into work feeling like a supergenius. Such is the emotional roller coaster of

. Now, you can ask for a hint with each puzzle -- but there is a catch. Should you use a hint, your score will reflect it. If you're feeling especially competitive, you may downright agonize over using a hint for upwards of five minutes.",Daily Puzzle,http://www.ign.com/games/daily-puzzle/cell-710414,http://wireless.ign.com/articles/623/623327p1.html,,8.2,Cell,"Mar 14, 2005","http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/3d-tower-bloxx-deluxe/cell-14232300,http://www.ign.com/games/xxx-puzzle/cell-761657,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Great
Hands-On Mobile (aka MFORMA),Action,,,Elektra,http://www.ign.com/games/elektra/cell-750478,http://wireless.ign.com/articles/620/620279p1.html,,5.3,Cell,"May 25, 2005","http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Okay,6.0,,,Mediocre
Electronic Arts,Sports,EA Canada - Team Fusion,"Dominate from wire to wire in the inaugural PSP edition of EA Sports' baseball franchise. Take your team all the way from opening day to the World Series in Season mode, or challenge friends sitting next to you or across the room to an Exhibition Game, Homerun Shootout, or Pitcher Showdown via wireless multiplayer. Up to four players can compete in Batting and Pitching mini-games using one PSP unit in Party Play mode.",MVP Baseball,http://www.ign.com/games/mvp-baseball/psp-664930,http://psp.ign.com/articles/620/620175p1.html,29.99 USD,7.5,PSP PS2 GCN PC Xbox,"May 17, 2005","http://www.ign.com/games/nba-2k13/psp-132081,http://www.ign.com/games/tony-hawks-underground-2/psp-682968,http://www.ign.com/games/nba-2k12/psp-111156,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Good,7.8,No Descriptors,E for Everyone,Good
Eidos Interactive,Puzzle,CORE Design Limited,"Smart Bomb offers players series of fast-paced, challenging 3D puzzles based on defusing sophisticated AI bombs. Gamers face a series of bomb modules split into tiers and each tier must be disabled to unlock the next. As a tier is disabled the player moves closer to the detonator at the core of the bomb which must be deactivated before moving onto a new challenge. Single player action includes story, arcade, and challenge modes, while multiplayer mode challenges four players in head-to-head gaming action.",Smart Bomb,http://www.ign.com/games/smart-bomb/psp-728091,http://psp.ign.com/articles/619/619556p1.html,29.99 USD,5.0,PSP,"May 10, 2005","http://www.ign.com/games/angry-birds/psp-82423,http://www.ign.com/games/locoroco-2/psp-883935,http://www.ign.com/games/sudoku-ea/psp-23184,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Okay,6.0,Violence,E10+ for Everyone 10 and older,Mediocre
SNK Playmore,"Third-Person, Shooter","SNK Playmore, Mega Enterprise","A double-pack for the US market of

and

, 2D action blasters originally released individually in Japan and now available for the first time ever in the States as part of this combo.",Metal Slug 4 & 5,http://www.ign.com/games/metal-slug-4-5/ps2-678504,http://ps2.ign.com/articles/619/619535p1.html,39.99 USD,6.0,PS2 Xbox,"May 24, 2005","http://www.ign.com/games/star-wars-battlefront-ii-2005/ps2-737697,http://www.ign.com/games/killzone/ps2-568333,http://www.ign.com/games/call-of-duty-finest-hour/ps2-550009,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.7,"Blood, Violence",T for Teen,Okay
Natsume,Adventure,Sony Computer Entertainment,"Partnering Sony Computer Entertainment Japan with Sega WOW for the first time, Uo sends players on an adventure as a fish chosen by the Nushi gods to do good deeds before a terrible catastrophe befalls the land. You have to survive in the perilous waters, avoid obstacles and, of course, eat. The game features 100 types of fish, plants and insects for you to munch on -- you'll have to be careful not to munch on bait from a fisherman, though. With an RPG-style stat-building system, an innovative DualShock analog control system, puzzle-solving abilities that make use of your small fish's skills, and an impressive underwater 3D engine featuring anime-styled character designs and special effects, Uo the Fish: The Seven Waters and the Gods of Legend is an interesting and unexpected title from Sony Computer Entertainment.",Finny the Fish & the Seven Waters,http://www.ign.com/games/finny-the-fish-the-seven-waters/ps2-654818,http://ps2.ign.com/articles/619/619367p1.html,29.99 USD,5.3,PS2,"May 17, 2005","http://www.ign.com/games/ico/ps2-14833,http://www.ign.com/games/shadow-of-the-colossus/ps2-490849,http://www.ign.com/games/silent-hill-2/ps2-14904,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Mediocre,5.7,Cartoon Violence,E for Everyone,Mediocre
Enorbus,Strategy,Enorbus,,Civil War: Road to Gettysburg,http://www.ign.com/games/civil-war-road-to-gettysburg/cell-703038,http://wireless.ign.com/articles/619/619210p1.html,,7.1,Cell,August 2004,"http://www.ign.com/games/1503-ad-the-new-world/cell-715837,http://www.ign.com/games/command-and-conquer-3-deluxe-edition/cell-14233838,http://www.ign.com/games/tower-defense/cell-14222819,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Good,7.2,,,Good
Atlas Mobile,Puzzle,Atlas Mobile,"A redux of the classic puzzler,

is a port of the classic Commodore 64 game (which also has seen releases in the arcade and on the Game Boy Advance), will be available via BREW and J2ME phones initially. While competitors have the opportunity to learn the basics of

by playing a few pre-designed practice levels offline, long-time fans and new players alike can enjoy the added challenge and excitement of playing the randomly generated competition caves as they race against the clock and other tournament participants.",Boulder Dash Tournaments for Prizes,http://www.ign.com/games/boulder-dash-tournaments-for-prizes/cell-669227,http://wireless.ign.com/articles/619/619214p1.html,,8.2,Cell,"Apr 15, 2004","http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/3d-tower-bloxx-deluxe/cell-14232300,http://www.ign.com/games/xxx-puzzle/cell-761657,http://www.ign.com/games/tank-racer/cell-757425,http://www.ign.com/games/bubble-town-2/cell-41687,http://www.ign.com/games/frogger-puzzle/cell-781414,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Great,8.0,,,Great
Capcom,"Third-Person, Adventure",Capcom Production Studio 1,"This spine-chilling survival horror game is set in a mysterious castle that has become a prison for two innocent characters -- an orphaned young girl named Fiona and a white shepherd dog. Though Fiona is a physically weak character, she must use her wit and cunning to unravel the castle's puzzles and figure out what is happening and why. Together with the dog named Hewie, she must utilize each other's strengths if they hope to escape from their horrifying surroundings and the deranged man stalking them named Debilitas. Haunting Ground was released in Japan under the title Demento.",Haunting Ground,http://www.ign.com/games/haunting-ground-138450/ps2-704950,http://ps2.ign.com/articles/620/620764p1.html,39.99 USD,7.7,PS2 PS3,"May 10, 2005","http://www.ign.com/games/ico/ps2-14833,http://www.ign.com/games/shadow-of-the-colossus/ps2-490849,http://www.ign.com/games/silent-hill-2/ps2-14904,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.2,"Blood, Suggestive Themes, Violence",M for Mature,Good
Nintendo,"Turn-Based, Strategy",Intelligent Systems,"Centuries ago, the entire continent of Magvel was besieged by monsters. In their most desperate moment, five great heroes received the Sacred Stones, powerful artifacts whose light drove the darkness away. These heroes founded the nations that, to this day, house the Sacred Stones. Now, after centuries of peace, one of those nations, the Grado Empire, has invaded its age-old ally, the kingdom of Renais. The royal twins of Renais, Eirika and Ephraim, flee their homeland and fight to discover the Grado emperor's motives. All the while, an ancient evil lurks in the shadows, waiting for its moment to strike.

Fire Emblem: The Sacred Stones is a role-playing game based around strategic battles. You must navigate your pieces across the battle map, engaging and eliminating enemy units. Special events open up branches in the storyline, allowing the player to choose between following Ephraim's quest or Eirika's quest, each of which has its own unique events. This game includes brand-new character classes and introduces a new way of changing your character classes, opening up new strategic possibilities. Additionally, for the first time, Fire Emblem: The Sacred Stones features some traditional fantasy monsters, from skeletons to zombies, from gargoyles to gorgons. Finally, Fire Emblem: The Sacred Stones contains a new ""Guide"" that contains a glossary of terms and explanation of game commands and features.",Fire Emblem: The Sacred Stones,http://www.ign.com/games/fire-emblem-the-sacred-stones/gba-666790,http://gameboy.ign.com/articles/618/618558p1.html,19.99 USD,8.5,GBA 3DS Wii U,"May 23, 2005","http://www.ign.com/games/advance-wars/gba-15424,http://www.ign.com/games/final-fantasy-tactics-advance/gba-480116,http://www.ign.com/games/fire-emblem/gba-499430,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/final-fantasy-tactics-advance/gba-480116,http://www.ign.com/games/fire-emblem/gba-499430,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Great,8.9,Fantasy Violence,E for Everyone,Great
Electronic Arts,"Online, Shooter",DICE  (Digital Illusions CE),"The sequel to the blockbuster online multiplayer war

franchise, EA and developer Digital Illusions are taking the battle to another realm with a modern-war era edition. Players from the United States, China and the Middle East Coalition (all armed with realistic armarments and vehicles) will all be represented in harrowing battles for a massive number of online players (more than any of the previous

titles). The new game engine offers vastly improved visuals, physics and sound, plus a dynamic stage limiting system that scales the size of the online battlefield according to how many players are logged on.",Battlefield 2,http://www.ign.com/games/battlefield-2/pc-677882,http://pc.ign.com/articles/627/627218p1.html,39.99 USD,8.9,PC,"June 21, 2005","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Amazing,9.0,Violence,T for Teen,Great
Glu Mobile,Action,Glu Mobile,,Mr. & Mrs. Smith,http://www.ign.com/games/mr-mrs-smith/cell-743443,http://wireless.ign.com/articles/626/626923p1.html,,5.7,Cell,"Jun 7, 2005","http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Mediocre
Microsoft Game Studios,"Third-Person, Shooter",Rare,"Conker is back in an all-new Xbox Live-enabled, team-based shooter, Conker: Live and Uncut. Conker is a cartoon rodent with a penchant for booze, wild women, and lewd conduct, and the world he lives in is a reflection of himself. With a wide variety of customizable multiplayer scenarios, the game centers on teamwork and fun. Each scenario has its own objectives, rules, environment, and back story that provide for hilarious gameplay and wacky entertainment. Also included is the original, critically acclaimed single-player game, Conker's Bad Fur Day, with never-before-seen, uncensored content and completely revamped only-on-Xbox graphics and sound.",Conker: Live & Reloaded,http://www.ign.com/games/conker-live-reloaded/xbox-490304,http://xbox.ign.com/articles/626/626725p1.html,19.99 USD,8.1,Xbox,"June 21, 2005","http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/doom-3/xbox-482119,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Great,8.6,"Blood and Gore, Intense Violence, Mature Humor, Sexual Themes, Strong Language, Use of Drugs and Alcohol",M for Mature,Great
"Nokia, Gameloft","Third-Person, Action",Gameloft,"Developed by Gameloft, Tom Clancy's Splinter Cell Chaos Theory is a fully 3D N-Gage action adventure game, based on the  third console and PC installment in Ubisoft's best-selling stealth action series. Fans of

's addictive multiplayer gameplay will be happy to hear that the N-Gage version will support multiplayer options via wireless Bluetooth as well as N-Gage Arena.",Tom Clancy's Splinter Cell Chaos Theory,http://www.ign.com/games/tom-clancys-splinter-cell-chaos-theory/nng-692609,http://ngage.ign.com/articles/626/626200p1.html,24.99 USD,8.8,NNG Cell 3DS PS2 PS3 NDS GCN Xbox Cell PC Xbox 360,"March 29, 2005","http://www.ign.com/games/operation-shadow/nng-616991,http://www.ign.com/games/tomb-raider-featuring-lara-croft/nng-573370,http://www.ign.com/games/spider-man-2/nng-683050,http://www.ign.com/games/operation-shadow/nng-616991,http://www.ign.com/games/tomb-raider-featuring-lara-croft/nng-573370,http://www.ign.com/games/spider-man-2/nng-683050,http://www.ign.com/games/operation-shadow/nng-616991,http://www.ign.com/games/the-king-of-fighters-extreme/nng-682883,http://www.ign.com/games/hooked-on-creatures-of-the-deep/nng-827268",Great,8.3,"Mild Language, Violence",T for Teen,Great
Electronic Arts,Action,Eurocom,"To be released on the same day as the highly-anticipated movie,

follows the film as it explores the origins of the Batman legend and the Dark Knight's emergence as a force for good in Gotham. In the wake of his parents' murder, disillusioned industrial heir Bruce Wayne travels the world seeking the means to fight injustice and turn fear against those who prey on the fearful. He returns to Gotham and unveils his alter-ego: Batman, a masked crusader who uses his strength, intellect and an array of high tech deceptions to fight the sinister forces that threaten the city across 14 Gotham City locales.",Batman Begins,http://www.ign.com/games/batman-begins/gcn-709073,http://cube.ign.com/articles/626/626615p1.html,19.99 USD,7.6,GCN Cell Xbox GBA PS2 PSP,"June 14, 2005","http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Great,8.1,"Language, Violence",T for Teen,Good
"Nokia, THQ Wireless",Wrestling,Exient,"N-Gage wrestling game, featuring 10 WWE Superstars, including Eddie Guerrero, The Undertaker, Edge, John Cena, Booker T, Triple H, Rey Mysterio, Chris Benoit, and Chris Jericho. Each superstar can unleash their personalized signature move, such as John Cena's ""F-U,"" the glorious take-off of Brock Lesnar's ""F-5."" In addition, there are the basic wrestling moves, such as roundhouse kicks, chops, whips, and take-downs. Action isn't limited to just in-ring beatdowns either; fighters can take their punches and chops to the audience level. Each fighter enters the ring with thier usdual flourish, accompanied by theme music. There are four match types: Best of 3 (or 5) Pinfall, Wrestling Wave, Marathon Death Match, and ""I Quit."" You can also jump right into an Exhibition round, slog it out in Survival mode, or go for the belt in a Tournament challenge.",WWE Aftershock,http://www.ign.com/games/wwe-aftershock/nng-617005,http://ngage.ign.com/articles/626/626199p1.html,24.99 USD,5.0,NNG,"Jul 11, 2005","http://www.ign.com/games/operation-shadow/nng-616991,http://www.ign.com/games/the-king-of-fighters-extreme/nng-682883,http://www.ign.com/games/hooked-on-creatures-of-the-deep/nng-827268",Okay,6.0,"Blood, Violence",T for Teen,Mediocre
Bandai,Fighting,Eolith,"This second attempt at bringing the classic brawler to cell phones is is a cool mix of elements from a few

titles, but the heroes remain the same. Jimmy Lee and Billy are changed with kicking butt from one side of your handset to the other, laying fierce punches on an endless stream of bad dudes. You can jump kick enemies, uppercut them into the next screen, or elbow them to their knees. Now, many of these moves require multiple button inputs. The game allows you to control the speed of play to make this easier. Series fans will certainly be pleased with how the game looks --

is total 1980s. The sprites are ripped right out the arcades, complete with full cartoon-y detail. The levels will be familiar to followers, too. Several classic tracks have been juiced into the game, as well as many sound effects.",Double Dragon EX,http://www.ign.com/games/double-dragon-ex/cell-750495,http://wireless.ign.com/articles/623/623329p1.html,,7.8,Cell,"May 1, 2005","http://www.ign.com/games/mortal-kombat-1/cell-684304,http://www.ign.com/games/ufc-undisputed-2009/cell-30775,http://www.ign.com/games/fight-club-project-mayhem/cell-766482,http://www.ign.com/games/tank-racer/cell-757425,http://www.ign.com/games/bubble-town-2/cell-41687,http://www.ign.com/games/frogger-puzzle/cell-781414,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Awful,3.5,,,Good
Rockstar  Games,"Third-Person, Action",Rockstar North,"The follow-up to

and

. This time around, developer Rockstar North and publisher Rockstar take players to the state of San Andreas.

Five years ago Carl Johnson escaped from the pressures of life in Los Santos, San Andreas... a city tearing itself apart with gang trouble, drugs and corruption. Where filmstars and millionaires do their best to avoid the dealers and gangbangers. Now, it's the early 90s. Carl's got to go home. His mother has been murdered, his family has fallen apart and his childhood friends are all heading towards disaster. On his return to the neighborhood, a couple of corrupt cops frame him for homicide. CJ is forced on a journey that takes him across the entire state of San Andreas, to save his family and to take control of the streets.",Grand Theft Auto: San Andreas,http://www.ign.com/games/grand-theft-auto-san-andreas/pc-690433,http://pc.ign.com/articles/623/623322p1.html,49.99 USD,9.3,PC Mac PS2 PS4 Xbox PS3 iPhone Android WinPhone,"June 6, 2005","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/rise-of-the-tomb-raider/pc-20020150,http://www.ign.com/games/assassins-creed-black-flag/pc-159976,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Amazing,9.1,"Blood and Gore, Intense Violence, Strong Language, Strong Sexual Content, Use of Drugs",M for Mature,Amazing
Activision,Action,Vicarious Visions,"Based on the highly anticipated animated feature film from DreamWorks, Madagascar is the only game that lets players enter the world of four hilarious Central Park Zoo animals -- a personality-packed crew made up of a lion, zebra, giraffe and hippo. Players must master each animal's natural skills while adventuring through the exciting city of New York and the dangerous island of Madagascar, interacting with other animals and tackling obstacles and enemies in scenarios from the movie and beyond.",Madagascar,http://www.ign.com/games/madagascar/nds-723100,http://ds.ign.com/articles/623/623086p1.html,19.99 USD,6.5,NDS GCN GBA PS2 PC Xbox,"May 24, 2005","http://www.ign.com/games/the-legend-of-zelda-phantom-hourglass/nds-694756,http://www.ign.com/games/the-legend-of-zelda-spirit-tracks/nds-14333936,http://www.ign.com/games/kingdom-hearts-3582-days/nds-964462,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Good,7.0,Mild Cartoon Violence,E for Everyone,Okay
Activision,Action,Vicarious Visions,"Based on the highly anticipated animated feature film from DreamWorks, Madagascar is the only game that lets players enter the world of four hilarious Central Park Zoo animals -- a personality-packed crew made up of a lion, zebra, giraffe and hippo. Players must master each animal's natural skills while adventuring through the exciting city of New York and the dangerous island of Madagascar, interacting with other animals and tackling obstacles and enemies in scenarios from the movie and beyond.",Madagascar,http://www.ign.com/games/madagascar/gba-723101,http://gameboy.ign.com/articles/623/623085p1.html,19.99 USD,7.0,GBA GCN PS2 PC NDS Xbox,"May 24, 2005","http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Good,7.2,Mild Cartoon Violence,E for Everyone,Good
"Atlus, Spike",Action,Acquire,"This third entry in the

series brings the samurai to the American west during the 19th century. Serving as the main character in

is Goujirou Kiryuu. Born to a family of warriors and raised as a samurai, Kiryuu firmly believes in the strength of the Japanese katana. Kiryuu heads to Western America in pursuit of his brother.

Previous games in the series have featured adventure-game elements, but

will focus on action. Players work through the game by clearing stages with set clear conditions, with new techniques and enemies carrying weapons such as guns and other weapons of technology.",Samurai Western,http://www.ign.com/games/samurai-western/ps2-707831,http://ps2.ign.com/articles/622/622777p1.html,39.99 USD,6.0,PS2,"June 7, 2005","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.5,"Blood and Gore, Intense Violence, Partial Nudity",M for Mature,Okay
Electronic Arts,"First-Person, Shooter",EA Los Angeles,"Europe 1942. These are desperate hours for the Allied forces as the Nazi war machine rages across a devastated European landscape. With the British on the brink, Lt. William Holt of the OSS is sent on a secret mission by order of the President of the United States. On his own, or with his squad, Holt is pivotal in helping to turn the tide in four of the most crucial battles leading to victory in Europe.

returns the series to to Europe in a sequel that features advances in enemy and compatriot AI, plus a more open game design structure.",Medal of Honor: European Assault,http://www.ign.com/games/medal-of-honor-european-assault/xbox-694969,http://xbox.ign.com/articles/622/622543p1.html,19.99 USD,8.1,Xbox GCN PS2,"June 6, 2005","http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/doom-3/xbox-482119,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Great,8.4,"Blood, Violence",T for Teen,Great
Electronic Arts,"First-Person, Shooter",EA Los Angeles,"Europe 1942. These are desperate hours for the Allied forces as the Nazi war machine rages across a devastated European landscape. With the British on the brink, Lt. William Holt of the OSS is sent on a secret mission by order of the President of the United States. On his own, or with his squad, Holt is pivotal in helping to turn the tide in four of the most crucial battles leading to victory in Europe.

returns the series to to Europe in a sequel that features advances in enemy and compatriot AI, plus a more open game design structure.",Medal of Honor: European Assault,http://www.ign.com/games/medal-of-honor-european-assault/gcn-694970,http://cube.ign.com/articles/622/622628p1.html,19.99 USD,8.1,GCN Xbox PS2,"June 6, 2005","http://www.ign.com/games/james-bond-007-nightfire/gcn-480685,http://www.ign.com/games/star-wars-rogue-squadron-iii-rebel-strike/gcn-546759,http://www.ign.com/games/star-fox-assault/gcn-481615,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Great,8.4,"Blood, Violence",T for Teen,Great
Electronic Arts,"First-Person, Shooter",EA Los Angeles,"Europe 1942. These are desperate hours for the Allied forces as the Nazi war machine rages across a devastated European landscape. With the British on the brink, Lt. William Holt of the OSS is sent on a secret mission by order of the President of the United States. On his own, or with his squad, Holt is pivotal in helping to turn the tide in four of the most crucial battles leading to victory in Europe.

returns the series to to Europe in a sequel that features advances in enemy and compatriot AI, plus a more open game design structure.",Medal of Honor: European Assault,http://www.ign.com/games/medal-of-honor-european-assault/ps2-694968,http://ps2.ign.com/articles/621/621913p1.html,19.99 USD,8.1,PS2 GCN Xbox,"June 6, 2005","http://www.ign.com/games/star-wars-battlefront-ii-2005/ps2-737697,http://www.ign.com/games/killzone/ps2-568333,http://www.ign.com/games/call-of-duty-finest-hour/ps2-550009,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.3,"Blood, Violence",T for Teen,Great
