publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Electronic Arts,Simulation,Maxis,"The Sims have moved to the City where action is 24/7 and reputation means everything. Sims who live in the City are known as Urbz, and they have a bold new look and attitude. Go to work and be challenged by bosses at locations like the Sushi Bar, Chop Shop, or Bootleg Fireworks, Inc. Success at work brings promotions, access to new power socials and gear to influence your new lifestyle. Flaunt your attitude by styling your Urbz using the detailed new character engine; then cross the velvet ropes of an uptown night club or explore the subway to earn new skills and items for your high-rise crib. It's up to you whether your Urbz become big-time players on the street or are lost in the crowd. It's all about reputation as The Urbz are living the dream in a City that never sleeps. PS2 exclusive feature: EyeToy support.",The Urbz: Sims in the City,http://www.ign.com/games/the-urbz-sims-in-the-city/ps2-677567,http://ps2.ign.com/articles/564/564959p1.html,19.99 USD,7.5,PS2 NDS GCN Xbox GBA,"November 10, 2004","http://www.ign.com/games/the-sims-1/ps2-17231,http://www.ign.com/games/the-sims-bustin-out/ps2-566345,http://www.ign.com/games/playboy-the-mansion/ps2-497001,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.6,"Crude Humor, Sexual Themes, Violence",T for Teen,Good
Sorrent,Hunting,Sorrent,,Deer Hunter,http://www.ign.com/games/deer-hunter-953715/cell-710888,http://wireless.ign.com/articles/564/564756p1.html,,8.2,Cell,November 2004,"http://www.ign.com/games/fishing-handy-games/cell-761918,http://www.ign.com/games/duckshot/cell-868337,http://www.ign.com/games/deer-hunter-3-mobile/cell-14303221,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Great
Sony Computer Entertainment,Action,Harmonix,"Sony's Eye Toy proved to be one of the most versatile, interesting peripheral devices for a console system, and EYE TOY: ANTIGRAVITY makes full use of the EYE TOY in ways that previous Eye Toy games haven't. For the first time, players aren't shown on screen for most of the game, and rather than a group of mini-games, AntiGravity is a full racing game. AntiGravity takes place in the future where players race others on a hoverboard through various courses as they perform tricks and pick up items. And instead of players using their arms or legs to control their hoverboard, the EYE TOY focuses on players' faces. Ducking determines speed and side-to-side head movement steers. While this will take some getting used to, it is intuitive enough that players will pick up the unique controls quickly. Players will also use their arms in AntiGravity to grab on to rails and other objects, plus sweeping them overhead causes the character to perform a trick. Some areas require players to duck or jump. A number of characters are available for players to choose from, and there is a good variety of courses, including industrial complexes, busy freeways, and even one level that has players plunging down the side of a skyscraper. While most other EYE TOY releases are collections of mini-games, EYE TOY: ANTIGRAVITY is a full racing game that gives players a new, unique steering mechanism. Eye Toy fans won't want to pass up this fun, innovative racing title.",EyeToy: AntiGrav,http://www.ign.com/games/eyetoy-antigrav/ps2-682881,http://ps2.ign.com/articles/563/563841p1.html,49.99 USD,7.4,PS2,"November 9, 2004","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.4,,E for Everyone,Good
Aspyr,"Third-Person, Action","Beenox, Edge of Reality","Deep in the Peruvian Jungle, assume the role of Activision's classic platform hero, Pitfall Harry, a fearless, rough-and-ready treasure seeker who battles evil using his athletic ability and a knapsack filled with adventure gear. Harry competes against a rival explorer to find hidden treasures. The game features over 50 perilous levels, including lush rain forests, creature-ridden caves and vast glacial mountains. Players cross treacherous jungle terrain and dark areas filled with puzzles, tricks and traps, and -- true to the series -- swing on vines, avoid crocodiles and dodge rolling logs as they unearth artifacts and use their cunning to defeat dangerous foes.",Pitfall: The Lost Expedition,http://www.ign.com/games/pitfall-the-lost-expedition/pc-694578,http://pc.ign.com/articles/564/564416p1.html,19.99 USD,7.8,PC GCN PS2 GBA Xbox digiBLAST,"October 11, 2004","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/rise-of-the-tomb-raider/pc-20020150,http://www.ign.com/games/assassins-creed-black-flag/pc-159976,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.8,"Mild Suggestive Themes, Violence",E for Everyone,Good
Aspyr,"Extreme, Sports","Left Field  Productions, Inc.","MTX: Mototrax offers a high-speed motocross gaming experience that will have you accelerating around corners and flying through the air at an incredible 60 frames per second. Immerse yourself in a new, deep non-linear career mode that tests your skills and savvy as you progress through all the motocross disciplines - motocross, supercross and freestyle - to become the ultimate MX athlete. As you progress and earn cash, you can customize your rider's attributes and purchase new equipment. Play alone and go up against seven other riders on more than 25 tracks, or hop online to challenge seven human riders at a time. The game features locations ranging from the Hawaiian Islands to the Australian Outback, authentic gear and bikes from Suzuki, Yamaha, and other manufacturers, as well as athlete Travis Pastrana and 12 other top pro riders.",MTX: Mototrax,http://www.ign.com/games/mtx-mototrax/pc-693329,http://pc.ign.com/articles/564/564443p1.html,19.99 USD,8.3,PC GBA GCN PS2 Xbox Mac PSP,"November 19, 2004","http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.7,Mild Lyrics,E for Everyone,Great
Konami,Wrestling,"Yuke's Media Creations, Konami TYO","Developed jointly by Konami Computer Entertainment Tokyo and wrestling game developer Yuke's,

is a powerhouse combination with intense wresting action, sexy female models, audacious poses and bold moves - all delivered with state-of-the-art graphics.

also features an advanced combat system that allows players to develop unique styles for their wrestlers. Players are able to change the personalities of their wrestlers through their actions in the ring, which then translates into changes in costume, attitude, and wrestling style options. Insults and taunts prove a lot more important here than in your typical wrestling title too, and many of the maneuvers are said to leave opponents in, what we will call, ""compromising positions"".",Rumble Roses,http://www.ign.com/games/rumble-roses/ps2-627089,http://ps2.ign.com/articles/564/564312p1.html,9.99 USD,7.8,PS2,"November 9, 2004","http://www.ign.com/games/wwe-smackdown-vs-raw-2011/ps2-73314,http://www.ign.com/games/wwe-smackdown-vs-raw-2008/ps2-882477,http://www.ign.com/games/wwe-smackdown-vs-raw-2007/ps2-820800,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.8,"Sexual Themes, Violence",M for Mature,Good
THQ,Adventure,Blue Tongue,"An adventure game based on the CGI-animated Robert Zemeckis movie starring Tom Hanks and based on the children's book by Chris Van Allsburg. When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe. Climb aboard the Polar Express and meet memorable characters from the film as you race across train tops, ride runaway rail cars, and sort through mountains of presents. Explore massive 3D environments including the North Pole and The Polar Express. Interact with recognizable characters from the movie, including Hero Girl, Know-it-All, Lonely Boy, Hero Boy, the Hobo, Smokey & Steamer and the Elves. Play mini-games, solve puzzles, and search for lost presents.",The Polar Express,http://www.ign.com/games/the-polar-express/gcn-674783,http://cube.ign.com/articles/564/564586p1.html,14.99 USD,3.5,GCN PC PS2 GBA,"November 2, 2004","http://www.ign.com/games/luigis-mansion/gcn-15453,http://www.ign.com/games/star-fox-adventures/gcn-16140,http://www.ign.com/games/harvest-moon-magical-melody/gcn-780378,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Bad,4.8,Mild Fantasy Violence,E for Everyone,Awful
Microsoft,"First-Person, Shooter",Bungie Software,"In celebration of the long-awaited release of the sequel to the premier Xbox shooter, Microsoft has commissioned this special edition version of

, encased in a collector's metal box and including the entire game plus a bonus DVD featuring: The Making of Halo 2 (with a behind-the-scenes look at Bungie Studios); featurettes on game design, music, animation and more; outtakes of cinematics and character goofs; art galleries of concept art and in-game imagery; commentary from the development team; and more.",Halo 2,http://www.ign.com/games/halo-2/xbox-690153,http://xbox.ign.com/articles/564/564370p1.html,29.99 USD,9.8,Xbox,"November 9, 2004","http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/doom-3/xbox-482119,http://www.ign.com/games/half-life-2/xbox-552580,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/star-wars-knights-of-the-old-republic/xbox-480687",Amazing,9.4,Realistic Violence,M for Mature,Amazing
THQ,"Third-Person, Adventure",Blue Tongue,"Climb aboard

, a magical train on a journey to the North Pole! Meet memorable characters from the animated film as you race across train tops, ride runaway rail cars, and sort through a mountain of presents via a multitude of mini-games, puzzles, and more. Explore massive 3D environments including the North Pole and The Polar Express, while interacting with personalities from the movie including the Girl Know-it-All, Lonely Boy, the Hobo, Smokey & Steamer, and the Elves. As an added bonus, PlayStation 2 owners are treated to two special Eye Toy additions, ""Drive the Train"" and ""Decorate the Christmas Tree,"" as well as voice-acting from Hollywood megastar Tom Hanks.",The Polar Express,http://www.ign.com/games/the-polar-express/ps2-674781,http://ps2.ign.com/articles/564/564602p1.html,14.99 USD,3.5,PS2 PC GBA GCN,"November 3, 2004","http://www.ign.com/games/ico/ps2-14833,http://www.ign.com/games/shadow-of-the-colossus/ps2-490849,http://www.ign.com/games/silent-hill-2/ps2-14904,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.2,Mild Fantasy Violence,E for Everyone,Awful
Nintendo,Sports,Camelot Software Planning,"The Mushroom Kingdom has hosted tennis tournaments before, but never one as explosive as this one. The wild multiplayer action of the smash Nintendo 64 hit, Mario Tennis, returns with even more powerful shots and new, character-specific power-ups guaranteed to make for the craziest matches ever! Instead of just striking a ball back and forth, opponents in Mario Tennis will launch flaming volleys and slam hits with oversized mallets. Gamers play amidst all-new courts and obstacles, as well as some new characters and game modes. For example, you now get to play in the courts of Luigi's Mansion and below the packed stadiums of Peach Dome. Each court brings its own set of challenges. Each character also boasts his/her own set of moves, and each of them fitting the personality of its respective character.",Mario Power Tennis,http://www.ign.com/games/mario-power-tennis/gcn-478864,http://cube.ign.com/articles/564/564517p1.html,49.99 USD,8.5,GCN Wii,"November 8, 2004","http://www.ign.com/games/bmx-xxx/gcn-17510,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/madden-nfl-2006/gcn-698630,http://www.ign.com/games/action-replay-ultimate-codes-mario-kart-double-dash/gcn-16574,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/kirby-air-ride/gcn-499716,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Great,8.6,Mild Cartoon Violence,E for Everyone,Great
Microsoft,"First-Person, Shooter",Bungie Software,"The defeat of the Covenant in the first Halo game was only a temporary victory, as the alien attackers have renewed their mission to wipe out all of humanity. Despite the human military force's and Master Chief's efforts, the Covenant have breeched the Earth's defenses and have left its inhabitants in a dismal situation. In the midst of desperation, players assume the role of Master Chief and lead the resistance against the Covenant to save the people of Earth from a gruesome demise.

features an immense and epic single player mode, as the story picks up where it ended in the first game. In addition to the single player mode,

also features a redesigned multiplayer mode. While the first game limited players to LAN connectivity,

takes multiplayer missions online by way of Xbox Live.",Halo 2,http://www.ign.com/games/halo-2/xbox-482228,http://xbox.ign.com/articles/557/557509p1.html,29.99 USD,9.8,Xbox PC,"November 9, 2004","http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/doom-3/xbox-482119,http://www.ign.com/games/half-life-2/xbox-552580,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/star-wars-knights-of-the-old-republic/xbox-480687",Amazing,9.1,"Blood and Gore, Language, Violence",M for Mature,Amazing
Bandai,Action,"SIE Japan Studio, Cavia","Produced by Sony Computer Entertainment in association with Production I.G., and based on the anime/manga franchise by manga artist Masamune Shirow and anime director Mamoru Oshii, this PS2 offering is partly based on the GitS: Stand Alone Complex TV series. Major Kusanagi and Section 9 officer Bateau (both playable characters, on foot instead of inside a Fuchikoma tank as in the original PlayStation edition) are dispatched on a mission to take down a terrorist organization's arms trade efforts in a mission that send them deeper into a conspiracy of ghost hacking and cybernetic human modification practices.",Ghost in the Shell: Stand Alone Complex,http://www.ign.com/games/ghost-in-the-shell-stand-alone-complex-ps2/ps2-640416,http://ps2.ign.com/articles/563/563840p1.html,49.99 USD,7.0,PS2,"November 8, 2004","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.8,"Blood, Violence",M for Mature,Good
"Digital Bridges, Vivendi Games",Action,KAOLink,"Ripto and his army have attacked the worlds of Ice, Grass and Fire. They've damaged the machine that protects the worlds from the diabolical Ripto. Help Spyro and Sparx recover the 4 damaged machine parts and return them to the Professor. Breathe fire, cast spells, teleport, jump and fly around 3 magical worlds and 7 levels of game play. Interact with characters along the way to find out mission objectives and battle Ripto's army of re-spawning Rhino troops.",Spyro: Ripto Quest,http://www.ign.com/games/spyro-ripto-quest/cell-708711,http://wireless.ign.com/articles/566/566358p1.html,,7.9,Cell,"Nov 12, 2004","http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Great,8.5,,,Good
Nintendo,Platformer,Rare,"Return to Donkey Kong Country on the Game Boy Advance in the Kremling-crushin' sequel featuring the pony-tail whippin' Dixie Kong! The fiendish Kaptain K. Rool has kidnapped Donkey Kong, and it's up to Diddy Kong and Dixie Kong to rescue him! The beloved side-scrollin' sequel to the original Donkey Kong Country blockbuster is now in the palm of your hands. Play Diddy Kong and Dixie Kong and use unique abilities like the cartwheel roll and helicopter spin to go ape on the baddies. Take to the sky in the Funky's Flights four-player minigame, or beat your friends in Expresso's Racing. Known in Japan as Super Donkey Kong 2.",Donkey Kong Country 2,http://www.ign.com/games/donkey-kong-country-2/gba-621154,http://gameboy.ign.com/articles/566/566219p1.html,34.99 USD,8.0,GBA Wii U Wii New 3DS SNES,"November 15, 2004","http://www.ign.com/games/super-mario-bros-3/gba-497892,http://www.ign.com/games/super-mario-world/gba-16931,http://www.ign.com/games/super-mario-world-2-yoshis-island/gba-482090,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Great,8.6,Suitable for Persons Ages Six and Older,E for Everyone,Great
Atari,Fighting,Pipeworks Software,"Godzilla is back. Now he's going to wave his stubby arms around in more diverse locales, fighting more diverse enemies, and using more destructible environments to kill things. This four player beat 'em up is even online. Yes, it will finally be possible to meet up in Tokyo and trash Mothra. The game features online play for up to four people, including head-to-head, three- or four-player free-for-all, or team up for two-on-two combat. Game modes include Action, the mission-based single-player game; Challenges, a series of single-player challenges to complete; Custom, where players can set the parameters of a fight; Versus, the classic one-on-one melee battle, and several mini games such as rail-type arcade scenarios. Stars more than 18 classic Toho movie monsters, such as Godzilla 2000 and 90s, King Ghidorah, Gigan, Mothra, SpaceGodzilla, Biollante and more.",Godzilla: Save the Earth,http://www.ign.com/games/godzilla-save-the-earth/xbox-678428,http://xbox.ign.com/articles/566/566278p1.html,19.99 USD,6.5,Xbox PS2,"November 16, 2004","http://www.ign.com/games/mortal-kombat-shaolin-monks/xbox-709116,http://www.ign.com/games/mortal-kombat-armageddon/xbox-794353,http://www.ign.com/games/marvel-nemesis-rise-of-the-imperfects/xbox-681937,http://www.ign.com/games/crimson-skies-high-road-to-revenge/xbox-479671,http://www.ign.com/games/mortal-kombat-shaolin-monks/xbox-709116,http://www.ign.com/games/atari-racing-collection/xbox-486903,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Good,7.8,Violence,T for Teen,Okay
Vivendi Games,Fighting,Genuine Games,"A no-holds-barred realistic fighter, the game portrays the brutality of street fighting while encompassing the artistic style, settings, storyline and characters from the

movie. Players will feel every punch and kick from delivered from the shocking visuals of broken bones, blood-stained ripped clothes and real-time facial deformation in fully interactive environments from the film and book.  Features 3 different fighting styles and intuitive controls, the ability to create fighters, and online gameplay.",Fight Club,http://www.ign.com/games/fight-club/ps2-621137,http://ps2.ign.com/articles/566/566362p1.html,19.99 USD,4.5,PS2 Cell Xbox Cell,"November 16, 2004","http://www.ign.com/games/tekken-5/ps2-681191,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/dragon-ball-z-budokai-3/ps2-679951,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Mediocre,5.3,"Blood, Intense Violence, Language",M for Mature,Bad
Koei,"Third-Person, Action",Omega Force,"Known as Sengoku Musou Moushouden in Japan, Xtreme Legends is an expansion for Samurai Warriors, an action adventure title in the same family as the Dynasty Warriors series. Samurai Warriors: Xtreme Legends introduces new characters to the franchise and elaborates and expands on the story of the original Samurai Warriors. Players will find new weapons and an array of fresh items and fighting techniques. The expansion will also bring back the original game's character growth system, enabling the creation of beefed-up characters. There are also all-new scenarios, new characters and even a historical reference guide. Gameplay upgrades include adjustments to game balance and the aforementioned more robust character development system.",Samurai Warriors: Xtreme Legends,http://www.ign.com/games/samurai-warriors-xtreme-legends/ps2-690608,http://ps2.ign.com/articles/566/566198p1.html,29.99 USD,7.5,PS2,"November 9, 2004","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.3,Violence,T for Teen,Good
Activision,Platformer,"Adrenium Games, Amaze Entertainment","is based on the book series and DreamWorks Picture starring Jim Carrey, Jude Law and Meryl Streep. It is the only game that lets players experience first-hand the misadventures of the savvy and resilient Baudelaire orphans as they narrowly escape from the clutches of the villainous Count Olaf who is after their inheritance. In the game, players switch between the three orphans, mastering each one's skills to solve puzzles and collect various items to build ingenious inventions. Players make their way across 20 levels filled with puzzle-solving and platforming challenges. Each of the three kids has their own unique talents and skills. There's Violet, the oldest child and the inventor of the family. Then there's the middle child, Klaus, the bookworm. And lastly, there's baby Sunny, who has a penchant for mischief and four very sharp teeth.",Lemony Snicket's A Series of Unfortunate Events,http://www.ign.com/games/lemony-snickets-a-series-of-unfortunate-events/xbox-680833,http://xbox.ign.com/articles/566/566034p1.html,19.99 USD,7.1,Xbox PC Cell GBA GCN PS2,"November 9, 2004","http://www.ign.com/games/psychonauts/xbox-482075,http://www.ign.com/games/blinx-the-time-sweeper-139497/xbox-482070,http://www.ign.com/games/crash-bandicoot-the-wrath-of-cortex/xbox-17503,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Good,7.4,Mild Violence,E for Everyone,Good
Blue Lava Wireless,Puzzle,Blue Lava Wireless,,Blue Blocks,http://www.ign.com/games/blue-blocks/cell-714701,http://wireless.ign.com/articles/566/566280p1.html,,8.4,Cell,"Mar 4, 2004","http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/3d-tower-bloxx-deluxe/cell-14232300,http://www.ign.com/games/xxx-puzzle/cell-761657,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Good,7.8,,,Great
Vivendi Games,Fighting,Genuine Games,"A no-holds-barred realistic fighter, the game portrays the brutality of street fighting while encompassing the artistic style, settings, storyline and characters from the

movie. Players will feel every punch and kick from delivered from the shocking visuals of broken bones, blood-stained ripped clothes and real-time facial deformation in fully interactive environments from the film and book.  Features 3 different fighting styles and intuitive controls, the ability to create fighters, and online gameplay.",Fight Club,http://www.ign.com/games/fight-club/xbox-621141,http://xbox.ign.com/articles/566/566197p1.html,19.99 USD,4.5,Xbox Cell Cell PS2,"November 16, 2004","http://www.ign.com/games/mortal-kombat-shaolin-monks/xbox-709116,http://www.ign.com/games/mortal-kombat-armageddon/xbox-794353,http://www.ign.com/games/marvel-nemesis-rise-of-the-imperfects/xbox-681937,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Okay,6.1,"Blood, Intense Violence, Language",M for Mature,Bad
Vivendi Games,"First-Person, Shooter",Valve,"Once again players assume the role of Gordon Freeman, a scientist destined to save the Earth from hordes of gruesome alien attackers.

takes computer games to a new level of realism with incredible in-game graphics that recreate familiar-looking city streets, and blend them with strange and grotesque monsters, resulting in a believable and at times unsettling environment. Objects and characters feature accurate physics properties, behaving with the appropriate mass, density, and physical properties of their real-life counterparts. Extremely intelligent computer AI result in enemies that plan, adapt, and respond to the player's actions.",Half-Life 2,http://www.ign.com/games/half-life-2/pc-492830,http://pc.ign.com/articles/566/566202p1.html,39.99 USD,9.7,PC Mac Xbox,"November 16, 2004","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Amazing,9.4,"Blood and Gore, Intense Violence",M for Mature,Amazing
Atari,"Third-Person, Action",Stormfront Studios,"In Forgotten Realms: Demon Stone, the player directs a party of three characters: Fighter, Sorcerer and Rogue. The player controls one party member at a time -- switching between them on the fly -- while the other party members are AI-controlled. For example, when the player controls the Fighter, the Sorcerer and Rogue will continue to engage in combat, cast spells and assist the player in defeating all challengers. In many situations, the characters will be able to divide and conquer difficult objectives. The player participates seamlessly in each critical moment as they are cinematically switched from one perspective to another. Players are continually tasked with choosing the best character for each challenge as well as using each character's gameplay specialty to maximum effect.",Forgotten Realms: Demon Stone,http://www.ign.com/games/forgotten-realms-demon-stone/xbox-675264,http://xbox.ign.com/articles/566/566330p1.html,19.99 USD,7.3,Xbox PS2 PC,"November 16, 2004","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Good,7.7,"Blood, Violence",T for Teen,Good
Activision,Platformer,"Adrenium Games, Amaze Entertainment","is based on the book series and DreamWorks Picture starring Jim Carrey, Jude Law and Meryl Streep. It is the only game that lets players experience first-hand the misadventures of the savvy and resilient Baudelaire orphans as they narrowly escape from the clutches of the villainous Count Olaf who is after their inheritance. In the game, players switch between the three orphans, mastering each one's skills to solve puzzles and collect various items to build ingenious inventions. Players make their way across 20 levels filled with puzzle-solving and platforming challenges. Each of the three kids has their own unique talents and skills. There's Violet, the oldest child and the inventor of the family. Then there's the middle child, Klaus, the bookworm. And lastly, there's baby Sunny, who has a penchant for mischief and four very sharp teeth.",Lemony Snicket's A Series of Unfortunate Events,http://www.ign.com/games/lemony-snickets-a-series-of-unfortunate-events/gcn-661961,http://cube.ign.com/articles/566/566220p1.html,19.99 USD,7.1,GCN PC GBA Xbox Cell PS2,"November 9, 2004","http://www.ign.com/games/super-mario-sunshine/gcn-16713,http://www.ign.com/games/sonic-adventure-2/gcn-16893,http://www.ign.com/games/wario-world/gcn-481529,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Good,7.0,Mild Violence,E for Everyone,Good
Electronic Arts,Simulation,"Griptonite Games, Maxis","The Sims have moved to the City where action is 24/7 and reputation means everything. Sims who live in the City are known as Urbz, and they have a bold new look and attitude. Like the console game it's modelled after, the Game Boy Advance version also has a brand new city adventure. Welcome to Miniopolis, a bustling city poised on the brink of ruin. After getting fired from your job as a window washer, you stumble upon Daddy BigBucks' devious plot to take over the city. To thwart his evil schemes you have to get access throughout the city by building up your reputation to become the biggest ""player"" in the city; ultimately making it to that deluxe penthouse in the sky.",The Urbz: Sims in the City,http://www.ign.com/games/the-urbz-sims-in-the-city/gba-677548,http://gameboy.ign.com/articles/566/566234p1.html,19.99 USD,8.0,GBA NDS GCN Xbox PS2,"November 9, 2004","http://www.ign.com/games/jurassic-park-iii/gba-16443,http://www.ign.com/games/i-am-an-air-traffic-controller/gba-16034,http://www.ign.com/games/the-sims-bustin-out/gba-566910,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Great,8.6,"Crude Humor, Mild Violence, Suggestive Themes",E for Everyone,Great
Electronic Arts,Racing,EA Canada,"Need for Speed Underground 2 will challenge gamers to immerse themselves in the tuner culture, exploring an expansive, free-roaming city divided into five distinct neighborhoods. Gamers will encounter rival racers who will initiate events, tip players off to the hottest racing spots, and show them where to buy the most sought-after licensed aftermarket upgrades. The game will feature new game modes, deep new performance customization and tuning, and more than 30 licensed cars.  The game also delivers twice the visual customization upgrades as the original game, providing a staggering 70 billion possible car combinations for total automotive self-expression.",Need for Speed Underground 2,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/xbox-679033,http://xbox.ign.com/articles/565/565852p1.html,19.99 USD,9.1,Xbox GBA GCN Cell PC PS2 NDS,"November 15, 2004","http://www.ign.com/games/forza-motorsport/xbox-682857,http://www.ign.com/games/need-for-speed-most-wanted/xbox-740898,http://www.ign.com/games/need-for-speed-carbon/xbox-837022,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Great,8.8,"Mild Lyrics, Suggestive Themes",E for Everyone,Amazing
