publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Ignition Entertainment,Puzzle,Ignition Banbury,"Ignition's gooey puzzler flows onto Wii with gameplay redesigned for the Wii remote (utilizing its enhanced tilt functionality) as well as enhanced graphics. In Mercury Meltdown Revolution, players guide a mercury blob around futuristic environments complete with moving machinery, test tubes, trap switches, spikes, rotating walkways, dangerous ledges, and other obstacles, in order to reach an end-level goal. The Wii build of the title is set to feature more than 150 levels, hidden labs, updated blog physics, and a variety of bonuses.",Mercury Meltdown Revolution,http://www.ign.com/games/mercury-meltdown/wii-869393,http://wii.ign.com/articles/828/828112p1.html,19.99 USD,7.5,Wii PS2 iPhone PSP,"October 15, 2007","http://www.ign.com/games/boom-blox/wii-892269,http://www.ign.com/games/angry-birds/wii-82426,http://www.ign.com/games/world-of-goo/wii-14230233,http://www.ign.com/games/mario-kart-wii/wii-949580,http://www.ign.com/games/boom-blox/wii-892269,http://www.ign.com/games/nba-jam/wii-56365,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Good,7.4,No Descriptors,E for Everyone,Good
Sony Computer Entertainment,Shooter,Queasy Games,"Everyday Shooter is an album of games exploring the expressive power of abstract shooters. Dissolute sounds of destruction are replaced with guitar riffs harmonizing over an all-guitar soundtrack, while modulating shapes celebrate the flowing beauty of geometry.",Everyday Shooter,http://www.ign.com/games/everyday-shooter/ps3-949626,http://ps3.ign.com/articles/826/826812p1.html,,7.9,PS3 PSP PC,October 2007,"http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/ps3-20007854,http://www.ign.com/games/far-cry-4/ps3-20018319,http://www.ign.com/games/dust-514/ps3-27062,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Good,7.7,,E for Everyone,Good
D3 Publisher,Puzzle,Infinite Interactive,"Puzzle Quest: Challenge of the Warlords challenges players to create, develop and customize the ultimate hero in order to save the land of Etheria from evil Lord Bane. To advance their character, players battle in turn-based, head-to-head ""match-three"" style puzzle games in one of three gameplay modes. Single-player allows gamers to battle against the AI as they embark on over 150 quests. Instant Action allows gamers to jump in and immediately play continuous battles to level-up characters without participating in quests. Multiplayer allows gamers to battle live opponents-- victory will advance the player's hero, magical arsenal, creature companions and more, ultimately rewarding gamers at nearly every turn.",Puzzle Quest: Challenge of the Warlords,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/xbox-360-903804,http://xboxlive.ign.com/articles/826/826713p1.html,10 USD,9.0,Xbox 360 DSi PSP PS4 PS2 PC Mac NDS Cell Wii PS3 iPhone,"October 10, 2007","http://www.ign.com/games/valiant-hearts-the-great-war/xbox-360-20005426,http://www.ign.com/games/quantum-conundrum/xbox-360-116552,http://www.ign.com/games/vessel/xbox-360-116771,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Great,8.5,,E10+ for Everyone 10 and older,Amazing
Sierra,Action,Amaze Entertainment,"In a nefarious plot to unleash destruction, Crash Bandicoot 's arch-nemeses, Neo and Nina Cortex, have mutated the creatures of Crash's island into monstrous abominations! Never one to shirk from danger, our orange furry friend finds that with his potent mix of wacky bravado and daredevil action he is able to hijack the titanic monsters and wield their immense powers against each other! Bring on the titans, because with Crash in charge, the bigger the baddie, the better!",Crash of the Titans,http://www.ign.com/games/crash-of-the-titans/nds-899192,http://ds.ign.com/articles/826/826456p1.html,29.99 USD,8.0,NDS PSP Xbox 360 GBA Cell Wii PS2,"October 2, 2007","http://www.ign.com/games/the-legend-of-zelda-phantom-hourglass/nds-694756,http://www.ign.com/games/the-legend-of-zelda-spirit-tracks/nds-14333936,http://www.ign.com/games/kingdom-hearts-3582-days/nds-964462,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Good,7.5,,E for Everyone,Great
Electronic Arts,Sports,EA Canada,"Featuring the image of two-time FIFA World Player of the Year Ronaldinho on the cover, the 2008 edition of FIFA once again rocks the world for fans of the  game. For the first time ever, fans playing FIFA Soccer 08 will face the pressure to improve their game that real-world players endure every day. Be A Pro Mode locks you in the role of a single player and challenges you to master the same disciplines as a real soccer player—from positioning and tackling to reading the field and passing.

FIFA Soccer 08 puts you on the pitch to defy the odds, perfect your skills, elevate your game and rise up to win glory for your club. And the next-gen gameplay engine delivers animations and ball control that is so responsive you feel like you are actually on the pitch.",FIFA Soccer 08,http://www.ign.com/games/fifa-2008/ps3-842310,http://ps3.ign.com/articles/826/826345p1.html,59.99 USD,7.9,PS3 NDS PC Cell Wii PSP Xbox 360 PS2,"October 9, 2007","http://www.ign.com/games/madden-nfl-2013/ps3-128098,http://www.ign.com/games/nba-2k17/ps3-20052297,http://www.ign.com/games/fifa-2013/ps3-115679,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Great,8.2,,E for Everyone,Good
Electronic Arts,Sports,EA Canada,"Featuring the image of two-time FIFA World Player of the Year Ronaldinho on the cover, the 2008 edition of FIFA once again rocks the world for fans of the  game. For the first time ever, fans playing FIFA Soccer 08 will face the pressure to improve their game that real-world players endure every day. Be A Pro Mode locks you in the role of a single player and challenges you to master the same disciplines as a real soccer player—from positioning and tackling to reading the field and passing.

FIFA Soccer 08 puts you on the pitch to defy the odds, perfect your skills, elevate your game and rise up to win glory for your club. And the next-gen gameplay engine delivers animations and ball control that is so responsive you feel like you are actually on the pitch.",FIFA Soccer 08,http://www.ign.com/games/fifa-2008/xbox-360-908851,http://xbox360.ign.com/articles/826/826338p1.html,59.99 USD,7.9,Xbox 360 NDS PC Cell Wii PSP PS3 PS2,"October 9, 2007","http://www.ign.com/games/madden-nfl-2013/xbox-360-128097,http://www.ign.com/games/nba-2k17/xbox-360-20052299,http://www.ign.com/games/2014-fifa-world-cup/xbox-360-20012689,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Great,8.0,No Descriptors,E for Everyone,Good
Tecmo,Action,Tecmo,"Split your body into three, destroy all enemies with the Invincible Fire Wheel and other new Ninja fighting techniques. Ninja Gaiden II gives you the feel of real ninjutsu.",Ninja Gaiden II: The Dark Sword of Chaos,http://www.ign.com/games/ninja-gaiden-ii-the-dark-sword-of-chaos/nes-7274,http://retro.ign.com/articles/886/886464p1.html,,8.5,NES LCD Wii Wii U 3DS,June 1990,"http://www.ign.com/games/the-legend-of-zelda/nes-5990,http://www.ign.com/games/duck-tales/nes-7365,http://www.ign.com/games/metroid/nes-6006,http://www.ign.com/games/the-legend-of-zelda/nes-5990,http://www.ign.com/games/super-mario-bros-3/nes-6694,http://www.ign.com/games/super-mario-bros/nes-6693",Great,8.7,,,Great
Rockstar  Games,Sports,"Rockstar Leeds, Rockstar San Diego","No guns, no violence, just straight up ping pong from the studio that brought us such games as Midnight Club and Red Dead Revolver. Feel the unmatched speed and intensity of the real-life sport with an authentic physics engine and intuitive gameplay that mimics the exhilarating experience found in international competition.",Rockstar Games Presents Table Tennis,http://www.ign.com/games/rockstar-games-presents-table-tennis/wii-950891,http://wii.ign.com/articles/827/827565p1.html,39.99 USD,7.8,Wii Xbox 360,"October 15, 2007","http://www.ign.com/games/wii-sports/wii-826987,http://www.ign.com/games/wii-sports-resort/wii-14266992,http://www.ign.com/games/fifa-2013/wii-115690,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Good,7.2,,E for Everyone,Good
Tecmo,Action,Tecmo,"A downloadable version of the 1990 NES game, provided through Nintendo's Virtual Console service.

In Ninja Gaiden II: The Dark Sword of Chaos, a new villain, Ashtar, is revealed. Take on the role of Ryu Hayabusa and rescue Irene Lew, a former CIA agent, from Ashtar. Destroy the Sword of Chaos, a weapon of great power forged from the bone of a demon. Use techniques such as the Fire Wheel or the Windmill Throwing Star and attack while holding on to walls and ladders. Use the most innovative technique of all - the ability to create Shadow Clones, orange shadow versions of Ryu that will constantly follow him, repeating previous actions (moving or attacking) in a delayed cycle. Once again defeat henchmen, creatures and bosses with new fighting techniques and even more weapons as you progress through multiple stages on your way to destroying Ashtar, Jaquio and the Realm of Chaos.",Ninja Gaiden II: The Dark Sword of Chaos,http://www.ign.com/games/ninja-gaiden-ii-the-dark-sword-of-chaos/wii-908493,http://wii.ign.com/articles/827/827325p1.html,5 USD,8.5,Wii LCD NES Wii U 3DS,"October 15, 2007","http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155,http://www.ign.com/games/the-legend-of-zelda-twilight-princess/wii-748589,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Great,8.6,Mild Violence,E for Everyone,Great
Sierra,Action,Radical Entertainment,"In a nefarious plot to unleash destruction, Crash Bandicoot 's arch-nemeses, Neo and Nina Cortex, have mutated the creatures of Crash's island into monstrous abominations! Never one to shirk from danger, our orange furry friend finds that with his potent mix of wacky bravado and daredevil action he is able to hijack the titanic monsters and wield their immense powers against each other! Bring on the titans, because with Crash in charge, the bigger the baddie, the better!",Crash of the Titans,http://www.ign.com/games/crash-of-the-titans/xbox-360-899191,http://xbox360.ign.com/articles/827/827884p1.html,49.99 USD,6.5,Xbox 360 PSP GBA Cell Wii NDS PS2,"October 2, 2007","http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/metal-gear-solid-5/xbox-360-149842,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Good,7.0,,E10+ for Everyone 10 and older,Okay
LucasArts,Simulation,Frontier Developments,"Thrillville: Off the Rails lives up to its name with 20 death-defying rides so outrageous, they inspire the same word from every park visitor who sees them: ""WHOA!"" Players build these incredible ""WHOA Coasters"" to leap from one track to another, launch through the air like cannonballs, blast through burning rings of fire and more. A new lighthearted story ties together more than 100 missions, complete with 34 playable multiplayer theme-park games and improved social interaction with park guests. The in-depth conversations both advance the plot and suggest better ways to manage the park. But is every guest to be trusted? One never knows when a rival from the nefarious Globo-Joy might attempt to sabotage Thrillville parks with deceptive information...",Thrillville: Off the Rails,http://www.ign.com/games/thrillville-off-the-rails/xbox-360-948267,http://xbox360.ign.com/articles/828/828285p1.html,49.99 USD,7.9,Xbox 360 PS2 PSP Wii NDS PC,"October 16, 2007","http://www.ign.com/games/port-royale-3/xbox-360-114618,http://www.ign.com/games/the-sims-3/xbox-360-61011,http://www.ign.com/games/the-sims-3-pets/xbox-360-110376,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Good,7.6,,E10+ for Everyone 10 and older,Good
Ubisoft,Strategy,Nival Interactive,"Tribes of the East chronicles the final chapter in the epic struggle that began with the interrupted wedding of Queen Isabel. Players will follow the steps of the Necrolord Arantir as he uncovers the prophecy of the Dark Messiah of Might and Magic and exposes the Demon Sovereign's conspiracy.

For the first time, players can be part of the Orc faction and recruit heroes, build armies and manage cities as you explore and conquer legendary lands. Use tactics, skills and magic to outsmart fantasy armies while developing your heroes and unveiling the dark plot that threatens to tear the world of Ashan apart.",Heroes of Might and Magic V: Tribes of The East,http://www.ign.com/games/heroes-of-might-and-magic-v-tribes-of-the-east/pc-898412,http://pc.ign.com/articles/828/828077p1.html,,7.9,PC,"October 16, 2007","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.1,"Blood, Fantasy Violence, Mild Language, Suggestive Themes",T for Teen,Good
"Destination Software, Inc. (DSI)",Sports,Black Lantern Studios,"Welcome to the unsanctioned, underground world of ping-pong tournaments. Down-and-out former professional ping-pong phenom Randy Daytona is sucked into this maelstrom when FBI Agent Ernie Rodriguez recruits him for a secret mission. Randy is determined to bounce back and win, and to smoke out his father's killer -- arch fiend Feng.",Balls of Fury,http://www.ign.com/games/balls-of-fury/wii-904572,http://wii.ign.com/articles/827/827900p1.html,29.99 USD,1.2,Wii NDS,"October 8, 2007","http://www.ign.com/games/wii-sports/wii-826987,http://www.ign.com/games/wii-sports-resort/wii-14266992,http://www.ign.com/games/fifa-2013/wii-115690,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Awful,3.8,,E10+ for Everyone 10 and older,Unbearable
Game Factory,Racing,Full Fat,"The Biker Mice From Mars are on a quest to get hold of the Regenerator - the only device that can save their home planet from destruction. Stoker, a famous General from the Martian Wars, is the only one who can build it for them, but he has been kidnapped and is being held captive at Rump Towers. They must rescue Stoker, protect him from the bad guys and help him collect some of the vital components he needs to build the regenerator. Will they be able to protect both the regenerator and Stokes?

Take on the role of each of the three Biker Mice: the cool leader, Throttle, the fun dare devil, Vinnie, and the gentle giant, Modo in their battle against their enemies. Throughout their missions Charley and General Carbine will be giving them tutorials and other tips on how to fight and they need all the help they can get with some serious bad guys to deal with who will stop at nothing to get what they want!",Biker Mice From Mars,http://www.ign.com/games/biker-mice-from-mars/nds-780389,http://ds.ign.com/articles/827/827919p1.html,29.99 USD,3.0,NDS PSP Xbox PS2 PC,"June 5, 2007","http://www.ign.com/games/mario-kart-ds/nds-682877,http://www.ign.com/games/pokemon-dash/nds-707317,http://www.ign.com/games/diddy-kong-racing/nds-826996,http://www.ign.com/games/elite-beat-agents/nds-826978,http://www.ign.com/games/super-scribblenauts/nds-45898,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/nds-854922,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Unbearable,1.1,Cartoon Violence,E10+ for Everyone 10 and older,Awful
Sierra,Platformer,Amaze Entertainment,"The legend continues in the second installment of The Legend of Spyro trilogy with the Ape King arriving at the Temple of Souls in an effort to usher in a new age of darkness.  As Spyro, players must unlock the secrets behind a series of strange visions that he is having and find the power to defeat this terrifying new force.",The Legend of Spyro: The Eternal Night,http://www.ign.com/games/the-legend-of-spyro-the-eternal-night/nds-948712,http://ds.ign.com/articles/827/827850p1.html,29.99 USD,5.5,NDS PS2 Cell GBA Wii,"October 2, 2007","http://www.ign.com/games/new-super-mario-bros/nds-682879,http://www.ign.com/games/super-mario-64-ds/nds-682831,http://www.ign.com/games/castlevania-order-of-ecclesia/nds-958543,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Okay,6.4,Cartoon Violence,E for Everyone,Mediocre
Sierra,Action,Radical Entertainment,"In a nefarious plot to unleash destruction, Crash Bandicoot 's arch-nemeses, Neo and Nina Cortex, have mutated the creatures of Crash's island into monstrous abominations! Never one to shirk from danger, our orange furry friend finds that with his potent mix of wacky bravado and daredevil action he is able to hijack the titanic monsters and wield their immense powers against each other! Bring on the titans, because with Crash in charge, the bigger the baddie, the better!",Crash of the Titans,http://www.ign.com/games/crash-of-the-titans/wii-899066,http://wii.ign.com/articles/827/827903p1.html,49.99 USD,6.5,Wii PSP Xbox 360 GBA Cell NDS PS2,"October 2, 2007","http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155,http://www.ign.com/games/the-legend-of-zelda-twilight-princess/wii-748589,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Good,7.4,,E10+ for Everyone 10 and older,Okay
Konami,Action,Konami,"The evil Don Hedron has descended upon the peaceful forest with Black Water and it's up to Dewy, a small droplet of water, to eliminate the terrible scourge and save the towering Elder Tree. Take control of Dewy using the Wii Remote, rolling him around the environment and using special elemental powers with unique gesture-based controls to take on the dastardly forces of Don Hedron. Control heat and cold to transform Dewy into ice and steam to solve puzzles and restore a beautiful world of peace!",Dewy's Adventure,http://www.ign.com/games/dewys-adventure/wii-882221,http://wii.ign.com/articles/827/827882p1.html,49.99 USD,6.8,Wii Cell,"September 18, 2007","http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155,http://www.ign.com/games/the-legend-of-zelda-twilight-princess/wii-748589,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155,http://www.ign.com/games/the-legend-of-zelda-twilight-princess/wii-748589,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Good,7.7,Mild Cartoon Violence,E for Everyone,Okay
DreamCatcher Interactive,Action,,,Animates,http://www.ign.com/games/animates/nds-952372,http://ds.ign.com/articles/826/826249p1.html,19.99 USD,2.0,NDS,"September 18, 2007","http://www.ign.com/games/the-legend-of-zelda-phantom-hourglass/nds-694756,http://www.ign.com/games/the-legend-of-zelda-spirit-tracks/nds-14333936,http://www.ign.com/games/kingdom-hearts-3582-days/nds-964462,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Mediocre,5.3,,E for Everyone,Painful
Warner Bros.  Interactive,Action,WayForward Technologies,"Duck Amuck lets players wield the Nintendo DS stylus to irritate, aggravate and infuriate their own Daffy Duck in humorous ways. In the game inspired by the classic Duck Amuck cartoon, players will compete against Daffy through a series of mini-games that range from retro inspired favorites to modern, innovative gameplay interactions, with the goal of driving Daffy's temperature, and his temper, through the roof. Looney Tunes: Duck Amuck also features wireless game play allowing players to not only gang up on Daffy as a team but also battle each other in head-to-head competition.",Looney Tunes: Duck Amuck,http://www.ign.com/games/looney-tunes-duck-amuck/nds-900724,http://ds.ign.com/articles/826/826071p1.html,29.99 USD,6.0,NDS,"October 9, 2007","http://www.ign.com/games/the-legend-of-zelda-phantom-hourglass/nds-694756,http://www.ign.com/games/the-legend-of-zelda-spirit-tracks/nds-14333936,http://www.ign.com/games/kingdom-hearts-3582-days/nds-964462,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Good,7.3,,E for Everyone,Okay
SNK Playmore,Fighting,SNK [1978-2001],"A downloadable version of the 1992 NeoGeo game, provided through Nintendo's Virtual Console service.

This super-charged fighting game features eight characters, including Hanzo, Janne and Rasputin, modeled on historical figures from throughout the ages. The fighters compete against each other to become the world's toughest combatant, with players using a setup consisting of only three buttons (one each for punching, kicking and throwing). Adding to this unique system is the fact that the strength of your offensive blow depends on how long the button is pressed and held. Along with regular match styles, Death Match mode is also available and features mines, electrified ropes and other dangerous objects in the battle arena that can change conditions during the fight or damage players. Enjoy the wide range of combat forms as you take on history's best.",World Heroes,http://www.ign.com/games/world-heroes/wii-963200,http://wii.ign.com/articles/826/826047p1.html,9 USD,6.0,Wii Gen Arcade NG SNES Xbox One PS3 PSP TG16 PS4,"October 8, 2007","http://www.ign.com/games/super-smash-bros-brawl/wii-748545,http://www.ign.com/games/project-m/wii-132552,http://www.ign.com/games/pokemon-rumble/wii-14356297,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Good,7.5,"Blood, Violence",T for Teen,Okay
Valve,"First-Person, Shooter",Valve,"Team Fortress 2 (TF2) is the sequel to the game that put class-based, multiplayer team warfare on the map. The game delivers new gametypes, a signature art style powered by Valve's next generation animation technology, persistent player statistics, and more. Unlike other ""class-based"" games that offer a variety of combat classes only, Team Fortress 2 packs a wild variety of classes which provide a broad range of tactical abilities and personalities, and lend themselves to a variety of player skills. Play as the flame-throwing Pyro, the room clearing Heavy, or the Spy, a master of disguises. Other classes include: Scout, Sniper, Medic, Engineer, Demoman, or Soldier.

Team Fortress 2 was first included with the release of Half-Life 2's Orange Box. Now, each game from that pack is available as its own boxed title for gamers to pick and choose their favorites.",Team Fortress 2,http://www.ign.com/games/team-fortress-2/pc-11640,http://pc.ign.com/articles/826/826080p1.html,29.99 USD,8.9,PC Mac,"October 9, 2007","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.9,"Blood and Gore, Intense Violence",M for Mature,Great
Konami,Strategy,Konami JPN (KCEJ),"A new year at the Duel Academy has begun and the Tag Duel Tournament is the year's most anticipated event. Champion duelists from all around the world have accepted invitations to this tournament. Explore the Duel Academy and find your perfect partner to combine your decks to become an unstoppable fighting machine!

With Yu-Gi-Oh! GX Tag Force 2, you can now duel 2 vs 2 with your friends! An enhanced Tag Duel system allows up to four friends to play all at once. Tons of new characters have been added, including ASter and Jesse -- who will be your partner? With the new Destiny Draw system, it's not over until the last draw!",Yu-Gi-Oh! GX Tag Force 2,http://www.ign.com/games/yu-gi-oh-gx-tag-force-2/psp-951218,http://psp.ign.com/articles/825/825801p1.html,29.99 USD,6.0,PSP,"September 24, 2007","http://www.ign.com/games/final-fantasy-tactics/psp-869380,http://www.ign.com/games/disgaea-2-cursed-memories/psp-14307707,http://www.ign.com/games/crystal-defenders-14316085/psp-29147,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Good,7.7,Mild Fantasy Violence,E for Everyone,Okay
SEGA,Racing,SEGA Racing Studio,"The classic rally racing series series hits next-gen consoles, with powerful new technology fueling its bumper-to-bumper racing. Vehicle selection affects driving strategy in Sega Rally Revo, as race course surfaces dynamically deform upon repeated contact with vehicle tires and changing weather effects. Sega Rally Revo features a variety of fully deformable surfaces, from gravel-littered tracks and smooth tarmac roads, to snow-covered mountain passes. Driving skills will also be tested by Sega Rally Revo's advanced AI which allows NPC drivers to dynamically adapt their driving style to the varied racing surfaces. Players can enjoy a comprehensive single-player campaign as they travel the globe racing the best drivers in the world. Sega Rally Revo also features online capabilities, with multiplayer splitscreen modes offering an extremely competitive rally experience against drivers around the world.",SEGA Rally Revo,http://www.ign.com/games/sega-rally-revo/ps3-825458,http://ps3.ign.com/articles/826/826119p1.html,59.99 USD,8.0,PS3 Xbox 360 PSP PC,"October 9, 2007","http://www.ign.com/games/littlebigplanet-karting/ps3-128163,http://www.ign.com/games/gran-turismo-5/ps3-857126,http://www.ign.com/games/twisted-metal/ps3-951234,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Good,7.6,,E for Everyone,Great
"DreamCatcher Interactive, Focus Home Interactive",Action,Cyanide,"A fantasy voyage through the great mythologies, Loki allows the player to take on the role of one of the 4 heroes of the game, each drawn from a different mythology: a mighty Norse fighter, a fierce Greek warrior, a powerful Egyptian magician or an Aztec shaman who masters the secrets of the spirit world. Whatever hero the player adopts, he must come to the aid of the gods he worships. He will come to realise that behind the chaos that is threatening his world lies Seth, the Egyptian god of darkness and evil, who has returned from the kingdom of the dead. The hero must therefore undertake an epic journey across the various epochs and myths. He will fight a multitude of monsters of all shapes and sizes, and even overthrow a few gods, on his way to preventing Seth establish his wicked reign.",Loki: Heroes of Mythology,http://www.ign.com/games/loki-heroes-of-mythology/pc-763385,http://pc.ign.com/articles/827/827424p1.html,39.99 USD,6.0,PC,"October 2, 2007","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/dark-souls-3/pc-20038753,http://www.ign.com/games/nier-automata/pc-20057489,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.8,"Blood, Violence",M for Mature,Okay
SEGA,Action,SEGA,"A downloadable version of the 1993 Genesis/Mega Drive game, provided through Nintendo's Virtual Console service.

Joe Musashi returns to action, and the evil Neo Zeed is back to thwart him. A master of stealth and strategy, Musashi can jump over walls, swing on loose wires, ride a stallion, and command a jet ski in this massive adventure. A super ninja has been cloned from Joe's cells, and has taken control of the Zeed's evil minions. With no choice but to kill them all, you'll step into Joe's shoes using swords, ninja magic, and more to counter the death stars, chain guns, and grenades the enemies will attack you with. There are more than 25 action-packed levels in this stunning sequel, and a painfully powerful boss character guards each. Real ninja sound effects and killer graphics add to the excitement of an already impressive martial arts title.",Shinobi III: Return of the Ninja Master,http://www.ign.com/games/shinobi-iii-return-of-the-ninja-master/wii-954651,http://wii.ign.com/articles/827/827448p1.html,8 USD,8.0,Wii iPhone Gen PC 3DS,"August 20, 2007","http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155,http://www.ign.com/games/the-legend-of-zelda-twilight-princess/wii-748589,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Great,8.6,"Fantasy Violence, Mild Blood",E10+ for Everyone 10 and older,Great
