community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title
7.1,Good,"A young swordsman named Darius is joined by his childhood friend Ruyan, and a mysterious woman with incredible magical talent named Faeana on a quest to stop the mad wizard Darsul from destroying their homeland. The three heroes have been bound by the evil sorcerer's curse to suffer a shared fate - either they explore the ruins of an ancient civilization together to find a cure for their affliction, or they will all die.",FromSoftware,RPG,7.0,Good,PS2,14.99 USD,Agetec,T for Teen,"Animated Violence, Realistic Violence","http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/final-fantasy-x/ps2-14008,http://www.ign.com/games/final-fantasy-xii/ps2-488222,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","January 22, 2002",http://ps2.ign.com/articles/324/324132p1.html,Forever Kingdom
8.4,Great,"With so many corporate mega-mergers having gone down in recent years, can it come as much of a surprise to Sega's own figurehead finding a new home on Nintendo's Game Boy Advance? Wipe that shocked look off of your face and prepare to join the speedy little critter on an all-new adventure that fits in the palm of your hand. New graphics give the SONIC series a welcome overhaul, and there are four playable characters in this version. The gameplay takes elements from the classic series namely the side-scrolling, power-up system, and collection of items and combines it with a party game atmosphere, allowing four player in on the action at one time. If you're new to the series, the action revolves around a noble (and awfully fast) little hedgehog that has to traverse worlds and levels, picking up items and battling enemies. This installment adds a ""grind"" maneuver to Sonic's standard jumping ability, and there are tons of new faces to get franchise fans excited.","Dimps, Sonic Team",Platformer,9.1,Amazing,GBA,45.99 USD,"THQ, SEGA",E for Everyone,No Descriptors,"http://www.ign.com/games/super-mario-bros-3/gba-497892,http://www.ign.com/games/super-mario-world/gba-16931,http://www.ign.com/games/super-mario-world-2-yoshis-island/gba-482090,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",February 2002,http://gameboy.ign.com/articles/324/324071p1.html,Sonic Advance
7.1,Good,"Star Wars Starfighter allows you to fly through a unique chapter of the Star Wars universe, piloting 20 realistic and accurately rendered 3D starships amidst a variety of 14 environments set in air and space. The game sets players on an epic journey that begins on the lush paradise planet of Naboo and continues through the climactic assault on the Droid Control Ship inspired by the motion picture Star Wars Episode I: The Phantom Menace. Players are introduced to the three main fighter pilots through a series of intense flight exercises from each character's point of view. Regardless of whom they choose, however, gamers will be able to test their battle skills against more than 50 vehicles, including Trade Federation drop ships, battle tanks, droid starfighters and never before seen craft such as the deadly Protector, Scarab, and Dagger.",LucasArts,Flight,7.7,Good,PC Arcade PS2 PS3 Xbox,39.99 USD,LucasArts,T for Teen,Violence,"http://www.ign.com/games/squadron-42/pc-20046151,http://www.ign.com/games/star-citizen/pc-144978,http://www.ign.com/games/microsoft-flight/pc-83711,http://www.ign.com/games/lords-of-the-fallen/pc-131477,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/guacamelee/pc-20003228,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","January 29, 2002",http://pc.ign.com/articles/166/166508p1.html,Star Wars Starfighter
8.6,Great,"Can you say ""Dynasty?"" After two years of roundball domination on Dreamcast, Sega Sports unleashes its award-winning NBA franchise on the next-generation basketball court with NBA 2K2. Building upon a foundation of vibrant graphics and crisp, detailed player animation, NBA 2K2 talks the talk and walks the walk! High pick and roll? We got it! Killer crossover? It's in there! The big man's game? You betcha! On offense, use the versatile low post game to drop step around your defender and explode past him for a posterizing dunk, back him down into the key and pull up for a sweet hook, or lull him to sleep and pass to the open man. Tight AI defenders take away the baseline, deftly rotate to the open man, and establish rebounding position in the paint. Sharper skills and smarter D elevate your game to a higher level and make NBA 2K2 the one to beat.

After two years of roundball domination on Dreamcast, Sega Sports unleashes its award-winning NBA franchise on the next-generation basketball court with NBA 2K2. Building upon a foundation of vibrant graphics and crisp, detailed player animation, NBA 2K2 talks the talk and walks the walk!",Visual Concepts,Sports,8.8,Great,Xbox GCN PS2 DC,4.99 USD,SEGA,E for Everyone,No Descriptors,"http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",February 2002,http://xbox.ign.com/articles/354/354519p1.html,NBA 2K2
9.2,Amazing,"The last first-party title to be released for the Japanese N64 is also one of the quirkiest. Billed as a communication game, players are free to roam about a small forest community, talk to animals, run chores and slowly learn what peace and harmony are all about. While there is tons of Japanese text to wade through, the gameplay is very rewarding. The graphics are typical Nintendo fare – cute, but imaginative enough to appeal to older gamers as well. But perhaps the most attractive part of the game to foreign players are the many emulated NES classics you can play as you progress through the game. Although not released in the US or Europe, Nintendo ported the N64 game to GameCube and brought the title to the west in its upgraded form.",Nintendo EAD,Adventure,8.6,Great,N64 GCN,,Nintendo,,,"http://www.ign.com/games/shadowgate-64-trials-of-the-four-towers/n64-3871,http://www.ign.com/games/spider-man-2000/n64-12700,http://www.ign.com/games/dinosaur-planet/n64-14516,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933",Japan Only,http://ign64.ign.com/articles/354/354488p1.html,Doubutsu no Mori
8.4,Great,"The game that took the nation by storm last summer on the PlayStation 2 is back and better than ever, as EA SPORTS BIG brings NBA STREET and it's barrage of hot streetball action to the all-new Nintendo GameCube. Take basketball back to its roots on the street to face off against the biggest and baddest street legends in the land in the first and only streetball game for the Nintendo GameCube.

Show off your mad hoops skills and make your opponents buckle with ""ankle-breaking"" moves and fierce dunks. Drain treys from deep beyond the arc or bang around down low and dominate the post with your inside game. With ""off-the-backboard"" no-look passes and dizzying crossover dribbles your opponent will be beggin' for mercy as you pump up your power meter. Stop...Pop...Drop -- Count it, baby! If your game's weak, you don't have to go home, but you've gotta get off the court. It's not basketball. It's streetball. You got game?","NuFX, Inc.",Sports,8.6,Great,GCN PS2,7.99 USD,Electronic Arts,E for Everyone,No Descriptors,"http://www.ign.com/games/bmx-xxx/gcn-17510,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/madden-nfl-2006/gcn-698630,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","February 19, 2002",http://cube.ign.com/articles/354/354390p1.html,NBA Street
7.5,Good,"There's a whole fortune buried out there somewhere, and you might just be the pirate to find it. Take on the life of a real swashbuckler in this daring quest for the PlayStation 2. You'll traverse five enormous environments in search of riches, and you'll have to battle your way through every inch of water to travel between the lands. There are 12 awesome fighting vessels to choose from, and you can acquire equipment to help upgrade each of them. Each campaign begins in port and quickly develops over the miles and miles of treacherous waters. A skilled blend of real-time action and role-playing excitement, Pirates: The Legend of Black Kat is a fast-moving, arcade-style thriller that's sure to yield dozens of imitations because of its unique style. There are dozens of mysteries and secrets to unravel throughout the escapade, but your primary goals are to get rich and improve your ranking among the elite of the cutthroats.",Westwood Studios,"Third-Person, Action",7.3,Good,PS2 Xbox,19.99 USD,Electronic Arts,T for Teen,Animated Violence,"http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war/ps2-661321,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","March 25, 2002",http://ps2.ign.com/articles/354/354378p1.html,Pirates: The Legend of Black Kat
7.4,Good,"Columns Crown reinvents the smash puzzle game with new modes of play. The Princess has searched all over her family castle for the missing Spirit Stones that fill in the royal crown. She can only find four of the magical gems so she enlists the aid of her friend Milshe, an apprentice magician, and their friend Lote, a young alchemist. Choose between the two friends and help the Princess collect Spirit Stones in Flash Columns Mode. Link with a friend or play the CPU in Versus Mode to unleash devastating elemental attacks with the recovered gems. Your performance in each of the exciting modes will reveal more rare Spirit Stones for you to collect and keep you coming back for more!",WOW Entertainment,Puzzle,7.2,Good,GBA,12.99 USD,"THQ, SEGA",E for Everyone,No Descriptors,"http://www.ign.com/games/barbie-superpack/gba-490732,http://www.ign.com/games/tweety-and-the-magic-gems/gba-15444,http://www.ign.com/games/super-monkey-ball-jr/gba-480095,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",February 2002,http://gameboy.ign.com/articles/354/354415p1.html,Columns Crown
8.7,Great,"The main character, U-1, is despised by all, even his secret flame. The only friend he has is his dog Puma, luckily, that could soon change. U-1 has kept it a secret that he is the descendant of the legendary hero, Gitaroo Man. Drawn in to battle the evil Grabaren family, he must recover the legendary Gitaroo to save the peace of the land. Gitaroo-Man is more than just a music and rhythm, but actually a game where players much jump, duck and attack while utilizing both the analog stick and buttons at the same time. With CG cut scenes, awesome action and an in-depth story, the music and rhythm genre has a whole new meaning.",iNiS,Music,8.5,Great,PS2 PSP,24.99 USD,Koei,E for Everyone,Mild Language,"http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/guitar-hero-ii/ps2-823033,http://www.ign.com/games/guitar-hero-iii-legends-of-rock/ps2-899095,http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/atari-racing-collection/ps2-483265,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","February 18, 2002",http://ps2.ign.com/articles/354/354413p1.html,Gitaroo-Man
7.9,Good,"It has been eight years since the first spectacular Podracing showdown between Sebulba and the young Anakin Skywalker. Seeking payback for his humiliating loss, Sebulba has a new beefed-up Podracer and lust for revenge. But it's not going to be easy: Anakin has grown into a boldly skilled Podracer pilot. Thus the stage is set for Star Wars: Racer Revenge, bringing newer, faster, and even more dangerous Podracing to the galaxy-taking you on a one-way ride to ultimate victory. Jockey for position with a tangle of Podracing opponents or leave the pack behind at intense, nerve-jangling, planet-scorching simulated speeds of up to 600 mph. Crash and bash competitors into oblivion as you take them out of the race for good.",Rainbow Studios,Racing,8.4,Great,PS2 PS3 PS4,19.99 USD,LucasArts,E for Everyone,Mild Violence,"http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","February 12, 2002",http://ps2.ign.com/articles/354/354306p1.html,Star Wars Racer Revenge
8.7,Great,"You say you want a revolution? The setting is Tokyo; the year is 2024. Freedom is a valuable commodity, and freedom of expression is even more so. The thumping beats and mean streets are back in JSRF ? Jet Set Radio Future on the Xbox video game system. Featuring unique comic-style graphics, new tricks, and hot tunes, Jet Set Radio Future brings the hippest game ever into a brave new world. Choose a character, strap on your rocket-powered skates, and immerse yourself in living, breathing cities filled with opportunity.

Along the way, you?ll compete with rival gangs, be chased by cops, and perhaps discover something unthinkable. Join up with a friend and work together to reach new places, create new attacks, and perform astounding stunts. Wherever your adventure takes you, it?s all about extreme skating, extreme action, and of course, extreme style.",Smilebit,Action,9.1,Amazing,Xbox,5.99 USD,SEGA,T for Teen,"Animated Violence, Realistic Violence, Strong Lyrics","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",February 2002,http://xbox.ign.com/articles/354/354328p1.html,Jet Set Radio Future
7.4,Good,"The evil Ghosts strike again, picking the magical golden fruit from the ancient tree and unleashing mayhem throughout Pac-Land. Luckily, Pac-Man isn't all about mazes anymore. He has matured and found his way to the next generation consoles to guide you through six worlds, 15 mazes and 20 levels. While there are some mazes, Pac-Man has strayed away from its traditional ways and found full 3D gameplay. In addition to classic pill-popping, Pac-Man has acquired new powers like flip kicking, in-line skating, ice-skating and driving a submarine. The game also include unlockable arcade games, like the classic Pac-Man, Ms. Pac-Man, and more.",Namco,Platformer,7.0,Good,GCN PS2 PC GBA Xbox,12.99 USD,Namco,E for Everyone,Mild Violence,"http://www.ign.com/games/super-mario-sunshine/gcn-16713,http://www.ign.com/games/sonic-adventure-2/gcn-16893,http://www.ign.com/games/wario-world/gcn-481529,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","March 11, 2002",http://cube.ign.com/articles/355/355105p1.html,Pac-Man World 2
6.6,Okay,The ultimate motorcycle racing game is back-and totally customizable! Build your own tracks with the new 3D track creator and share them with your friends. Feel the adrenaline rush of high-speed racing with improved graphics and more 3-D acceleration. Choose a tire smokin' superbike or a rugged motorcross bike and hang on for the ride of your life!,Delphine,Racing,6.9,Okay,PC PS,29.99 USD,Infogrames,E for Everyone,No Descriptors,"http://www.ign.com/games/forza-horizon-3/pc-20054784,http://www.ign.com/games/flatout-4/pc-20068143,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Feb 12, 2002",http://pc.ign.com/articles/354/354989p1.html,Moto Racer 3
6.1,Okay,"Humanity is dead. But human consciousness lives on in their machines. And now, the invaders that brought on the apocalypse have been driven from the Earth. It's time to rebuild, but there aren't enough resources left for everyone's needs. The fight for Earth's present has ended. The fight for Earth's future is ready to begin.",Yuke's Media Creations,Action,3.5,Awful,PS2,6.99 USD,Eidos Interactive,T for Teen,"Animated Violence, Realistic Violence","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","February 26, 2002",http://ps2.ign.com/articles/354/354962p1.html,Eve of Extinction
8.4,Great,"The second GBA edition of the series, Tony Hawk's Pro Skater 3 extends beyond the boundaries of the traditional skateboarding genre by setting players in bigger, living environments. Pull off hundreds of combo moves and tricks including nollies, and lip tricks all with fluid animations, and trigger events that change the game world for new skating opportunities..",Vicarious Visions,"Extreme Sports, Sports",9.6,Amazing,GBA GBC Xbox N64 PS2 GCN PC Mac PS,9.99 USD,Activision,E for Everyone,Animated Blood,"http://www.ign.com/games/mario-golf-advance-tour/gba-550432,http://www.ign.com/games/tony-hawks-pro-skater-2/gba-16246,http://www.ign.com/games/shaun-palmers-pro-snowboarder/gba-16410,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","Mar 6, 2002",http://gameboy.ign.com/articles/355/355028p1.html,Tony Hawk's Pro Skater 3
8.8,Great,"The first of the series built specifically for next-gen consoles, Tony Hawk's Pro Skater 3 delivers realistic, cutting edge graphics, action-packed gameplay, seamless video cinematic sequences and crisp special effects. The game extends beyond the boundaries of the traditional skateboarding genre by setting players in living environments that evolve. Players can choose to skate through realistic urban settings complete with pedestrians, cars, traffic accidents, natural disasters and changing weather conditions.

Players go high flying through some of the hottest skating locales in the world including Skater?s Island in Middleton, Rhode Island, Rio, Los Angeles, Canada, Tokyo and Paris. Fluid animations let gamers pull off hundreds of combo moves and tricks including nollies, manuals and lip tricks using the franchise's signature solid control scheme.",Neversoft Entertainment,"Extreme Sports, Sports",9.5,Amazing,Xbox GBA GBC PS2 GCN PC N64 Mac PS,14.99 USD,Activision,T for Teen,"Blood, Mild Lyrics, Suggestive Themes","http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",March 2002,http://xbox.ign.com/articles/355/355027p1.html,Tony Hawk's Pro Skater 3
5.8,Mediocre,"Join the convoy! AM2's off the wall arcade smash, 18-Wheeler American Pro Trucker is rambling to the PlayStation2 computer entertainment system for one heck'uva pit stop! Get behind the wheel of a 60 foot long, 20 ton, 18-wheeled beast and buckle up as you haul tail from New York to California and everywhere in between in the most intense joyride of your life! 10-4 good buddy - Over and out!",SEGA-AM2,Racing,5.0,Mediocre,GCN DC,9.99 USD,Acclaim Entertainment,E for Everyone,Violence,"http://www.ign.com/games/action-replay-ultimate-codes-mario-kart-double-dash/gcn-16574,http://www.ign.com/games/kirby-air-ride/gcn-499716,http://www.ign.com/games/need-for-speed-most-wanted/gcn-740900,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","February 19, 2002",http://cube.ign.com/articles/354/354952p1.html,18-Wheeler American Pro Trucker
8.0,Great,"Konami's ZONE OF THE ENDERS franchise shrinks down to a GBA-sized masterpiece. As per usual, you're the kid who finds himself piloting a giant robot through level after level of mechanized foes. There's an interplanetary war raging, and each battlefield holds varied levels of opposition to contend with. As you make your way through the game, you'll earn parts and upgrades with which to build up your mech enjoying new levels of offensive power, defensive strength, or capacity for speed. Unlike its 3D predecessors, ZONE OF THE ENDERS: The Fist of Mars focuses in on 2D strategy, challenging you to traverse complex battle maps in search of fights. The longer you survive, the stronger your mech will be for subsequent rounds and more skilled boss characters. Fantastic visuals and wholly original gameplay combine to create an utterly unforgettable handheld experience  This game was actually developed under the advisement of the saga's creator, Noriaka Okamura.","Konami JPN (KCEJ), Sunrise Interactive (JP)",Action,6.3,Okay,GBA,6.99 USD,Konami,E for Everyone,Animated Violence,"http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","February 12, 2002",http://gameboy.ign.com/articles/354/354929p1.html,Zone of the Enders: The Fist of Mars
7.9,Good,"In NHL 2002, Electronic Arts has included several game modes including Practice, Exhibition and a Full Season. You can even pull off one-timers and blocked shots in a head to head match, with up to four players. Multiplayer action requires GBAs and Game Paks for every player and enough GBA Game Link cables to connect all systems.  NHL 2002 allows anyone to play like a pro make the first hockey game on the Game Boy Advance enjoyable.",Budcat Creations,Sports,7.9,Good,GBA PS2 PC Xbox,37.99 USD,Electronic Arts,E for Everyone,Mild Animated Violence,"http://www.ign.com/games/mario-golf-advance-tour/gba-550432,http://www.ign.com/games/tony-hawks-pro-skater-2/gba-16246,http://www.ign.com/games/shaun-palmers-pro-snowboarder/gba-16410,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","March 6, 2002",http://gameboy.ign.com/articles/355/355742p1.html,NHL 2002
6.0,Okay,"Wendy has grown up and now has children of her own. But the real world is a very different place from the wonderful Never Land -- World War II is raging, and London has become a battleground. The one comfort Wendy has for her children is her wealth of stories about the remarkable place she used to know. Her boy Danny loves bedtime stories -- but 12-year-old Jane is a practical child with no patience for this nonsense. In this world torn apart by war, Jane sees no room for faith, trust and make-believe -- until she is kidnapped by Captain Hook and whisked away to Never Land! Now, the land of fantasy becomes a reality, and the silly boy who would never grow up is her hero.",Disney Interactive Studios,Platformer,5.3,Mediocre,PS PS2 GBA PS3 PSP,27.99 USD,Sony Computer Entertainment,E for Everyone,Mild Realistic Violence,"http://www.ign.com/games/crash-bandicoot/ps-603,http://www.ign.com/games/crash-bandicoot-warped/ps-3919,http://www.ign.com/games/crash-bandicoot-2-cortex-strikes-back/ps-2037,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",February 2002,http://psx.ign.com/articles/355/355720p1.html,Peter Pan in Disney's Return to Never Land
6.6,Okay,"Step up to the plate and swing for the fences with ""Home Run KING""
for the Nintendo GameCube. With all of the players, teams and stadiums of
Major League Baseball(R) recreated in amazing detail, this is just in time
for the 2002 season. With ""Home Run KING's"" pick-up-and-play controls and
fast-paced arcade action, you'll be smashing records and setting new ones in
no time.",WOW Entertainment,Sports,6.2,Okay,GCN,38.99 USD,SEGA,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/bmx-xxx/gcn-17510,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/madden-nfl-2006/gcn-698630,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","March 19, 2002",http://cube.ign.com/articles/355/355684p1.html,Home Run King
8.8,Great,"Bridge Commander takes place in the Star Trek: The Next Generation universe, and the player will be thrust into the role of Captain in and have the ability to command the most powerful starships in the Federation, such as the U.S.S. Sovereign. Players will control their ship via a three-dimensional bridge, but will have the option to switch to an external tactical view for firefights. Including the introduction of a new race, Bridge Commander's story will develop over eight episodes and over thirty missions featuring such popular races as the Romulans, Klingons, and Cardassians.",Totally Games,Simulation,9.0,Amazing,PC,44.99 USD,Activision,E for Everyone,Violence,"http://www.ign.com/games/civilization-beyond-earth/pc-20016115,http://www.ign.com/games/simcity/pc-128952,http://www.ign.com/games/civilization-beyond-earth-rising-tide/pc-20040683,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Feb 26, 2002",http://pc.ign.com/articles/354/354324p1.html,Star Trek: Bridge Commander
7.4,Good,"UFC: Tapout perfectly portrays the real-life mixed-martial arts pay-per-view spectacular; complete with stylized fighter entrances and signature submission moves.

A full roster of the world's most accomplished athletes, including current UFC middleweight world champion Tito Ortiz, as well as classic brawlers like Dan Severn, await and promise to offer gamers more full contact fighting than any other title ever created.",Dream Factory,Fighting,8.3,Great,Xbox DC,19.99 USD,Crave Entertainment,T for Teen,"Blood, Animated Violence","http://www.ign.com/games/mortal-kombat-shaolin-monks/xbox-709116,http://www.ign.com/games/mortal-kombat-armageddon/xbox-794353,http://www.ign.com/games/marvel-nemesis-rise-of-the-imperfects/xbox-681937,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",February 2002,http://xbox.ign.com/articles/354/354251p1.html,UFC: Tapout
8.5,Great,"Help Arle and Carbuncle make their way home! Beat all of the madcap characters you meet in challenging games of Puyo Pop to pass through this crazy land and get back to safety. Over 18 frenzied levels of puzzle gameplay. Compete against 15 wacky characters, each one tougher than the last. Go head-to-head against up to 4 players on one Game Pak. Frustrate your opponents by filling their playfield with Block Puyo. Master the art of Chain Combos to rack up the points.",Sonic Team,Puzzle,9.0,Amazing,GBA NGPC NNG,27.99 USD,"THQ, SEGA",E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/barbie-superpack/gba-490732,http://www.ign.com/games/tweety-and-the-magic-gems/gba-15444,http://www.ign.com/games/super-monkey-ball-jr/gba-480095,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",February 2002,http://gameboy.ign.com/articles/354/354258p1.html,Puyo Pop
7.7,Good,"What do gold-medallists like Peter Line, Todd Richards, and Tina Basich have in common? They're among the 15 elite professionals included in the list of playable personalities in ESPN Winter X-Games: Snowboarding 2002. An officially licensed title of the X-Games extreme sports festival, this second installment in the snowsurfing game boasts four amazing events, 20 new locations (including the Alps, Scandinavia, and Japan), and a new, link-based trick system for maximum aerial excitement.",Konami OSA (KCEO),"Extreme Sports, Sports",7.2,Good,PS2 Xbox,55.99 USD,Konami,T for Teen,Mild Lyrics,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/freaky-flyers/ps2-16972,http://www.ign.com/games/bode-miller-alpine-racing/ps2-833428,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","January 16, 2002",http://ps2.ign.com/articles/354/354278p1.html,ESPN Winter X Games Snowboarding 2002
7.8,Good,"Long ago in the dark days of the world, a young wanderer comes face to face with his destiny. The continent is divided by warring tribes. Join Ryu, a young warrior and descendant of the Light Dragon Clan as he explores the dark land with his mystical friend, Nina as they quest for magic spells and mysterious secrets. Along the way, they discover danger and adventure as they battle against strange monsters. Gain experience and skill along the way, and uncover valuable secrets that will help you on your journey and unlock the secrets of the Dragon Clan.",Capcom,"Turn-Based, RPG",7.6,Good,GBA SNES Wii U 3DS,19.99 USD,Capcom,E for Everyone,Mild Violence,"http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508,http://www.ign.com/games/pokemon-firered-version/gba-605909,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",December 2001,http://gameboy.ign.com/articles/354/354177p1.html,Breath of Fire
5.0,Mediocre,"is a third-person perspective story-driven action game. You play the role of Sun Soo, a martial arts and weapons master in near-future China. He must take revenge on a tyrant named XaoGon. Sun Soo can carry two weapons in each hand; weapons such as rocket launchers can be used to dispose of enemies in the distance, while a broad sword or axe-hammer can be used for hand-to-hand combat.",Infinite Machine,"Third-Person, Action",5.5,Mediocre,Xbox,5.99 USD,THQ,T for Teen,"Blood, Gore, Animated Violence","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","Feb 19, 2002",http://xbox.ign.com/articles/354/354155p1.html,New Legends
