publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Activision,"Extreme Sports, Sports",Vicarious Visions,"With the help of the code slingers at Vicarious Visions, Activision has brought an amazingly accurate reproduction of THPS 2 to Game Boy Advance. From graphics to gameplay, this game stands up to what you might expect from an N64 version of the game. Unlike the Pro Skater games for Game Boy Color, the first Pro Skater for Game Boy Advance attempts to recreate the same level designs found in the big-screen version. From the Hangar's halfpipes to New York City's huge gaps, you'll be tearing it up through 3D environments filled with special items to collect and objectives to complete",Tony Hawk's Pro Skater 2,http://www.ign.com/games/tony-hawks-pro-skater-2/gba-16246,http://gameboy.ign.com/articles/166/166246p1.html,28.99 USD,9.5,GBA DC iPhone PC Mac GBC N64 PS Xbox,"June 11, 2001","http://www.ign.com/games/mario-golf-advance-tour/gba-550432,http://www.ign.com/games/shaun-palmers-pro-snowboarder/gba-16410,http://www.ign.com/games/mario-tennis-power-tour/gba-674017,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Great,8.4,Blood,E for Everyone,Amazing
Nintendo,Racing,NDCube,"F-Zero is the ultimate futuristic racing challenge with the fastest vehicles and the most hair-raising courses in the universe. The Link Cable for Game Boy Advance lets you pit your racing skills against up to three friends to boost, brake, bump and jump your way around the galaxy. There are both single-pak (1 Game Pak, 2-4 Game Boy Advances) and multi-pak link capabilities. Solo racing is also back and as extreme as ever. Steer your way to the top of the Grand Prix circuit to unlock hidden tracks and vehicles. F-Zero for Game Boy Advance is an intense rush for speed freaks everywhere.",F-Zero: Maximum Velocity,http://www.ign.com/games/f-zero-maximum-velocity/gba-15423,http://gameboy.ign.com/articles/165/165423p1.html,7.99 USD,9.0,GBA Wii U 3DS,"June 11, 2001","http://www.ign.com/games/mario-kart-super-circuit/gba-15249,http://www.ign.com/games/moto-racer-advance/gba-482173,http://www.ign.com/games/excitebike/gba-488697,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Great,8.2,No Descriptors,E for Everyone,Amazing
Majesco,Action,Pipe Dream Interactive,The Mayan Adventure for Game Boy Advance is a jaw-dropping example of GBA's ability to deliver beautiful graphics. Controlling Pitfall Harry Jr. -- son of the Pitfall Harry from the Atari 2600 game that the SNES game was a sequel to -- you must venture deep into the South American jungle in search of adventure and treasure. Complex puzzles and challenging boss battles become more and more daunting as you progress further into the game's 11 vibrant levels.,Pitfall: The Mayan Adventure,http://www.ign.com/games/pitfall-the-mayan-adventure/gba-15799,http://gameboy.ign.com/articles/165/165799p1.html,7.99 USD,5.0,GBA Wii Sega-CD Jaguar 32X Gen PC SNES,"June 11, 2001","http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Mediocre,5.5,Animated Violence,E for Everyone,Mediocre
Konami,Racing,Konami Computer Entertainment Kobe (KCEK),"The GBA's first kart racer is a lickety-split romp bristling with candy-colored courses, wacky weapons and manic multiplayer modes. While none of the eight competitors are household names - Castlevania's Dracula might be the most recognizable to U.S. gamers - they've all been given that cartoony look you'd expect in a lighthearted racer like this. Each has been rated for top speed, acceleration and grip, but since their ratings don't appear in the game you'll have to experiment to get a feel for each racer.",Konami Krazy Racers,http://www.ign.com/games/konami-krazy-racers/gba-15250,http://gameboy.ign.com/articles/165/165250p1.html,7.99 USD,8.0,GBA Wii U,"June 11, 2001","http://www.ign.com/games/mario-kart-super-circuit/gba-15249,http://www.ign.com/games/moto-racer-advance/gba-482173,http://www.ign.com/games/disney-sports-motocross/gba-490740,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Great,8.1,,E for Everyone,Great
Hudson Soft,Platformer,Artoon,"Pinobee: Wings of Adventure takes full advantage of Game Boy Advance's 32-bit color graphics. From Pinobee's fluid animation to the detailed environments he explores, it's obvious that a lot of spit and polish has been applied to this Pak. Pinobee screenshots may lead you to believe that this is a standard action platform game, but that is far from an accurate description. Pinobee can walk along the ground or shimmy up walls, but his main means of locomotion is dashing through the air. As he makes it deeper in his quest, Pinobee gains the ability to dash farther and farther through the air. Soon enough, he's spending more time hovering and dashing through the sky than on the ground. This unique play control system gives Pinobee a fresh feel.",Pinobee: Wings of Adventure,http://www.ign.com/games/pinobee-wings-of-adventure/gba-15378,http://gameboy.ign.com/articles/165/165378p1.html,39.99 USD,6.0,GBA,"June 11, 2001","http://www.ign.com/games/super-mario-bros-3/gba-497892,http://www.ign.com/games/super-mario-world/gba-16931,http://www.ign.com/games/super-mario-world-2-yoshis-island/gba-482090,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Mediocre,5.9,Animated Violence,E for Everyone,Okay
Acclaim Entertainment,Adventure,n-Space,"In Magic Mystery Mall, TV's Mary-Kate and Ashley Olsen are on a shopping spree that quickly gets out of hand. A magic spell has been cast on the mall, and the girls find themselves engrossed in a wild adventure, as each store has become its own world. Take on a wide variety of mini-games and see if you can help the sisters get back home: try to serve hungry customers dinner, strap in for a wild snowboard race, or get some pictures of cute guys hanging at the beach but you better snap quick or they will get angry. If you loved these twins on TV, you'll love them even more on your PlayStation.",Mary-Kate and Ashley's Magical Mystery Mall,http://www.ign.com/games/mary-kate-and-ashleys-magical-mystery-mall/ps-14569,http://psx.ign.com/articles/164/164569p1.html,17.99 USD,4.0,PS,"October 11, 2000","http://www.ign.com/games/silent-hill/ps-3982,http://www.ign.com/games/dino-crisis/ps-11235,http://www.ign.com/games/oddworld-abes-oddysee/ps-2094,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",Okay,6.2,,E for Everyone,Bad
Eidos Interactive,Strategy,Hothouse Creations,"Gangsters 2 brings to life the organized crime world of Prohibition America, a time when violence and greed ruled in the race to become the boss of bosses. Use your skills and cunning to build a team of mobsters including specialists such as Card-Sharps, Hit-Men, Arsonists, and Safe-Crackers in the attempt to dominate the cities of the state of Temperance.

Command your trusted Lieutenants to bribe officials, carry out hits, execute drive-by-shootings and ambushes on enemy gangs. Run illegal businesses to fund your organization; if you are successful then pretty soon you will have riches, a bullet proof car and a team strong enough to run the state and help you face off against your arch-enemy... But only one of you will survive the vendetta?",Gangsters 2,http://www.ign.com/games/gangsters-2/pc-14519,http://pc.ign.com/articles/164/164519p1.html,14.99 USD,5.7,PC,"Jun 6, 2001","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.7,"Mild Realistic Violence, Blood and Gore",T for Teen,Mediocre
Titus,Strategy,Team17 Software,"The Worms are back, and this time they're taking on the world.  If you are a seasoned ""wormer"" or a newbie, you'll love Worms World Party. This new installment in the series brings all of your favorite options, and adds a whole bunch more! It is a fast paced, dog eat dog world and? Wait a minute! Let's make that a worm eat worm world. And in this world being number two is comparable to playing catch with a SCUD missile. You have been recruited to command a platoon of worms into battle. This is no ordinary battle my friend. You are up against some fierce competition. Compete in various battles to achieve Worms World Supremacy! Take on the world, dominate, and annihilate the competition, and become the top worm! This turn based, carnage filled battle is sure to leave weaker players writhing in the mud. Brutal competition from all over the world is against you, and you?are a worm. What do you do? What do you do!",Worms World Party,http://www.ign.com/games/worms-world-party/dc-14497,http://dreamcast.ign.com/articles/164/164497p1.html,26.99 USD,8.2,DC NNG PC GBA PS Giz Web,"June 5, 2001","http://www.ign.com/games/vermilion-desert/dc-13268,http://www.ign.com/games/sakura-wars-809390/dc-13374,http://www.ign.com/games/heroes-of-might-and-magic-iii/dc-14358,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967",Great,8.3,Violence,E for Everyone,Great
Sierra Studios,Action,Gearbox Software,"Blue Shift is an all-new single player episode surrounding the Black Mesa security guard introduced in Valve's classic action thriller, Half-Life. In development by Gearbox Software, creators of the critically acclaimed Half-Life: Opposing Force, Blueshift also contains the Half-Life HD Pack, which automatically upgrades the weapons and characters of all the games in the Half-Life saga with new high definition content.",Half-Life: Blue Shift,http://www.ign.com/games/half-life-blue-shift/pc-16257,http://pc.ign.com/articles/166/166257p1.html,9.99 USD,7.0,PC,"Jun 12, 2001","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.7,"Blood and Gore, Intense Violence, Language",M for Mature,Good
Infogrames,Action,Running Dog Software,"Pearl Harbor: Defend the Fleet is arcade-style combat game that sets players on the deck of a US ship during the infamous surprise Japanese attack at the beginning of World War II. There's historical fighters including Zeros, Kates, and Vals.",Pearl Harbor: Defend the Fleet,http://www.ign.com/games/pearl-harbor-defend-the-fleet/pc-16664,http://pc.ign.com/articles/166/166664p1.html,9.99 USD,5.3,PC,"May 16, 2001","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Bad,4.4,Violence,T for Teen,Mediocre
Infogrames,Sports,Carapace,"Here's a ""budget"" title that doesn't skimp on features, even if the graphics aren't the most cutting-edge. Bringing the underrepresented sport of volleyball to the PC, Power Spike is a challenging, arcade-style contest. It's two-on-two beach v'ball action with four basic shots and blocking, but there are some fine points to the controls. Practice, play an exhibition game, or compete in the eight-tournament World Tour. Pick from a stable of 20 pros including Gabby Reece, or use the character editor to create your own custom players. Try this game for some straightforward arcade volleyball action in a simple package, with few bells and whistles.",Power Spike: Pro Beach Volleyball,http://www.ign.com/games/power-spike-pro-beach-volleyball/pc-16662,http://pc.ign.com/articles/166/166662p1.html,,7.1,PC PS GBC,"May 8, 2001","http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.0,,E for Everyone,Good
Codemasters,Music,Jester Interactive,"harnesses the rich 48-channel audio capabilities of the PlayStation 2 to recreate the fantasy of being your own record producer. With this software, players will be able to edit, remix, and create their own riffs and video sequences for almost 50 different musical tracks from artists such as The Gorilaz, Cassandra Fox, Funkmaster Flex, and Zombie Nation. In all, there are more than 3000 riffs from a variety of genres in addition to a library of over 9800 recorded instruments and the ability to save as many as 99 different songs at a time.",MTV Music Generator 2,http://www.ign.com/games/mtv-music-generator-2/ps2-15359,http://ps2.ign.com/articles/165/165359p1.html,14.99 USD,8.0,PS2,"June 7, 2001","http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/guitar-hero-ii/ps2-823033,http://www.ign.com/games/guitar-hero-iii-legends-of-rock/ps2-899095,http://www.ign.com/games/rpg-maker-3/ps2-706927,http://www.ign.com/games/magix-music-maker/ps2-546774,http://www.ign.com/games/magix-music-maker/ps2-716348,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.6,Mild Lyrics,T for Teen,Great
Acclaim Entertainment,Sports,Sandbox Studios,"It's possibly the least likely sport to have an in-your-face video game modeled after it, but Lacrosse steals the spotlight in this intense sports outing. With arcade-style speed and smoothness, BLAST LACROSSE takes five-on-five lacrosse to the absolute extreme. Each of the five players on your team will be rated in categories like speed, strength, accuracy, and passing. All of the brutal stick checking, sneaky slides, and special maneuvers are included in this faithful simulation, and the player animations are realistic enough to pass for live television coverage. Each awesome background is a unique experience, the soundtrack and audio effects are unreal, and the gameplay is intuitive and advanced. Of course, there are plenty of difficulty settings and tutorials for the uninitiated, and complete stats are tracked for shots, assists, goals scored, checks, and many more. Whether you're a lacrosse lover or just a gamer that happens to be amused at the sight of a lacrosse video game, this one's not to be missed.",Blast Lacrosse,http://www.ign.com/games/blast-lacrosse/ps-16594,http://psx.ign.com/articles/166/166594p1.html,7.99 USD,6.1,PS,"May 30, 2001","http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",Okay,6.5,Mild Animated Violence,E for Everyone,Okay
Activision,Action,Torus Games,"Can you save the world from the most sinister group of super villains ever to unite? Dr. Octopus has assembled the most powerful criminal collective ever, and you've got to help the Amazing Spider-Man defeat them before all hope is lost. Octopus has enlisted the likes of Electro, Sandman, Mysterio, the Vulture, and Hobgoblin in order to wreak massive amounts of havoc and squash Spidey once and for all. Use your Spider Sense to make your way through each urban level, slinging webs and solving complex puzzles in order to track down the bad guys. Boasting superb, full-color graphics and some of the most addicting gameplay you'll ever experience, SPIDER-MAN 2: The Sinister Six features story elements and animations lifted straight from the pages of Marvel Comics series. Simple controls allow you to get in the game quickly but don't expect anything else to be so easy. Play alone or take on a friend in this dark original.",Spider-Man 2: The Sinister Six,http://www.ign.com/games/spider-man-2-the-sinister-six/gbc-16363,http://gameboy.ign.com/articles/166/166363p1.html,19.99 USD,9.0,GBC,May 2001,"http://www.ign.com/games/the-legend-of-zelda-oracle-of-seasons/gbc-16042,http://www.ign.com/games/the-legend-of-zelda-oracle-of-ages/gbc-16041,http://www.ign.com/games/batman-chaos-in-gotham/gbc-14474,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",Great,8.0,Mild Realistic Violence,E for Everyone,Amazing
Activision,Action,Digital Eclipse Software,"One of the most feared X-Men, Wolverine, is out on a quest all his own. Using his infamous claw, Wolverine will take on enemies of all shapes and sizes in this side-scrolling epic for fans of the X-MEN comics and gamers alike. Use special combo attacks and swift maneuvering to take out wrongdoers over the course pf each perilous level. Armed with supernatural agility and his adamantium-reinforced skeleton, Wolverine will encounter gruesome enemies of varying difficulty levels. As you control Wolverine, you'll be given access to a unique Rage Attack. Use it sparingly, or else subject yourself to the dangers of low energy and paralyzing weakness. The goal is to reach the final conflict a showdown with an all-too-familiar foe. Loaded with stellar graphics, the game's animation stays true to the comics that spawned it. The game is designed for one player, although the time limit and distinct level checkpoints lend themselves to comparing progress with fellow players.",X-Men: Wolverine's Rage,http://www.ign.com/games/x-men-wolverines-rage/gbc-16364,http://gameboy.ign.com/articles/166/166364p1.html,36.99 USD,7.0,GBC,May 2001,"http://www.ign.com/games/the-legend-of-zelda-oracle-of-seasons/gbc-16042,http://www.ign.com/games/the-legend-of-zelda-oracle-of-ages/gbc-16041,http://www.ign.com/games/batman-chaos-in-gotham/gbc-14474,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",Okay,6.5,Violence,E for Everyone,Good
Activision,Action,Unique Development Studios (UDS),"If you've ever sat around with your friends and gasped at the brutal crashes and heart-pounding speeds of television's WORLD'S SCARIEST POLICE CHASES, you might understand just how perfect a video game based on the hit series could be. Join the show's host, Sheriff John Bunnell, over the course of 50-some cops-and-robbers rundowns. Play on either side of the law, choosing from a long list of weapons (most of which are handguns and rifles). The variety of possible weather conditions will keep things even more exciting, and you can choose from six unique modes to chase through. All of the camera angles you'd expect from a television production are featured in the game; throw in the running commentary and you've got a very realistic experience. Whether you love catching criminals or have a soft spot for evading the long arm of the law, you'll appreciate the fast-paced action of WORLD'S SCARIEST POLICE CHASES.",World's Scariest Police Chases,http://www.ign.com/games/worlds-scariest-police-chases/ps-15040,http://psx.ign.com/articles/165/165040p1.html,9.99 USD,6.0,PS DC PC,"Jun 1, 2001","http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",Good,7.5,Realistic Violence,T for Teen,Okay
Disney Interactive Studios,Action,Zombie Studios,"Atlantis: The Lost Empire is a multiplayer action adventure game dedicated to Disney's animated film. Players search Iceland as part of a team of adventurers looking for an ancient book that holds the secrets of the lost city of Atlantis. There's journal guarded in an ancient Viking labyrinth by a group of dangerous keepers.

Also, if you'd like to play the demo, you can against your friends with multiplayer Atlantis in GameSpy Arcade!",Atlantis: The Lost Empire -- Trial by Fire,http://www.ign.com/games/atlantis-the-lost-empire-trial-by-fire/pc-16659,http://pc.ign.com/articles/166/166659p1.html,9.99 USD,5.0,PC,"May 18, 2001","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Mediocre,5.0,Realistic Violence,E for Everyone,Mediocre
Capcom,"Third-Person, Action",Capcom Production Studio 3,"The fearsome superzombie Nemesis is on your trail and intent on sending you to your doom. You must avoid him at all costs while battling other frightening zombies, solving mind-twisting puzzles, and attempting to survive the horror-filled madness that has overtaken the poor people of Raccoon City   again. Use all the combat moves and weapons in your arsenal and blast the vile, shambling undead into pieces in the eerie, dark mayhem of RESIDENT EVIL 3: Nemesis from Capcom.",Resident Evil 3: Nemesis,http://www.ign.com/games/resident-evil-3-nemesis/pc-14702,http://pc.ign.com/articles/164/164702p1.html,,7.6,PC DC PS GCN PS3 PSP,"April 16, 2001","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/rise-of-the-tomb-raider/pc-20020150,http://www.ign.com/games/assassins-creed-black-flag/pc-159976,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.3,"Blood and Gore, Violence",M for Mature,Good
Infogrames,Flight,Sunstorm Interactive,B-17 Gunner: Air War Over Germany is an air-combat simulation game based on the real-life obstacles faced by the men of the American 8th Air Force. Control six gun positions in the famous B-17 bomber to fend off attacks by enemy fighters. The game includes 25 missions and 5 types of realistic Luftwaffe enemy aircraft.,B-17 Gunner: Air War Over Germany,http://www.ign.com/games/b-17-gunner-air-war-over-germany/pc-16650,http://pc.ign.com/articles/166/166650p1.html,19.99 USD,5.2,PC,"May 21, 2001","http://www.ign.com/games/squadron-42/pc-20046151,http://www.ign.com/games/star-citizen/pc-144978,http://www.ign.com/games/microsoft-flight/pc-83711,http://www.ign.com/games/lords-of-the-fallen/pc-131477,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/guacamelee/pc-20003228,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.1,Violence,T for Teen,Mediocre
Acclaim Entertainment,Action,Bizarre Creations,"The Fur Fighters are a band of no-nonsense animal warriors that joined forces years ago to defeat the villainous General Viggo.  Now he's back, and as part of his vile plan for world domination has kidnapped the Fur Fighters' families.  To make matters worse, he's mutated their closest kin to fight against them.  Now it's their turn to get even.

Lead the Fur Fighters with a vengeance through more than 30 levels in 6 dangerous worlds against hellish legions of Viggo's psychotic animal terminators.  Rack your brain over diabolical puzzles and battle to rescue and transform relatives back into friendly kin.  So ready your wits, strap on a big gun and prepare to give it to General Viggo in the wildest action adventure game yet!",Fur Fighters: Viggo's Revenge,http://www.ign.com/games/fur-fighters-viggos-revenge/ps2-16326,http://ps2.ign.com/articles/166/166326p1.html,49.99 USD,4.5,PS2,"June 7, 2001","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Okay,6.1,"Comic Mischief, Mild Language, Violence",T for Teen,Bad
Midway  Games,Racing,Gratuitous Games,"The first videogame for the PlayStation 2 to be officially licensed by Championship Auto Racing Teams,

features 15 world champion drivers including Michael Andretti, Christian Fittipaldi, and Jimmy Vassar. Powered by the music of Distrubed and Outkast,

also boasts a fully licensed soundtrack and more than 28 cars that populate the field at once. What's more is that five different game modes (Simulation, Arcade, Season, Driving 101, and Sub-Games), several different driving styles, seven authentic racing tracks, 11 fantasy courses, and 12 secret cars have also been included. Available exclusively for Sony's PlayStation 2 gaming console.",CART Fury,http://www.ign.com/games/cart-fury/ps2-14532,http://ps2.ign.com/articles/164/164532p1.html,12.99 USD,5.5,PS2,"May 30, 2001","http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Mediocre,5.6,"Animated Violence, Realistic Violence",E for Everyone,Mediocre
SEGA,Racing,SEGA-AM2,"Drive a big rig in courses that run through various American cities, racing competitors and rivals for the glory of being number one. The feel of driving one of these behemoths is accurately conveyed through grittily realistic graphics and approximately one zillion (yes, zillion) destroyable obstacles. Make no mistake, all will fall before the mighty wheels of your truck (or you're doing something wrong).",18-Wheeler American Pro Trucker,http://www.ign.com/games/18-wheeler-american-pro-trucker/dc-14410,http://dreamcast.ign.com/articles/164/164410p1.html,45.99 USD,7.8,DC GCN,"May 18, 2001","http://www.ign.com/games/crazy-taxi/dc-12006,http://www.ign.com/games/san-francisco-rush-2049/dc-13634,http://www.ign.com/games/yume-uma-ken-99-internet-142167/dc-13795,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967",Good,7.1,Violence,E for Everyone,Good
Sony Computer Entertainment,"Extreme, Sports",Idol Minds Digital Entertainment,"Carve the slopes against ten world-class professional snowboarders including Todd Richards, Tara Dakides, Kevin Jones, Michele Taggart, Jeremy Jones, and Barrett Christy in

. Though originally released in Japan with different features as

,

throws down some amazing tricks in the Vans Triple Crown of Snowboarding and Challenge events. Players can rip it up on more than 20 massive, branching courses in nine killer events while enjoying a soundtrack that features such bands as Stone Temple Pilots, Fear Factory, Fu Manchu, and Blind Dog.",Cool Boarders 2001,http://www.ign.com/games/cool-boarders-2001/ps2-15209,http://ps2.ign.com/articles/165/165209p1.html,5.99 USD,7.8,PS2 PS,"May 22, 2001","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.5,,E for Everyone,Good
Nintendo,Party,Hudson Soft,"If you're looking for the wildest, most fun-loving, laugh-inducing, button-mashing party game in town then look no further than MARIO PARTY 3. What's the object? It's simple--collect more sparkling stars than your eager opponents. You do this by choosing a famous Nintendo mascot to control (like Mario, Luigi, Yoshi, or Donkey Kong), rolling 3D dice, and taking turns traveling around a giant gameboard. Landing on different spots opens up various mini-games to play and this time around there are 70 to choose from. You'll do battle, jump, run, and shoot in a wooden horse race, work a TETRIS-like Dossun Puzzle, and compete in Tarzan Race, Heyho Roulette, Awful Tower, Snowball Summit, and 64 more! MARIO PARTY 3 is all about multiplayer mayhem, and you'll go nuts taking on up to three of your closest friends. So send out the invites, pull up some chairs, and get partying!",Mario Party 3,http://www.ign.com/games/mario-party-3/n64-15245,http://ign64.ign.com/articles/165/165245p1.html,59.95 USD,6.4,N64,"May 7, 2001","http://www.ign.com/games/mario-party-2/n64-12860,http://www.ign.com/games/mario-party/n64-10397,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933",Great,8.1,Comic Mischief,E for Everyone,Okay
Crave Entertainment,Racing,Genki,"When you enter the world of street racing it's not for the trophies, it's for the rush. Race through the streets of Tokyo at up to 200 miles an hour, challenging other racers, each with their unique car and racing style, to winner take all competitions.

As you gain victories, customize your car with over 100 parts, new paint jobs and stickers. You will need a finely tuned machine, as well as lightning reflexes and nerves of steel, if you want to become Emperor of the Highway.",Tokyo Xtreme Racer: Zero,http://www.ign.com/games/tokyo-xtreme-racer-zero/ps2-15371,http://ps2.ign.com/articles/165/165371p1.html,5.99 USD,8.3,PS2,"May 29, 2001","http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.2,,E for Everyone,Great
