publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Gathering of Developers (aka GOD Games),Racing,Terminal Reality,"Experience four-wheeling mayhem as you battle opponents through fifteen different courses. Customize your own trucks and SUVs to be able to cut corners, grab massive air, and create your own shortcuts.

4X4 Evolution is the first third-party development game with online capabilities that supports connections between players using Sega Dreamcast, Mac, or PC versions, allowing players to compete head-to-head with one another regardless of platform.",4x4 EVO,http://www.ign.com/games/4x4-evo/pc-14333,http://pc.ign.com/articles/164/164333p1.html,9.99 USD,8.2,PC PS2 Mac DC,"Nov 1, 2000","http://www.ign.com/games/forza-horizon-3/pc-20054784,http://www.ign.com/games/flatout-4/pc-20068143,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.2,No Descriptors,E for Everyone,Great
THQ,Action,Darkblack,"MTV Sports: Skateboarding featuring Andy Macdonald, THQ's latest instalment within the action sports genre, is one of the most advanced skateboarding games ever.  Choose to board as one of 30 skaters-- both professional and fantasy-- including vert phenomenon Andy Macdonald, and then try your best to skate into the top rankings. Earn money and sponsorship at events and competitions in 40 gorgeous levels as you attempt to master over 60 individual tricks?groupable into literally thousands of combos.  And to top it all off we?ve got 10 separate game modes -- including Stunt, Freeskate, Lifetyle, Deathmatch and more?to keep you coming back for more!  With more pro-riders, bigger levels, more game modes and a better soundtrack than any other skateboarding game out there, MTV Sports: Skateboarding featuring Andy Macdonald? sets new standards for the genre.",MTV Sports: Skateboarding Featuring Andy Macdonald,http://www.ign.com/games/mtv-sports-skateboarding-featuring-andy-macdonald/dc-14751,http://dreamcast.ign.com/articles/164/164751p1.html,49.99 USD,2.0,DC GBC PC PS,"October 18, 2000","http://www.ign.com/games/shenmue/dc-14499,http://www.ign.com/games/shenmue-ii/dc-15624,http://www.ign.com/games/spider-man-2000/dc-15779,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967",Awful,3.1,"Mild Animated Violence, Mild Language",E for Everyone,Painful
Mattel  Interactive,Action,Ed Magnin and Associates,"Based on the PBS children's cartoon, ARTHUR'S ABSOLUTELY FUN DAY offers up a ton of fun for fans of the show. In this single-player game for Game Boy Color, you play as Arthur, who wants to go to the ultimate amusement park, Wonder World. There are over 15 mini-games in Arthur's neighborhood (including air hockey, shooting hoops, cooking pancakes, and a whole lot more), each with its own style of gameplay, from simple timing exercises to mild puzzle solving. You get stars for completing them and once you have enough, you will earn a free pass to Wonder World, where all the mini-games are available for you to play whenever you like. ARTHUR'S ABSOLUTELY FUN DAY is an ideal choice for a younger gamer.",Arthur's Absolutely Fun Day,http://www.ign.com/games/arthurs-absolutely-fun-day/gbc-15071,http://gameboy.ign.com/articles/165/165071p1.html,35.99 USD,6.0,GBC,September 2000,"http://www.ign.com/games/the-legend-of-zelda-oracle-of-seasons/gbc-16042,http://www.ign.com/games/the-legend-of-zelda-oracle-of-ages/gbc-16041,http://www.ign.com/games/batman-chaos-in-gotham/gbc-14474,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",Awful,3.3,Edutainment,E for Everyone,Okay
SEGA,Action,SEGA-AM2,"""He shall appear from a far Eastern land across the sea. A young man who has yet to know his potential. This potential is a power that can either destroy him, or realize his will. His courage shall determine his fate. The path he must traverse, fraught with adversity, I await whilst praying. For this destiny predetermined since ancient times... A pitch, black night unfolds with the morning star as its only light. And thus the saga, begins...""

This first chapter of Shenmue kicks off Yu Suzuki's cinematic Dreamcast tour-de-force, an exploration-heavy adventure that has players immerse themselves in Yokosuka, Japan. Players slip into the role of a young martial artist named Ryo Hazuki, who is on the trail of his father's killer. On the way, players must talk with hundreds of characters, engage in martial arts battles, and marvel at the realistic depiction of the Japanese coastal town.",Shenmue,http://www.ign.com/games/shenmue/dc-14499,http://dreamcast.ign.com/articles/164/164499p1.html,54.99 USD,9.7,DC,"November 8, 2000","http://www.ign.com/games/shenmue-ii/dc-15624,http://www.ign.com/games/spider-man-2000/dc-15779,http://www.ign.com/games/resident-evil-3-nemesis/dc-15478,http://www.ign.com/games/shenmue-ii/dc-15624,http://www.ign.com/games/shenmue-us/dc-753371,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967",Amazing,9.1,"Animated Violence, Strong Language, Use of Alcohol and Tobacco",T for Teen,Amazing
Sierra Studios,Strategy,Impressions Games,"This city-building game is the follow-up to the Caesar and Pharaoh games. You'll take the role of a city ruler and the gameplay will involve provisioning your people, controlling industry and production and constructing buildings for religious worship and entertainment. You'll have to keep the gods appeased and the famous heroes, such as Hercules, will also make an appearance. The game will be played on a 3D landscape viewed from an isometric perspective. Cities will be populated with many types of people who will be seen moving around. The game's promises to graphical improvements over Pharaoh.",Zeus: Master of Olympus,http://www.ign.com/games/the-great-empires-collection-2/pc-14515,http://pc.ign.com/articles/164/164515p1.html,9.99 USD,9.1,PC,"Oct 16, 2000","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.6,Animated Violence,E for Everyone,Amazing
Take-Two Interactive,Action,Third Law Interactive,"KISS: Psycho Circus The Nightmare Child straps 3D gamers into a high-paced trip through a twisted world of horror inspired by the KISS legacy, conceived by the imagination of Todd McFarlane and brought to digital life by Third Law Interactive. Powered by a highly modified Lithtech 1.5, the Psycho Circus holds some 25 twisted freaks, 12 bone-smashing weapons, 16 ancient artifacts, scripted in-game cinematics, a slew of boss and mini-boss encounters, high voltage deathmatch and four playable characters. To go from stranded mortal to all-powerful Elder you must attain six progressive levels of power and master each character's unique set of challenges and abilities. But beware, the path to the Nightmare Child's lair is lined with more monsters on-screen than any previous first-person shooter.",KISS Psycho Circus: The Nightmare Child,http://www.ign.com/games/kiss-psycho-circus-the-nightmare-child/dc-13157,http://dreamcast.ign.com/articles/163/163157p1.html,27.99 USD,6.2,DC GBC PS PC,"October 31, 2000","http://www.ign.com/games/shenmue/dc-14499,http://www.ign.com/games/shenmue-ii/dc-15624,http://www.ign.com/games/spider-man-2000/dc-15779,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967",Okay,6.2,"Animated Blood and Gore, Animated Violence",M for Mature,Okay
Microsoft,Sports,Microsoft,"Links 2001 is the most significant upgrade to the Links series in over a decade. This version of the best-selling golf sim will feature an entirely new rendering engine that delivers unprecedented ball physics and graphics, and the addition of the Arnold Palmer Course Designer, which allows PC golfers to re-create their home courses with the same tools used by the Links 2001 team.

Other improvements to Links 2001 include: new tour players and courses, new golfer animations and personalities, customizable club distances that allow for an even more accurate re-creation of a player's actual game and faster and easier online play.",Links 2001,http://www.ign.com/games/links-2001/pc-14739,http://pc.ign.com/articles/164/164739p1.html,17.99 USD,8.5,PC,"Oct 30, 2000","http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.5,No Descriptors,E for Everyone,Great
TalonSoft,Strategy,TalonSoft,,Rising Sun: Imperial Strike,http://www.ign.com/games/rising-sun-imperial-strike/pc-15000,http://pc.ign.com/articles/165/165000p1.html,,6.6,PC,"Sep 29, 2000","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",,,Realistic Violence,E for Everyone,Okay
Hasbro Interactive,Action,King of the Jungle,"Jump into a ship and blast as many bugs as possible with GALAGA: Destination Earth. Hasbro Interactive has updated the arcade classic to include side-scrolling stages and full 3D levels, but the classic GALAGA gameplay remains the same. Shoot all of the bugs that loop around the your ship and try to survive another wave of enemies. Anyone who remembers dropping quarters into a GALAGA cabinet will enjoy playing GALAGA: Destination Earth.",Galaga: Destination Earth,http://www.ign.com/games/galaga-destination-earth/pc-14382,http://pc.ign.com/articles/164/164382p1.html,19.99 USD,6.2,PC PS,"Oct 12, 2000","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.4,Mild Animated Violence,E for Everyone,Okay
Gathering of Developers (aka GOD Games),Racing,Terminal Reality,"Experience four-wheeling mayhem as you battle opponents through fifteen different courses. Customize your own trucks and SUVs to be able to cut corners, grab massive air, and create your own shortcuts.

4X4 Evolution is the first third-party development game with online capabilities that supports connections between players using Sega Dreamcast, Mac, or PC versions, allowing players to compete head-to-head with one another regardless of platform.",4x4 EVO,http://www.ign.com/games/4x4-evo/dc-14344,http://dreamcast.ign.com/articles/164/164344p1.html,47.99 USD,7.5,DC PC PS2 Mac,"October 31, 2000","http://www.ign.com/games/crazy-taxi/dc-12006,http://www.ign.com/games/san-francisco-rush-2049/dc-13634,http://www.ign.com/games/yume-uma-ken-99-internet-142167/dc-13795,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967",Good,7.3,No Descriptors,E for Everyone,Good
Mattel  Interactive,Action,Vicarious Visions,"The Wild Thornberrys are trying to win the Golden Schweitzer, an award given for the best nature documentary in the world. You take control of Nigel, Marianne, Eliza, Darwin, Debbie, and Donnie as they travel through six wacky levels of action. Along the way, they will have to travel to exotic locations like the Galapagos Islands, Amazon Rain Forest, Savannah Desert, African Congo, Himalayan Mountains, and Australian Outback. Each area has unique mini-games that can be set to three different difficulty levels. The games include sneaking up on animals and videotaping them, driving the Thornberry bus through the jungle, and helping Nigel collect items as he rappels down the side of a cliff. When you complete a game, the difficulty level determines what ending you see. Help the crew win the big award in THE WILD THRONBERRYS: Rambler.",The Wild Thornberrys: Rambler,http://www.ign.com/games/the-wild-thornberrys-rambler/gbc-15618,http://gameboy.ign.com/articles/165/165618p1.html,14.9 USD,4.0,GBC PC,November 2000,"http://www.ign.com/games/the-legend-of-zelda-oracle-of-seasons/gbc-16042,http://www.ign.com/games/the-legend-of-zelda-oracle-of-ages/gbc-16041,http://www.ign.com/games/batman-chaos-in-gotham/gbc-14474,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",Awful,3.1,,E for Everyone,Bad
Activision,Flight,Cross,"Soar into the wild blue yonder, braving ever-changing weather conditions as to earn your pilot?s wings in Sky Odyssey. Undertake over 40 diverse and challenging missions as you navigate underground caverns, rescue a wayward hot air balloon and fly through waterfalls. Complete missions and retrieve missing pieces of an ancient map that, once completed, will lead to the game?s final destination.",Sky Odyssey,http://www.ign.com/games/sky-odyssey/ps2-15346,http://ps2.ign.com/articles/165/165346p1.html,14.99 USD,9.0,PS2,"November 17, 2000","http://www.ign.com/games/ace-combat-5-game-flightstick-2/ps2-497751,http://www.ign.com/games/ace-combat-zero-the-belkan-war/ps2-771978,http://www.ign.com/games/heatseeker/ps2-858378,http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/captain-tsubasa-14223832/ps2-848853,http://www.ign.com/games/naval-ops-warship-gunner/ps2-498455,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.5,,E for Everyone,Amazing
Capcom,Shooter,Psikyo,"Cannon Spike is a unique overhead shooting game, starring famous Capcom characters like Cammy, Nash, Arthur, and even the blue bomber himself, Mega Man. Better get your bullet-dodging skillz ready, because this game features excessive amounts of firepower, all aimed at you.

Cannon Spike is a port of the Naomi arcade game that is known as Gun Spike in Japan.",Cannon Spike,http://www.ign.com/games/cannon-spike-167939/dc-14734,http://dreamcast.ign.com/articles/164/164734p1.html,39.99 USD,8.8,DC,"November 17, 2000","http://www.ign.com/games/the-house-of-the-dead-2/dc-10956,http://www.ign.com/games/tom-clancys-rainbow-six/dc-11887,http://www.ign.com/games/under-defeat/dc-819511,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967",Good,7.9,Animated Violence,T for Teen,Great
Interplay,Strategy,Shiny Entertainment,"A total of 55 unique creatures await the Sacrifice gamer, not to mention seemingly countless spells and wizardry. Additionally, hordes of characters are able to do battle with no slowdown in frame rate. Imagine a new weather system that can be controlled through magic, pouring rains of fire or devastating earthquakes which permanently alter the battlefield beneath your enemy's feet. However, it's the gathering of opponent's souls and sacrificing them at your altar, that can ultimately change the complexion of a given confrontation.",Sacrifice,http://www.ign.com/games/sacrifice/pc-14060,http://pc.ign.com/articles/164/164060p1.html,9.99 USD,9.4,PC Xbox Mac,"Nov 16, 2000","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.8,"Animated Blood and Gore, Animated Violence",T for Teen,Amazing
"Infogrames, GT Interactive",Racing,Reflections Interactive,"America's coolest undercover cop and the crime worlds fastest getaway driver is back on the streets in Driver 2, follow up to the hugely successful Playstation game Driver. Like it's predecessor Driver 2 is an adrenalin fueled, high speed car chase through the streets of 4 cities, where you, as Tanner, infiltrate the criminal underworld, using your driving skills as well as your cunning to disrupt their plans.",Driver 2,http://www.ign.com/games/driver-2/ps-14153,http://psx.ign.com/articles/164/164153p1.html,12.99 USD,5.0,PS GBA,"November 14, 2000","http://www.ign.com/games/gran-turismo-1998/ps-2226,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/gran-turismo-2/ps-11426,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/hot-shots-golf-2/ps-13666,http://www.ign.com/games/one-piece-mansion/ps-488410,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",Good,7.3,Animated Violence,T for Teen,Mediocre
"LucasArts, Activision",Racing,Luxoflux Corp.,"Star Wars: Demolition features characters and settings from both the classic Star Wars and Episode One in a vehicular combat game from the makers of the Vigilante 8 series, Luxoflux. Players can look forward to taking the likes of Boba Fett's Slave 1, a Landspeeder, and even a Rancor beast into battle. Star Wars Demolition is couched in the time period between The Empire Strikes Back and Return of the Jedi, and is based on a series of contests organized by Jabba the Hutt. Vehicles are equipped with basic blasters, plus their own weapon. But don't count on relying only on only those weapons, pick-ups including weapons, combat droids, and power-ups are scattered throughout the arenas.",Star Wars Demolition,http://www.ign.com/games/star-wars-demolition/ps-14634,http://psx.ign.com/articles/164/164634p1.html,17.99 USD,8.0,PS DC,"November 16, 2000","http://www.ign.com/games/gran-turismo-1998/ps-2226,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/gran-turismo-2/ps-11426,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/hot-shots-golf-2/ps-13666,http://www.ign.com/games/one-piece-mansion/ps-488410,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",Good,7.0,Animated Violence,T for Teen,Great
Ubisoft,Platformer,Ubisoft,"In WALT DISNEY'S THE JUNGLE BOOK: Mowgli's Wild Adventure, you must guide Mowgli on an adventure to become King of the Jungle. Mowgli must work his way through more than 20 levels of adventure, using his superior intellect. Instead of beating up monkey guards, Mowgli can use a banana to lure them away from their posts. However, there will come a time when fighting is necessary, and the man-cub can use a number moves to get rid of the enemies including a butt-stomp and a vicious spin-attack. Since the game is optimized for the Game Boy Color, the environments look like they could have been taken right from the film. Help Mowgli survive to adulthood in WALK DISNEY'S THE JUNGLE BOOK: Mowgli's Wild Adventure.",The Jungle Book: Mowgli's Wild Adventure,http://www.ign.com/games/the-jungle-book-mowglis-wild-adventure/gbc-14475,http://gameboy.ign.com/articles/164/164475p1.html,38.99 USD,9.0,GBC,"November 14, 2000","http://www.ign.com/games/shantae/gbc-15286,http://www.ign.com/games/wario-land-ii/gbc-11140,http://www.ign.com/games/super-mario-bros-deluxe/gbc-11703,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",Good,7.1,,E for Everyone,Amazing
Activision,"Extreme Sports, Sports",Natsume,"The gameplay in this Game Boy Color adaptation of the long-running skateboarding franchise is much more akin to a balls-out side-scrolling action game than the cautious Kathy obstacle course runs of the first Tony Hawk. Developed by Japanese studio Natsume, gameplay allows several types of grinds that can link combos on the game's infinite rails, and aerial tricks are nearly as detailed as their 32-bit home boys. GBC owners can choose from 12 professional skaters and skate through seven different locations. No battery save, but the password save system supports the Game Boy Printer for easier logging.",Tony Hawk's Pro Skater 2,http://www.ign.com/games/tony-hawks-pro-skater-2/gbc-14465,http://gameboy.ign.com/articles/164/164465p1.html,36.99 USD,7.0,GBC DC GBA iPhone PC Mac PS N64 Xbox,"November 6, 2000","http://www.ign.com/games/720/gbc-10768,http://www.ign.com/games/mario-tennis-gbc/gbc-14380,http://www.ign.com/games/ready-2-rumble-boxing/gbc-12329,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",Okay,6.4,No Descriptors,E for Everyone,Good
Ubisoft,RPG,Ubisoft,"ANIMORPHS is a single-player RPG based on the popular children's book series and television show. You assume the role of the Animorphs, a group of kids with the ability to transform into any animal they touch. As an Animorph, you must use these unique abilities to stop an invasion of your planet by a group of aliens known as Yeerks. You'll change into a large variety of animals including an elephant, a fish, a bird, a mouse, and many more as you fight for the survival of your planet. Explore four large areas in search of microprocessor chips that control the Yeerk ship. Make sure no one sees you using your special powers, though, or you'll be the government's newest guinea pig! Keep an eye out for the Yeerks as well, as they are more than willing to put an end to your quest. Fortunately, you can battle back with the power of the beasts. Save your progress with the password save function to continue the search another day.",Animorphs,http://www.ign.com/games/animorphs/gbc-14471,http://gameboy.ign.com/articles/164/164471p1.html,36.99 USD,3.0,GBC PC,November 2000,"http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",Awful,3.1,,E for Everyone,Awful
Midway  Games,Sports,"Midway  Games, Point of View","READY 2 RUMBLE: Round 2 is the perfect sequel. The designers kept the intuitive gameplay, outstanding design and animation, and cast of characters from the first READY 2 RUMBLE, and they've delivered updated moves and boxers that result in a lot more fun. Just like before, players have low and high punches, lefts and rights, and they can attack with combinations and flurries. Building up a character from scratch consists of taking part in seven real-life boxing exercises: jumping rope, the heavy bag, the speed bag, the sway bag, rumble pads, lifting weights, and aerobics. These exercises are actually mini-games, which you can't slough off; you've got to do them well to get the benefit of the exercise. In the ring you can land a series of solid punches and build up your RUMBLE power. Once all the letters of RUMBLE are lit, you can punch your opponent out of the ring and practically into the parking lot.",Ready 2 Rumble Boxing: Round 2,http://www.ign.com/games/ready-2-rumble-boxing-x/ps-15569,http://psx.ign.com/articles/165/165569p1.html,14.99 USD,6.0,PS Xbox PS2 DC GBA N64,"November 10, 2000","http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/hot-shots-golf-2/ps-13666,http://www.ign.com/games/one-piece-mansion/ps-488410,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",Good,7.1,"Animated Violence, Suggestive Themes",T for Teen,Okay
Fox Interactive,"First-Person, Shooter",Monolith Productions,"No One Lives Forever is to be a fast-paced, story-driven first-person shooter that delivers over-the-top action, outrageous villains, and wry humor in the tradition of the great 1960's Bond films. You play Cate Archer an undercover operative for MI-Zero. Your mission is to arrange for the defection of a prominent East German biophysicist that goes by the name of Otto Dentz. However things go wrong when a terrorist group known as the HARM abducts Dentz during a flight to England.",No One Lives Forever,http://www.ign.com/games/no-one-lives-forever/pc-11704,http://pc.ign.com/articles/161/161704p1.html,29.99 USD,9.1,PC PS2 Mac,"Nov 10, 2000","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.9,"Blood, Violence",M for Mature,Amazing
Empire Interactive,Puzzle,Mind's Eye Productions,"Sheep is a puzzle-solving escapade through crazy mazes starring those most loveable of all creatures! Unbeknownst to everyone, these seemingly dim-witted animals are actually highly intelligent beings from another planet. Over millions of years, the lush green pastures and the Human's lazy nature have caused them to lose sight of their vastly superior status and become the mindless creatures we know today. Lost, alone, and now quite dumb, they need you to reunite them with the celestial ancestors. Help the four breeds of sheep as one of four shepards through seven worlds and twenty-eight levels. Incredible A. S. (Artificial Stupidity) actually simulates the unique folly of sheep.",Sheep,http://www.ign.com/games/sheep/pc-12684,http://pc.ign.com/articles/162/162684p1.html,9.99 USD,7.6,PC PS3 PSP PS GBA,"Nov 3, 2000","http://www.ign.com/games/the-witness/pc-23509,http://www.ign.com/games/valiant-hearts-the-great-war/pc-20005430,http://www.ign.com/games/never-alone/pc-20017754,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.7,Comic Mischief,E for Everyone,Good
THQ,Action,Blitz Games,"CHICKEN RUN for Game Boy Color brings all the fun and adventure of the movie to the palm of your hand. You take the role of Ginger as you guide your fellow chickens to freedom in this one-player action or puzzle game. More than 20 levels of puzzle-solving adventure span the farmyard and the pie machine, which will keep you busy for hours. To begin, you'll have to bring a group of chickens through the farmyard, carefully avoiding or deactivating any obstacle that may alert the farmers. Then it's off to the pie machine, where mechanical mayhem awaits you if you aren't careful. Once you've brought the chickens through the pie machine, you'll be back in the farmyard with a new bunch of chickens and all new challenges ahead of you. You'll have to avoid obstacles such as dogs, cameras, spotlights, and others, as you make a break for freedom. You can push objects, shut off power, or find shortcuts to get around the many obstacles. And don't forget to keep an eye out for objects you can use to your advantage. You can also use a password to continue your chicken-saving quest another time. CHICKEN RUN is for Game Boy Color only.",Chicken Run,http://www.ign.com/games/chicken-run/gbc-14928,http://gameboy.ign.com/articles/164/164928p1.html,36.99 USD,6.0,GBC DC PC PS,November 2000,"http://www.ign.com/games/the-legend-of-zelda-oracle-of-seasons/gbc-16042,http://www.ign.com/games/the-legend-of-zelda-oracle-of-ages/gbc-16041,http://www.ign.com/games/batman-chaos-in-gotham/gbc-14474,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",Mediocre,5.2,,E for Everyone,Okay
SouthPeak Games,Sports,Aqua Pacific,"The thrills and excitement of international women's soccer comes to the Game Boy Color with MIA HAMM SOCCER SHOOTOUT. You can play with or against Mia on 31 different international teams. Hit the field and play an Arcade or Single Match for some quick fun. Those in it for the long haul should try to win the championship in the Tournament mode. If your players are not responding well, you can change the team formation and strategy to get better results. No matter what mode you play, you won't miss a second of the action thanks to two different camera angles. You can also adjust the game time for two, five, or 10-minute periods so you can play a complete match no matter how much free time you have. Get all of the excitement of women's international soccer with MIA HAMM SOCCER SHOOTOUT.",Mia Hamm Soccer Shootout,http://www.ign.com/games/mia-hamm-soccer-shootout-2000/gbc-15266,http://gameboy.ign.com/articles/165/165266p1.html,35.99 USD,4.0,GBC,October 2000,"http://www.ign.com/games/720/gbc-10768,http://www.ign.com/games/mario-tennis-gbc/gbc-14380,http://www.ign.com/games/ready-2-rumble-boxing/gbc-12329,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",,,,E for Everyone,Bad
Nintendo,Racing,Rare,"Rally across America with Mickey and friends! Race around 20 All-American courses - from Alaska to the Everglades - as you try to track down the Weasels and rescue poor dognapped Pluto. Use Ludwig Von Drake's wacky weapons to give you the edge. Then blast past your friends, and listen as the drivers taunt each other using Disney's original character voices!",Mickey's Speedway USA,http://www.ign.com/games/mickeys-speedway-usa/n64-13405,http://ign64.ign.com/articles/163/163405p1.html,69.95 USD,6.8,N64 GBC,"November 13, 2000","http://www.ign.com/games/mario-kart-64/n64-502,http://www.ign.com/games/diddy-kong-racing/n64-2146,http://www.ign.com/games/f-zero-x/n64-418,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933",Good,7.7,Comic Mischief,E for Everyone,Okay
