publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Koei,Action,Omega Force,"The battle rages on in this installment of the action-oriented DYNASTY WARRIORS franchise. Once again, the Wu, Shu, and Wei kingdoms of ancient China are in the midst of a struggle for supremacy, and there are thousands of soldiers on the battlefield this time. You'll have access to 10 different characters from the beginning, earning the right to play as the additional 30 personalities as the game progresses. You're rewarded handily for completing the game's various modes, and there are plenty of hidden items, paths, and secrets to uncover before all's said and done. Horses and elephants are available as vehicles, and you'll be able to issue commands to your comrades in the midst of warring. Much like DYNASTY WARRIORS 2, this version often pits you against hundreds of enemies at any given time, and things get even more heated in the unbelievable Versus mode. Players in for the long haul will enjoy the game's centerpiece Challenge mode that sends you off on a variety of missions.",Dynasty Warriors 3,http://www.ign.com/games/dynasty-warriors-3/xbox-482488,http://xbox.ign.com/articles/373/373414p1.html,54.99 USD,6.8,Xbox PS2,"September 30, 2002","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Good,7.7,"Mild Language, Realistic Violence",T for Teen,Okay
SEGA,Sports,Visual Concepts,"NBA 2K3 powers forward with the kind of improvement that only results from an off-season dedicated to perfection. Imagine jump shots so real players actually adjust their movement in mid-air based on distance from the hoop and defensive pressure; a passing touch that gives you the control to skirt a defender or start a fast break; and dribble moves that let you jab left, rock right, crossover, spin and much more. It?s all happening in NBA 2K3. No other game delivers the physical element of basketball like this. Accurate impact from collisions, especially hard fouls and authoritative dunks; shot blocking with emphasis on precise hand-to-ball contact; and the ability to lunge for the loose ball, even if it means ending up on some celebrity?s lap. With commentators that analyze strategy, cutscenes portraying lifelike player interaction, uniforms that move like real fabric, and a brand new ESPN broadcast system that wraps it all together, NBA 2K3 provides the complete NBA experience.",NBA 2K3,http://www.ign.com/games/nba-2k3/xbox-482109,http://xbox.ign.com/articles/373/373360p1.html,29.99 USD,8.9,Xbox GCN PS2,"October 8, 2002","http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Great,8.7,,E for Everyone,Great
Infogrames,"Economic, Simulation",Chris Sawyer,"Break ground and start from scratch, open the gates to a remarkable Six Flags park, or just create the most gut-wrenching rollercoaster imaginable!

New features in RollerCoaster Tycoon II will include a tuned ride creation system for more control while building roller coasters and scenery, new shops and stores to help raise player?s profits in their parks, new park themes to help gamers attract new customers to their theme parks and a scenario editor with which gamers can create their own park challenges.",RollerCoaster Tycoon 2,http://www.ign.com/games/rollercoaster-tycoon-2/pc-482159,http://pc.ign.com/articles/373/373447p1.html,,8.0,PC,"October 3, 2002","http://www.ign.com/games/civilization-beyond-earth/pc-20016115,http://www.ign.com/games/simcity/pc-128952,http://www.ign.com/games/civilization-beyond-earth-rising-tide/pc-20040683,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.4,No Descriptors,E for Everyone,Great
cdv Software Entertainment,"Real-Time, Strategy",Fireglow  Games,"Set in World War II, Sudden Strike is a tactical war game with authentic historical background and compelling gameplay. This time round players can control Russian, British, American, German and Japanese forces with historical reference and accuracy throughout. Each side will have their own realistically modelled vehicles and troops as well as a new damage model to provide an even greater emphasis on realism.",Sudden Strike II,http://www.ign.com/games/sudden-strike-ii/pc-17381,http://pc.ign.com/articles/373/373421p1.html,7.99 USD,8.0,PC,"Sep 17, 2002","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.1,Violence,T for Teen,Great
Electronic Arts,Simulation,Maxis,"This expansion of the popular The Sims franchise introduces a plethora of pets to the game. Take pets home, train them, play with them and keep them happy. Unleashed also offers forty new residential and community lots, five careers--Animal Care, Culinary, Circus, Fashion and Eduction--with fifty jobs and 125 new objects.",The Sims: Unleashed,http://www.ign.com/games/the-sims-unleashed/pc-486871,http://pc.ign.com/articles/371/371931p1.html,9.99 USD,7.0,PC Mac,"Sep 23, 2002","http://www.ign.com/games/civilization-beyond-earth/pc-20016115,http://www.ign.com/games/simcity/pc-128952,http://www.ign.com/games/civilization-beyond-earth-rising-tide/pc-20040683,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.1,"Comic Mischief, Mature Sexual Themes, Mild Violence",T for Teen,Good
Electronic Arts,Racing,Black Box,"Become the ""Champion Road Racer"" by conquering numerous racing events, all carrying rewards such as: cars, tracks and high performance upgrades. The fuzz is after you once again, but you'll try to evade the authorities in your choice of Lamborghinis, Ferraris, Porsches, and more. This game challenges drivers to dodge traffic, police and natural elements in high speed and high style ... true NFS style! Evade any cops encountered -- getting busted just might end your career!",Need for Speed: Hot Pursuit 2,http://www.ign.com/games/need-for-speed-hot-pursuit-808631/ps2-17189,http://ps2.ign.com/articles/373/373218p1.html,19.99 USD,9.0,PS2 PC Xbox GCN WinPhone,"October 8, 2002","http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.9,Suitable for Persons Ages Six and Older,E for Everyone,Amazing
Electronic Arts,Sports,EA Canada,"The number one selling NHL interactive video game franchise continues a tradition of excellence in its 10th year with NHL 2003. The most user-friendly, accessible, entertaining, authentic hockey experience to date, NHL 2003 delivers excitement and addictive speed from the moment the puck drops.

New users can select 'Beginner' skill level including audio tutorial cues for a fun NHL 2003 experience and features such as Game Breaker, 'On the Ice' sound and Dynamic Deke Control offer both new and old NHL users alike the total control, speed, and hard-hitting competition that every sports fan loves.",NHL 2003,http://www.ign.com/games/nhl-2003/ps2-482310,http://ps2.ign.com/articles/373/373255p1.html,,8.6,PS2 GCN Xbox PC,"October 3, 2002","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.2,"Comic Mischief, Violence",E for Everyone,Great
Konami,Shooter,Konami,"Silent Scope, Konami's smash hit sniper game, has been a hit in the arcades since its initial debut years ago. Silent Scope 2 also carried the same amount of support from games around the world. It's probably because of the success of the previous games that a third installment isn't too surprising. Developed and published by Konami, Silent Scope 3 takes the sniper genre to a whole new level with under sea missions and glider missions. When released for PlayStation 2 the game is even said to feature alternate paths that dictate the ending.",Silent Scope 3,http://www.ign.com/games/silent-scope-3/ps2-482132,http://ps2.ign.com/articles/374/374070p1.html,9.99 USD,4.0,PS2,"October 9, 2002","http://www.ign.com/games/star-wars-battlefront-ii-2005/ps2-737697,http://www.ign.com/games/killzone/ps2-568333,http://www.ign.com/games/call-of-duty-finest-hour/ps2-550009,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Okay,6.3,"Blood, Violence",M for Mature,Bad
Konami,Sports,Konami OSA (KCEO),"Basketball game from Konami, featuring a large set of options and modes. Exhibition and Quick Start are self-explanatory methods to play against the computer or a friend in a game of one-on-one, while the Season and Playoff modes allow you take your favorite team to the championship through 82 hard-fought games. Trades and Free Agents are in there too, and there are plenty of post-season awards that can be earned for prosperity (including MVP, Rookie of the Year, Defensive Player, Sixth Man, and more). And just for good measure, Konami Osaka has even seen fit to throw in a Franchise feature and a Create-A-Player editor.",NBA Starting Five,http://www.ign.com/games/nba-starting-five/ps2-482700,http://ps2.ign.com/articles/374/374019p1.html,29.99 USD,4.0,PS2 Xbox,"October 9, 2002","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Mediocre,5.9,,E for Everyone,Bad
"Empire Interactive, Light and Shadow Productions",Racing,Supersonic Software,"In Antz Extreme Racing, characters like Z, Bala, and Cutter are put head-to-head through several different styles of racing. These styles include running, racing mini-cars customized for each ant, soaring high on top of flies, riding on the back of stags, and cruising on surfboard-like objects through downhill courses. To help them along the way, the characters in Antz can pick up items such as Homing Missiles, Shields, Turbo boosts, and Mines to secure their lead while blowing the opponents sky high. While you might have protection against your fellow peers, the other enemies present a much tougher problem. Hungry birds, slippery frogs, fly swatters, and human feet are just a fraction of the obstacles that the ants must slip past to become victorious.",Antz Extreme Racing,http://www.ign.com/games/antz-extreme-racing/ps2-16353,http://ps2.ign.com/articles/430/430689p1.html,9.99 USD,2.4,PS2 Xbox PC GBA GBC,"September 13, 2002","http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/atari-racing-collection/ps2-483265,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Awful,3.5,,E for Everyone,Painful
The Adventure Company,"Third-Person, Adventure",Microids,"A journey beyond compare... For the young Kate Walker, an ambitious lawyer, the Voralberg toy company acquisition seemed like a textbook case -- a quick stopover to a small alpine village in France to buy-out an old automaton factory, then straight back home to New York. Her journey across land and time throws all she values into question, while the deal she set out to sign turns into a pact with destiny...

Published by The Adventure Company, Syberia is a 3D adventure game in the classic style. In order to learn the entire plot and progress, players interact with many different characters and discover objects and clues that will help them through your journey.",Syberia,http://www.ign.com/games/syberia/pc-17368,http://pc.ign.com/articles/373/373976p1.html,19.99 USD,7.1,PC NDS iPhone Xbox 360 PS2 PS3 Switch Xbox Android,"Sep 15, 2002","http://www.ign.com/games/recore/pc-20047415,http://www.ign.com/games/life-is-strange-episode-4/pc-20031273,http://www.ign.com/games/the-walking-dead-the-game/pc-100880,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.4,"Mild Language, Use of Alcohol",T for Teen,Good
Universal Interactive,Action,Digital Eclipse Software,"Spyro 2: Season of Flame tells the story of Spyro's return to the Dragon Realms where he is surprised to discover that a mysterious enemy has stolen the Fireflies, the source of all dragon firepower, including Spyro's. Now it is up to everyone's favorite purple dragon to save the Fireflies before it is too late!",Spyro the Dragon: Season of Flame,http://www.ign.com/games/spyro-the-dragon-season-of-flame/gba-477621,http://gameboy.ign.com/articles/374/374003p1.html,36.99 USD,8.5,GBA,"September 24, 2002","http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Good,7.8,Suitable for Persons Ages Six and Older,E for Everyone,Great
"Empire Interactive, DreamWorks Interactive",Racing,"Light and Shadow Productions, Supersonic Software","In Antz Extreme Racing, characters like Z, Bala, and Cutter are put head-to-head through several different styles of racing. These styles include running, racing mini-cars customized for each ant, soaring high on top of flies, riding on the back of stags, and cruising on surfboard-like objects through downhill courses. To help them along the way, the characters in Antz can pick up items such as Homing Missiles, Shields, Turbo boosts, and Mines to secure their lead while blowing the opponents sky high. While you might have protection against your fellow peers, the other enemies present a much tougher problem. Hungry birds, slippery frogs, fly swatters, and human feet are just a fraction of the obstacles that the ants must slip past to become victorious.",Antz Extreme Racing,http://www.ign.com/games/antz-extreme-racing/pc-491420,http://pc.ign.com/articles/374/374004p1.html,19.99 USD,2.4,PC Xbox GBC PS2 GBA,"Oct 10, 2002","http://www.ign.com/games/forza-horizon-3/pc-20054784,http://www.ign.com/games/flatout-4/pc-20068143,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/lords-of-the-fallen/pc-131477,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/guacamelee/pc-20003228,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Unbearable,1.0,Suitable for Persons Ages Six and Older,E for Everyone,Painful
Konami,"Extreme, Sports",Konami,"In Evolution Skateboarding, players control their riding experience by designing their own deck, building and saving signature combo tricks and even creating the riders' personalized look. Should gamers want to stick with the pros, they can choose from eight pro-skaters including famed riders Danny Way, Arto Saari, Stevie Williams and more.

Skaters love to talk trash about who's the coolest skater in town. In Evolution Skateboarding players can settle any such dispute with an incredible head-to-head two-player split-screen mode. And when riders are done putting the smack down, the action can be reviewed in slow-motion instant replay with adjustable angles. All this and a soundtrack of over 12 high-intensity tunes makes Evolution Skateboarding a must grab when it slides into stores this October.",Evolution Skateboarding,http://www.ign.com/games/evolution-skateboarding/ps2-482694,http://ps2.ign.com/articles/373/373991p1.html,7.99 USD,3.0,PS2 GCN,"October 10, 2002","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Mediocre,5.5,"Mild Animated Violence, Mild Realistic Violence, Realistic Blood, Mild Lyrics",T for Teen,Awful
Electronic Arts,Sports,New Corporation,"Knockout Kings 2003 for the Nintendo GameCube? offers all the big time boxing moments, lightning-fast gameplay and features the franchise is famous for. With a long list of the greatest boxers of all time. Create countless dream matches with Muhammad Ali, Joe Frazier, Roberto Duran and Sugar Ray Leonard or stick with the current lions including Felix Trinidad, Lennox Lewis, Oscar De La Hoya, Fernando Vargas, and many others. Over 20 fictional boxers are also available.

For the first time in the history of Knockout Kings boxing, gamers will be able to take on opponents in single elimination tournaments with un-timed fighting in an all-new mode. Gamers will experience arcade style boxing with a hip new feel. On screen cues will spur fighters on as they earn progressive damage levels for user selectable special punches, which can be unleashed on your opponent at any time. A more detailed stat tracking system will award points for the fighter's actions in the ring such as quickest KO, number of blocks, and most knockdowns. These points will be used to track a fighter's status in the ring. In two-player mode, pre-select what determine the winner either by knockdowns or knockouts, points earned and time limits.",Knockout Kings 2003,http://www.ign.com/games/knockout-kings-2003-142828/gcn-17308,http://cube.ign.com/articles/373/373869p1.html,19.99 USD,8.3,GCN,"October 8, 2002","http://www.ign.com/games/bmx-xxx/gcn-17510,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/madden-nfl-2006/gcn-698630,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Great,8.2,Mild Lyrics,T for Teen,Great
Interplay,Action,Digital Mayhem,"You are alone, danger is lurking around every dark corner, you don't know where to go or what is waiting for you. Welcome to the world of Run Like Hell (RLH). The sci-fi action game puts you in the role of an exiled military hero sent to work on a mining station in deep space. After returning from a mission, Nick finds that all of his crewmembers have been wiped out by a vicious alien race. As the ex-soldier Nick Connor, your mission is to remain alive long enough to discover the alien's plans for your ship and find any survivors in the process. Run Like Hell features intelligent alien foes that learn from the player's actions, along with voice acting by veteran film and television actors.",Run Like Hell [2002],http://www.ign.com/games/run-like-hell/ps2-14898,http://ps2.ign.com/articles/373/373875p1.html,12.99 USD,6.6,PS2 Xbox,"September 30, 2002","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.5,"Blood, Gore, Animated Violence, Strong Language",M for Mature,Okay
Electronic Arts,Sports,EA Canada,"The number one selling NHL interactive video game franchise continues a tradition of excellence in its 10th year with NHL 2003. The most user-friendly, accessible, entertaining, authentic hockey experience to date, NHL 2003 delivers excitement and addictive speed from the moment the puck drops.

New users can select 'Beginner' skill level including audio tutorial cues for a fun NHL 2003 experience and features such as Game Breaker, 'On the Ice' sound and Dynamic Deke Control offer both new and old NHL users alike the total control, speed, and hard-hitting competition that every sports fan loves.",NHL 2003,http://www.ign.com/games/nhl-2003/pc-482393,http://pc.ign.com/articles/372/372824p1.html,9.99 USD,8.8,PC GCN Xbox PS2,"Sep 27, 2002","http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.0,"Comic Mischief, Violence",E for Everyone,Great
Infogrames,Adventure,Blitz Games,"This is one wicked cricket! One diabolical bird, a brother in need, and eighteen twisted levels of action. Charge up the antennas, because this is getting personal. There are four interactive worlds to explore, each with dangerous hazards to avoid and eggs to capture, and a final battle with Maggie.",Zapper: One Wicked Cricket,http://www.ign.com/games/atari-kids-2006/xbox-482242,http://xbox.ign.com/articles/373/373278p1.html,9.99 USD,4.1,Xbox GCN PC Xbox 360 GBA PS2 PC,"November 5, 2002","http://www.ign.com/games/call-of-cthulhu-dark-corners-of-the-earth/xbox-496019,http://www.ign.com/games/dreamfall-the-longest-journey/xbox-735105,http://www.ign.com/games/tom-clancys-splinter-cell/xbox-481175,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Mediocre,5.8,Comic Mischief,E for Everyone,Bad
Infogrames,Action,Infogrames,"Every once in awhile a game comes along that whether you love or hate it ? you?ll love something about it. Loons: The Fight For Fame is one of those games. Coming from the fine folks as Infogrames, Loons: The Fight For Fame lets you play as one of the classic characters from Warner Brothers as they battle for the spotlight. If you love the franchise you?ll enjoy playing as your favorite Looney Tune and, if you don?t, you?re sure to get a kick out of killing them hundreds of times over. The game makes use of the increasingly popular cell-shade animation in addition to multiplayer modes supporting 1-4 players.",Loons: The Fight For Fame,http://www.ign.com/games/loons-the-fight-for-fame/xbox-16604,http://xbox.ign.com/articles/373/373195p1.html,14.99 USD,4.6,Xbox,"September 24, 2002","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Mediocre,5.7,Realistic Violence,E for Everyone,Bad
Ubisoft,Adventure,"Presto Studios, Inc.","MYST III: EXILE introduces a new villain, a bitter man whose home world was destroyed by Sirrus and Achenar, the sons of Atrus and Catherine, whom players originally encountered in Myst. Played by Academy Award nominee Brad Dourif (One Flew Over the Cuckoo's Nest), the villain has been hiding on Atrus' Ages, awaiting his chance to gain revenge.

Inadvertently, Atrus himself has provided that chance. He and Catherine have reestablished contact with the D'ni, a race of people whose knowledge enables them to write the special linking Books first encountered in Myst. Atrus hopes to see D'ni civilization restored to its full potential, and his efforts to do so provide the perfect impetus for a man whose heart seems bent completely on revenge. 

The player must track the villain through several surrealistic Ages, navigating puzzles to uncover the truth behind this new adversary. Only then can disaster be averted, and the fate of thousands ultimately determined",Myst III: Exile,http://www.ign.com/games/myst-iii-exile/ps2-482741,http://ps2.ign.com/articles/373/373235p1.html,14.99 USD,2.0,PS2 PC Mac Xbox,"September 19, 2002","http://www.ign.com/games/ico/ps2-14833,http://www.ign.com/games/shadow-of-the-colossus/ps2-490849,http://www.ign.com/games/silent-hill-2/ps2-14904,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Okay,6.0,No Descriptors,E for Everyone,Painful
THQ,"First-Person, Shooter",Volition,"Red Faction II is the sequel to the popular first person shooter, Red Faction, which debuted on the PC and PS2 in 2001. Red Faction II is run on an enhanced version of Volition's Geo-Mod engine and incorporates an in-depth storyline. Players will go on multi-objective mission with a whole arsenal of weapons and items at their disposal. Players are able to control a variety of vehicles and fight with elite squad members at their side. Red Faction II introduces refined graphics, advanced AI, customizable computer opponents for multiplayer and even new multiplayer game modes.",Red Faction II,http://www.ign.com/games/red-faction-ii/ps2-17487,http://ps2.ign.com/articles/373/373878p1.html,14.99 USD,9.2,PS2 PS3 PC Xbox GCN PS4,"October 16, 2002","http://www.ign.com/games/star-wars-battlefront-ii-2005/ps2-737697,http://www.ign.com/games/killzone/ps2-568333,http://www.ign.com/games/call-of-duty-finest-hour/ps2-550009,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.5,"Violence, Blood and Gore",M for Mature,Amazing
Ubisoft,Action,Ubisoft Montreal,"A crime wave is unleashed in Gotham as The Joker plummets to his death off a bridge at the hands of The Darknight.  In order to stem the tide, Batman will have to do battle with villains such as Harley Quinn, Poison Ivy, and Mr. Freeze.  Based on the Batman animated TV series, this PC version of the earlier console game will give users opportunities to save Gotham City with a wide array of gadgets and game levels.",Batman Vengeance,http://www.ign.com/games/batman-vengeance/pc-490018,http://pc.ign.com/articles/373/373790p1.html,18.99 USD,6.8,PC PS2 GCN GBA Xbox,"Sep 24, 2002","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/rise-of-the-tomb-raider/pc-20020150,http://www.ign.com/games/assassins-creed-black-flag/pc-159976,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.9,"Animated Violence, Mild Realistic Violence",T for Teen,Okay
Infogrames,Fighting,Pipeworks Software,"In Godzilla: Destroy All Monsters Melee legendary monsters battle among earth's cities to determine the planet's fate. Attempting worldwide domination, aliens have gained control over Godzilla's longtime rivals-the kaiju must be defeated. Participate in a spectacle like no other by combating the greatest beasts on a colossal scale, as the world's future hangs in the balance.",Godzilla: Destroy All Monsters Melee,http://www.ign.com/games/godzilla-destroy-all-monsters-melee/gcn-479976,http://cube.ign.com/articles/373/373794p1.html,17.99 USD,8.4,GCN Xbox,Fall 2002,"http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/soulcalibur-2/gcn-16888,http://www.ign.com/games/naruto-clash-of-ninja/gcn-497564,http://www.ign.com/games/action-replay-ultimate-codes-mario-kart-double-dash/gcn-16574,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/kirby-air-ride/gcn-499716,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Good,7.8,"Animated Violence, Realistic Violence",T for Teen,Great
Codemasters,Action,Wide Games,"You're a U.S. Special Ops soldier during World War II, and you've been captured by the Axis.  Now you and the other POWs have got to figure out a way to escape your prison camp. Of course, it won't be easy. It'll involve scouting the camp while avoiding suspicion, communicating with your fellow prisoners to determine if they have any special skills, as well as gauging your guards and figuring out who to bribe. Along the way, you may pick up some useful intelligence on the Axis that will prove useful to Allied forces,

you can make it out alive. The are multiple prison camps and scenarios based on real-world places and events. As the mission-based plot unfolds, you may find yourself returning to earlier camps for additional information.",Prisoner of War,http://www.ign.com/games/prisoner-of-war/pc-16048,http://pc.ign.com/articles/373/373681p1.html,6.99 USD,7.4,PC Xbox PS2,"Sep 17, 2002","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/rise-of-the-tomb-raider/pc-20020150,http://www.ign.com/games/assassins-creed-black-flag/pc-159976,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.7,Mild Violence,T for Teen,Good
BAM! Entertainment,Wrestling,Spike,"Feel the heat as the hardcore professional wrestling game you know and love makes an encore appearance on Game Boy Advance. Fire Pro Wrestling 2 features loads of content and detailed action at its most intense. With more than 200 different wrestlers to choose from and the ability to create and store wrestlers of your own, Fire Pro Wrestling 2 captures all the in and out-of-the-ring excitement of professional wrestling.",Fire Pro Wrestling 2,http://www.ign.com/games/fire-pro-wrestling-2/gba-478859,http://gameboy.ign.com/articles/373/373673p1.html,19.99 USD,7.0,GBA,"September 17, 2002","http://www.ign.com/games/def-jam-fight-for-ny/gba-666661,http://www.ign.com/games/wwe-survivor-series/gba-681691,http://www.ign.com/games/wwe-road-to-wrestlemania-x8/gba-486787,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Good,7.9,Mild Animated Violence,T for Teen,Good
