publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Bandai,Fighting,Dimps,Digimon BattleSpirit 2 includes all of the classic fighting fun of the original Digimon BattleSpirit with tons of new exciting features!  Kerpymon has created chaos in the once blissful Digital World? Can you overcome the power of Kerpymon and restore peace?,Digimon: BattleSpirit 2,http://www.ign.com/games/digimon-battlespirit-2/gba-566939,http://gameboy.ign.com/articles/457/457378p1.html,19.99 USD,7.0,GBA,"September 23, 2003","http://www.ign.com/games/sonic-battle/gba-552368,http://www.ign.com/games/dragon-ball-z-supersonic-warriors/gba-667042,http://www.ign.com/games/mortal-kombat-tournament-edition/gba-536084,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Okay,6.3,Animated Violence,E for Everyone,Good
THQ,Racing,Climax Studios,"Get ready for an-all new Hot Wheels racing experience on your favorite game system! Set in the distant future where life revolves around the most intense sport ever invented, Hot Wheels: World Race takes daring drivers through a series of intense circuit races on extreme tracks featuring split or multi-level courses, obstacles and speeds unlike anything ever experienced before. Do you have what it takes to make it to the Hot Wheels: World Race?",Hot Wheels: World Race,http://www.ign.com/games/hot-wheels-stunt-track-challenge-world-race/ps2-566155,http://ps2.ign.com/articles/457/457202p1.html,19.99 USD,4.0,PS2 GBA GBA GCN PC GBA,"November 3, 2003","http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/atari-racing-collection/ps2-483265,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Mediocre,5.7,No Descriptors,E for Everyone,Bad
THQ,Platformer,Heavy Iron Studios,"In an effort to cause the kind of global mayhem he has always dreamed of, the evil Plankton has set in motion his most diabolical plot ever to take over the world and the fate of Bikini Bottom has been put in the hands (or small tentacles) of three unsuspecting heroes. Put your platform skills to the ultimate test as SpongeBob, Patrick or Sandy Cheeks with an array of insane new maneuvers and power-ups at your disposal! Explore a huge 3D world, comprised of five huge worlds, encounter familiar friends and finally put an end to Plankton's evil scheme!",SpongeBob SquarePants: The Battle For Bikini Bottom,http://www.ign.com/games/spongebob-squarepants-fairly-oddparents-double-pak/gcn-571807,http://cube.ign.com/articles/457/457381p1.html,19.99 USD,7.3,GCN PC Xbox PS2 GBA GBA,"October 29, 2003","http://www.ign.com/games/super-mario-sunshine/gcn-16713,http://www.ign.com/games/sonic-adventure-2/gcn-16893,http://www.ign.com/games/wario-world/gcn-481529,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Great,8.2,"Comic Mischief, Mild Cartoon Violence",E for Everyone,Good
Take-Two Interactive,Fighting,Big Ape Productions,"Celebrities are put on this planet to entertain us... with their blood! Based on the hit show, MTV's Celebrity Deathmatch allows you to play and dismember over 15 of show biz's most beloved and hated personalities. It's time for the famous to stop being nice, and start being destroyed! Original Show hosts Nick Diamond and Johnny Gomez provide color commentary while ref Mills Lane calls the shots while Carrot Top, Denis Rodman, Tommy Lee, Ron Jeremy and others beat the living daylights out of each other. Each celebrity has their own unique moves suited to their personas, including special death moves. Celebrity Deathmatch also features a create-a-celebrity mode and plenty of unlockables.",MTV's Celebrity Deathmatch,http://www.ign.com/games/mtvs-celebrity-deathmatch/pc-498556,http://pc.ign.com/articles/457/457353p1.html,19.99 USD,5.0,PC PS2 Xbox PS GCN,"Oct 14, 2003","http://www.ign.com/games/dragon-ball-xenoverse/pc-20026694,http://www.ign.com/games/mortal-kombat-x/pc-20019316,http://www.ign.com/games/street-fighter-5/pc-20028616,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Mediocre,5.3,"Mature Sexual Themes, Realistic Violence, Blood and Gore",M for Mature,Mediocre
"Global Star, Take-Two Interactive",Fighting,Big Ape Productions,"Celebrities are put on this planet to entertain us... with their blood! Based on the hit show, MTV's Celebrity Deathmatch allows you to play and dismember over 15 of show biz's most beloved and hated personalities. It's time for the famous to stop being nice, and start being destroyed! Original Show hosts Nick Diamond and Johnny Gomez provide color commentary while ref Mills Lane calls the shots while Carrot Top, Denis Rodman, Tommy Lee, Ron Jeremy and others beat the living daylights out of each other. Each celebrity has their own unique moves suited to their personas, including special death moves. Celebrity Deathmatch also features a create-a-celebrity mode and plenty of unlockables.",MTV's Celebrity Deathmatch,http://www.ign.com/games/mtvs-celebrity-deathmatch/ps2-482162,http://ps2.ign.com/articles/457/457392p1.html,12.99 USD,4.0,PS2 PC Xbox PS GCN,"October 15, 2003","http://www.ign.com/games/tekken-5/ps2-681191,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/dragon-ball-z-budokai-3/ps2-679951,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Bad,4.7,Blood and Gore,M for Mature,Bad
Gotham Games,Fighting,Big Ape Productions,"Celebrities are put on this planet to entertain us... with their blood! Based on the hit show, MTV's Celebrity Deathmatch allows you to play and dismember over 15 of show biz's most beloved and hated personalities. It's time for the famous to stop being nice, and start being destroyed! Original Show hosts Nick Diamond and Johnny Gomez provide color commentary while ref Mills Lane calls the shots while Carrot Top, Denis Rodman, Tommy Lee, Ron Jeremy and others beat the living daylights out of each other. Each celebrity has their own unique moves suited to their personas, including special death moves. Celebrity Deathmatch also features a create-a-celebrity mode and plenty of unlockables.",MTV's Celebrity Deathmatch,http://www.ign.com/games/mtvs-celebrity-deathmatch/xbox-498069,http://xbox.ign.com/articles/457/457374p1.html,9.99 USD,5.0,Xbox PS2 PC PS GCN,"October 14, 2003","http://www.ign.com/games/mortal-kombat-shaolin-monks/xbox-709116,http://www.ign.com/games/mortal-kombat-armageddon/xbox-794353,http://www.ign.com/games/marvel-nemesis-rise-of-the-imperfects/xbox-681937,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Mediocre,5.4,Blood and Gore,M for Mature,Mediocre
Electronic Arts,Racing,Black Box,"Electronic Arts' Need For Speed series takes a note from the Fast and Furious handbook with its latest release entitled

. Purchase, race, and customize 20 different licensed cars from major manufacturers such as Honda, Mitsubishi, Toyota, Volkswagen, Nissan, and more. Race other customized cars through a detailed nighttime cityscape, dodging city traffic and navigating shortcuts all the while. 

Customize vehicle performance as well as your car's physical appearance, changing rims, stickers, paintjob, spoilers and more. Multiple racing modes range from drift competitions, street racing, and drag racing. Breathtaking graphics showcase the power of next generation systems, PlayStation 2, Xbox, GameCube, and PC.",Need for Speed Underground,http://www.ign.com/games/need-for-speed-underground/gcn-552526,http://cube.ign.com/articles/440/440656p1.html,19.99 USD,8.8,GCN Arcade GBA PC PS2 Xbox PS2,"November 17, 2003","http://www.ign.com/games/action-replay-ultimate-codes-mario-kart-double-dash/gcn-16574,http://www.ign.com/games/kirby-air-ride/gcn-499716,http://www.ign.com/games/need-for-speed-most-wanted/gcn-740900,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Great,8.5,Suggestive Themes,E for Everyone,Great
"SEGA, ESPN Videogames",Sports,Kush Games,"The risky steal, the well-timed block, the buzzer-beater -- mind-blowing plays in the final seconds holding every moment suspended in time. Tears, yells, chest pumps -- every expressible emotion at its peak -- flowing through the veins of every player, coach and fan. Deafening chants, face-painted students, music blaring bands -- unforgettable experiences sending all five senses into overtime. Tradition, pageantry, pride -- the definition of college basketball. The moment, the championship, the legacy: ESPN College Hoops...real play, real emotion, real heart.",ESPN College Hoops,http://www.ign.com/games/espn-college-hoops/ps2-552389,http://ps2.ign.com/articles/440/440637p1.html,19.99 USD,8.7,PS2 Xbox,"November 13, 2003","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.7,Suitable for Persons Ages Six and Older,E for Everyone,Great
Electronic Arts,Sports,Exient,"With the finest gameplay and comprehensive game modes, FIFA Soccer 2004 is the most complete and authentic soccer experience for true soccer fans. This year's action is deeper than ever with advanced levels of player detail and responsiveness. Plus, a new Career Mode gives you the chance to take a team from the lower divisions, battle through ranks, sign new players, and turn them into champions. With immersive atmospheres, benchmark presentation, total realism with the world?s premier clubs, and industry-leading gameplay, FIFA Soccer 2004 returns as the true authority in soccer gaming.",FIFA Soccer 2004,http://www.ign.com/games/fifa-2004/gba-569979,http://gameboy.ign.com/articles/440/440584p1.html,17.99 USD,8.5,GBA PC GCN Xbox NNG PS PS2,"November 4, 2003","http://www.ign.com/games/mario-golf-advance-tour/gba-550432,http://www.ign.com/games/tony-hawks-pro-skater-2/gba-16246,http://www.ign.com/games/shaun-palmers-pro-snowboarder/gba-16410,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Good,7.9,Suitable for Persons Ages Six and Older,E for Everyone,Great
THQ,"Third-Person, Action",Eurocom,"Eurocom Entertainment, developers of the popular

and

take gamers on a mythological adventure through Egypt in

for Xbox, GameCube and PlayStation 2. 

Switch between two different characters, Sphinx and the Mummy, for a mix of exciting action, as well as stealth and puzzle solving elements. The worlds the character explores are huge and rich with detail and color; they overflow with fluid character model animation, advanced lighting and particle effects, massive geometry and crisp texture work.",Sphinx and the Cursed Mummy,http://www.ign.com/games/sphinx-and-the-cursed-mummy/ps2-499497,http://ps2.ign.com/articles/440/440475p1.html,14.99 USD,8.5,PS2 Xbox Cell GCN,"November 11, 2003","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war/ps2-661321,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.2,Fantasy Violence,T for Teen,Great
Electronic Arts,Racing,Black Box,"Electronic Arts' Need For Speed series takes a note from the Fast and Furious handbook with its latest release entitled

. Purchase, race, and customize 20 different licensed cars from major manufacturers such as Honda, Mitsubishi, Toyota, Volkswagen, Nissan, and more. Race other customized cars through a detailed nighttime cityscape, dodging city traffic and navigating shortcuts all the while. 

Customize vehicle performance as well as your car's physical appearance, changing rims, stickers, paintjob, spoilers and more. Multiple racing modes range from drift competitions, street racing, and drag racing. Breathtaking graphics showcase the power of next generation systems, PlayStation 2, Xbox, GameCube, and PC.",Need for Speed Underground,http://www.ign.com/games/need-for-speed-underground/pc-552544,http://pc.ign.com/articles/440/440659p1.html,19.99 USD,9.0,PC Arcade GCN GBA PS2 Xbox PS2,"November 20, 2003","http://www.ign.com/games/forza-horizon-3/pc-20054784,http://www.ign.com/games/flatout-4/pc-20068143,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.6,"Mild Language, Suggestive Themes",E for Everyone,Amazing
Capcom,Platformer,Capcom Production Studio 3,"Colorful sidescrolling platformer, based on the original Super Nintendo Entertainment System game, Disney's Magical Quest 2 - Starring Mickey & Minnie arrives on the Game Boy Advance video game system with all the trimmings. Play as either Mickey or Minnie and stop the Evil Baron Pete and his minions from causing trouble. The evil Baron has not only ruined the circus, he and his closest henchmen, the three Weasel Brothers, have also taken control of the house of Mickey's old friend, the Lonely Ghost. If Baron Pete gets his way the whole world will fall into his greedy hands. It's up to Mickey and Minnie to stop this madness and save the planet from Baron Pete and his monstrous plans.",Magical Quest 2 Starring Mickey and Minnie,http://www.ign.com/games/magical-quest-2-starring-mickey-and-minnie/gba-566704,http://gameboy.ign.com/articles/440/440406p1.html,19.99 USD,5.0,GBA,"November 11, 2003","http://www.ign.com/games/super-mario-bros-3/gba-497892,http://www.ign.com/games/super-mario-world/gba-16931,http://www.ign.com/games/super-mario-world-2-yoshis-island/gba-482090,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Okay,6.5,Suitable for Persons Ages Six and Older,E for Everyone,Mediocre
Namco,"Third-Person, Action",Hip Interactive,"Jack Slate, an innocent cop sentenced to death, makes a daring escape from the Iron Point Maximum-Security Penetentiary. Driven to bring the criminal element that framed him to justice, Slate hunts the hunters in this gritty, crime-noir inspired epic. With super-charged game play, jaw-dropping graphics and hard-boiled storytelling, Dead to Rights raises the bar on the crime action-thriller genre.",Dead to Rights,http://www.ign.com/games/dead-to-rights/pc-569190,http://pc.ign.com/articles/440/440382p1.html,39.99 USD,7.5,PC GCN PS2 GBA Xbox,"November 11, 2003","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.3,Realistic Violence,M for Mature,Good
Electronic Arts,Sports,Electronic Arts,"With the finest gameplay and comprehensive game modes, FIFA Soccer 2004 is the most complete and authentic soccer experience for true soccer fans. This year's action is deeper than ever with advanced levels of player detail and responsiveness. Plus, a new Career Mode gives you the chance to take a team from the lower divisions, battle through ranks, sign new players, and turn them into champions. With immersive atmospheres, benchmark presentation, total realism with the world?s premier clubs, and industry-leading gameplay, FIFA Soccer 2004 returns as the true authority in soccer gaming.",FIFA Soccer 2004,http://www.ign.com/games/fifa-2004/pc-566502,http://pc.ign.com/articles/440/440424p1.html,9.99 USD,8.5,PC GCN Xbox NNG PS PS2 GBA,"October 28, 2003","http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.7,,E for Everyone,Great
Atari,Board,Cyberlore Studios (later Minerva),"RISK, the game of global domination, makes its debut on PlayStation?2 computer entertainment system. Using the same hands-on military planning found in the original RISK board game, players now see battles come to life. Each battle brings the chance for victory, as well as advice from historic military leaders as they earn medals and special bonus content for strategic accomplishments. This product will deliver a truly unique way to play the RISK game and provide an ideal social experience for up to six players in Multiplayer mode and online. Built on a proven combination of strategy and luck, the RISK game delivers unmatched replayability and a fun, competitive experience.",Risk: Global Domination,http://www.ign.com/games/risk-global-domination/ps2-490232,http://ps2.ign.com/articles/440/440397p1.html,19.99 USD,2.8,PS2 GCN Xbox,"November 4, 2003","http://www.ign.com/games/yu-gi-oh-capsule-monster-coliseum/ps2-680572,http://www.ign.com/games/new-game-of-life/ps2-716705,http://www.ign.com/games/cool-shot/ps2-740427,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.3,Realistic Violence,E for Everyone,Painful
Ubisoft,Action,"Ubisoft Montreal, Warner Bros.  Interactive","Sin Tzu, cunning master of strategy and martial arts, makes history as the first Batman character to debut in a video game. To commemorate this event, DC Comics and Warner Bros. have showcased the talents of veteran scriptwriter Flint Dille and reknown comic book artist, Jim Lee as Sin Tzu's co-creators and character designers. Based on the console game of the same name, Batman: Rise of Sin Tzu for Game Boy Advance comes in the guise of a classic sidescrolling beat 'em up. Utilizing a variety of different attacks and plenty of Bat-gadgets, players fight their way through 2D levels, from the Gotham City Docks to the infamous Arkham Asylum.",Batman: Rise of Sin Tzu,http://www.ign.com/games/batman-rise-of-sin-tzu/gba-552390,http://gameboy.ign.com/articles/440/440190p1.html,19.99 USD,5.5,GBA PS2 Xbox GCN PC,"October 14, 2003","http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Okay,6.2,Animated Violence,E for Everyone,Mediocre
THQ,"Third-Person, Action",Eurocom,"Eurocom Entertainment, developers of the popular

and

take gamers on a mythological adventure through Egypt in

for Xbox, GameCube and PlayStation 2. 

Switch between two different characters, Sphinx and the Mummy, for a mix of exciting action, as well as stealth and puzzle solving elements. The worlds the character explores are huge and rich with detail and color; they overflow with fluid character model animation, advanced lighting and particle effects, massive geometry and crisp texture work.",Sphinx and the Cursed Mummy,http://www.ign.com/games/sphinx-and-the-cursed-mummy/gcn-499526,http://cube.ign.com/articles/440/440449p1.html,8.99 USD,8.5,GCN Xbox Cell PS2,"November 10, 2003","http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Great,8.4,Fantasy Violence,T for Teen,Great
Ubisoft,Action,Ubisoft Montreal,"Publisher Ubisoft brings us the next official installment in the legendary Prince of Persia series with Prince of Persia: The Sands of Time for the Game Boy Advance. Play as an acrobatic Prince who can swing off poles, jump and flip, and much, much more.

Using the Sands of Time, players can slow, stop and even reverse the flow of time to their advantage. Wield several different powerful swords and do battle with magical enemies on your mission to restore order to ancient Persia. Scale dangerous heights as well as avoiding traps like spikes, wall-blades and more.",Prince of Persia: The Sands of Time,http://www.ign.com/games/prince-of-persia-the-sands-of-time-game/gba-535905,http://gameboy.ign.com/articles/440/440189p1.html,19.99 USD,7.0,GBA PS2 Cell Xbox PC GCN PS3,"October 28, 2003","http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",Good,7.4,Mild Violence,T for Teen,Good
Sierra,"Third-Person, Action",Inevitable Entertainment,"Play as Bilbo Baggins in a third-person adventure based loosely on the J.R.R. Tolkien novel,

. Featuring an intriguing storyline it takes players to places from the classic book as well as to completely original locales. Live out scenarios from the book, including the meeting of Gandalf and the dwarves, the shadowy encounter with the hungry and insane Gollum and the battle with the dragon Smaug, among others. Use the power of the infamous ring to become invisible and sneak past enemies. Fight enemies with various weapons such as a walking stick, throwing stones, and the magical sword Sting.",The Hobbit,http://www.ign.com/games/the-hobbit/xbox-499714,http://xbox.ign.com/articles/440/440195p1.html,4.99 USD,7.5,Xbox PC PS2 GBA GCN,"November 11, 2003","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/tom-clancys-splinter-cell-chaos-theory/xbox-683200,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Good,7.2,Mild Realistic Violence,E for Everyone,Good
Vivendi Games,Racing,Vicarious Visions,"Crash Bandicoot takes a break from his usual platforming adventures for some fast-paced kart racing in

for PlayStation 2, Xbox and GameCube. Race with nearly every character from the Crash universe in over 17 different tracks spanning 4 unique worlds. 

Race against the computer or with up to four total players in tracks that range from futuristic cities, volcanoes, space stations, to jungles and more. Battle arenas offer wide-open environments where players can hunt each other down, while Arena Editor mode adds the option of customizing battle environments. Race in transforming karts equipped with mines, missiles, tornado attacks and more.",Crash Nitro Kart,http://www.ign.com/games/crash-bandicoot-action-pack/ps2-499472,http://ps2.ign.com/articles/440/440263p1.html,19.99 USD,7.4,PS2 GCN GBA Cell Cell NNG Xbox,"November 11, 2003","http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/atari-racing-collection/ps2-483265,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.5,"Mild Animated Violence, Mild Realistic Violence",E for Everyone,Good
Vivendi Games,Racing,Vicarious Visions,"Crash Bandicoot takes a break from his usual platforming adventures for some fast-paced kart racing in

for PlayStation 2, Xbox and GameCube. Race with nearly every character from the Crash universe in over 17 different tracks spanning 4 unique worlds. Race against the computer or with up to four total players in tracks that range from futuristic cities, volcanoes, space stations, to jungles and more. Battle arenas offer wide-open environments where players can hunt each other down, while Arena Editor mode adds the option of customizing battle environments. Race in transforming karts equipped with mines, missiles, tornado attacks and more.",Crash Nitro Kart,http://www.ign.com/games/crash-bandicoot-action-pack/xbox-552241,http://xbox.ign.com/articles/440/440198p1.html,17.99 USD,7.4,Xbox PS2 PS2 GBA GCN Cell NNG,"November 11, 2003","http://www.ign.com/games/forza-motorsport/xbox-682857,http://www.ign.com/games/need-for-speed-most-wanted/xbox-740898,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/xbox-679033,http://www.ign.com/games/crimson-skies-high-road-to-revenge/xbox-479671,http://www.ign.com/games/mortal-kombat-shaolin-monks/xbox-709116,http://www.ign.com/games/atari-racing-collection/xbox-486903,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Good,7.2,Mild Animated Violence,E for Everyone,Good
Glu Mobile,Sports,Glu Mobile,,Yao Ming Basketball '04,http://www.ign.com/games/yao-ming-basketball-04-142841/cell-614028,http://wireless.ign.com/articles/440/440163p1.html,,7.5,Cell,"Nov 11, 2003","http://www.ign.com/games/beijing-2008/cell-787986,http://www.ign.com/games/captain-tsubasa-nankatsu-vs-toho/cell-848854,http://www.ign.com/games/freestyle-moto-x-ii-142665/cell-826649,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Good
Vivendi Games,"Third-Person, Action","Inevitable Entertainment, Sierra","Play as Bilbo Baggins in a third-person adventure based loosely on the J.R.R. Tolkien novel,

. Featuring an intriguing storyline it sends players to classic locales from the book in addition to a few completely new areas designed specifically for the game.

Reenact all your favorite scenarios, including the meeting of Gandalf and the dwarves, the shadowy encounter with the hungry and insane Gollum and the battle with the dragon Smaug. Use the power of the infamous ring to become invisible and sneak past enemies and fight baddies with various weapons such as a walking stick, throwing stones, and the magical sword Sting. Also available for Xbox, GameCube, and Windows PC.",The Hobbit,http://www.ign.com/games/the-hobbit/ps2-499360,http://ps2.ign.com/articles/440/440215p1.html,7.99 USD,7.5,PS2 PC Xbox GBA GCN,"November 11, 2003","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war/ps2-661321,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.2,,E for Everyone,Good
Eidos Interactive,"Third-Person, Action",Crystal Dynamics,"The fifth in the Legacy of Kain series,

follows the epic drama of three major races -- vampire, human and Hylden -- all in a passionate fight for control the world, each one pursuing their idea of the ""true"" prophecy.

For the first time in the series, both Kain and Raziel are playable, offering more action-oriented gameplay with Kain, and more puzzle solving elements with Raziel.

deep new combat system utilizes trigger aiming, and a slew of new Telekenesis moves, adding the ability to move enemies around in the air, throwing them off ledges, against spikes, into fires and more.",Legacy of Kain: Defiance,http://www.ign.com/games/legacy-of-kain-defiance/ps2-536027,http://ps2.ign.com/articles/440/440124p1.html,14.99 USD,8.0,PS2 Xbox PC,"November 11, 2003","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war/ps2-661321,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.6,"Blood and Gore, Intense Violence",M for Mature,Great
